UF;Cod_Infracao;Quantidade
MATO GROSSO;5258;4
MATO GROSSO DO SUL;5258;6
MINAS GERAIS;5258;20
PARA;5258;4
PERNAMBUCO;5258;3
PIAUI;5258;1
RIO DE JANEIRO;5258;5
RIO GRANDE DO SUL;5258;3
RONDONIA;5258;5
SANTA CATARINA;5258;15
SAO PAULO;5258;104
SERGIPE;5258;3
TOCANTINS;5258;2
AMAZONAS;5266;1
BAHIA;5266;53
CEARA;5266;1
DISTRITO FEDERAL;5266;6
ESPIRITO SANTO;5266;4
GOIAS;5266;1
MINAS GERAIS;5266;14
PARA;5266;7
PARAIBA;5266;5
PARANA;5266;4
PERNAMBUCO;5266;3
RIO DE JANEIRO;5266;10
RIO GRANDE DO SUL;5266;2
RORAIMA;5266;1
SANTA CATARINA;5266;6
SAO PAULO;5266;58
SERGIPE;5266;2
ACRE;5274;3
ALAGOAS;5274;121
AMAZONAS;5274;5
AMAPA;5274;12
BAHIA;5274;279
CEARA;5274;98
DISTRITO FEDERAL;5274;395
ESPIRITO SANTO;5274;54
GOIAS;5274;34
MARANHAO;5274;21
MATO GROSSO;5274;97
MATO GROSSO DO SUL;5274;68
MINAS GERAIS;5274;368
PARA;5274;111
PARAIBA;5274;41
PARANA;5274;289
PERNAMBUCO;5274;209
PIAUI;5274;10
RIO DE JANEIRO;5274;34
RIO GRANDE DO NORTE;5274;38
RIO GRANDE DO SUL;5274;109
RONDONIA;5274;90
SANTA CATARINA;5274;255
SAO PAULO;5274;201
SERGIPE;5274;18
TOCANTINS;5274;3
ALAGOAS;5282;3
AMAPA;5282;2
BAHIA;5282;4
DISTRITO FEDERAL;5282;10
ESPIRITO SANTO;5282;13
MATO GROSSO;5282;6
MATO GROSSO DO SUL;5282;6
MINAS GERAIS;5282;36
PARA;5282;1
PARAIBA;5282;1
PARANA;5282;12
PERNAMBUCO;5282;2
RIO DE JANEIRO;5282;1
RIO GRANDE DO NORTE;5282;2
RIO GRANDE DO SUL;5282;3
RONDONIA;5282;8
SANTA CATARINA;5282;18
SAO PAULO;5282;3
SERGIPE;5282;1
ALAGOAS;5290;2
AMAPA;5290;1
BAHIA;5290;2
DISTRITO FEDERAL;5290;5
ESPIRITO SANTO;5290;3
MINAS GERAIS;5290;3
PARANA;5290;7
RIO GRANDE DO NORTE;5290;1
RIO GRANDE DO SUL;5290;2
SANTA CATARINA;5290;5
SAO PAULO;5290;4
ALAGOAS;5304;1
AMAPA;5304;1
DISTRITO FEDERAL;5304;1
ESPIRITO SANTO;5304;1
MATO GROSSO;5304;2
MATO GROSSO DO SUL;5304;3
MINAS GERAIS;5304;10
PARANA;5304;4
PERNAMBUCO;5304;1
RONDONIA;5304;1
SANTA CATARINA;5304;7
SAO PAULO;5304;2
DISTRITO FEDERAL;5312;1
MATO GROSSO;5312;2
MATO GROSSO DO SUL;5312;3
MINAS GERAIS;5312;1
SANTA CATARINA;5312;2
SAO PAULO;5312;2
ALAGOAS;5320;3
AMAPA;5320;1
BAHIA;5320;2
DISTRITO FEDERAL;5320;2
ESPIRITO SANTO;5320;11
MATO GROSSO;5320;2
MATO GROSSO DO SUL;5320;4
MINAS GERAIS;5320;8
PARAIBA;5320;2
PARANA;5320;13
PERNAMBUCO;5320;1
RIO DE JANEIRO;5320;1
RIO GRANDE DO NORTE;5320;3
RIO GRANDE DO SUL;5320;1
SANTA CATARINA;5320;15
SAO PAULO;5320;8
ACRE;5347;1
ALAGOAS;5347;1
BAHIA;5347;1
CEARA;5347;1
DISTRITO FEDERAL;5347;9
ESPIRITO SANTO;5347;3
GOIAS;5347;1
MARANHAO;5347;1
MATO GROSSO DO SUL;5347;1
MINAS GERAIS;5347;6
PARA;5347;1
PARAIBA;5347;3
PARANA;5347;30
PERNAMBUCO;5347;2
RIO DE JANEIRO;5347;2
RIO GRANDE DO SUL;5347;20
SANTA CATARINA;5347;26
SAO PAULO;5347;12
SERGIPE;5347;6
TOCANTINS;5347;1
DISTRITO FEDERAL;5355;2
MATO GROSSO;5355;2
MATO GROSSO DO SUL;5355;1
MINAS GERAIS;5355;3
PARANA;5355;3
PERNAMBUCO;5355;1
PIAUI;5355;1
RIO DE JANEIRO;5355;5
SANTA CATARINA;5355;1
SAO PAULO;5355;1
BAHIA;5363;1
ESPIRITO SANTO;5363;1
MINAS GERAIS;5363;2
PARA;5363;1
PARANA;5363;2
RIO DE JANEIRO;5363;2
RIO GRANDE DO SUL;5363;2
SAO PAULO;5363;7
ALAGOAS;5371;1
AMAZONAS;5371;4
AMAPA;5371;3
BAHIA;5371;5
CEARA;5371;4
DISTRITO FEDERAL;5371;46
ESPIRITO SANTO;5371;4
GOIAS;5371;5
MARANHAO;5371;1
MATO GROSSO;5371;5
MATO GROSSO DO SUL;5371;5
MINAS GERAIS;5371;37
PARA;5371;13
PARAIBA;5371;1
PARANA;5371;24
PERNAMBUCO;5371;4
PIAUI;5371;2
RIO DE JANEIRO;5371;9
RIO GRANDE DO NORTE;5371;1
RIO GRANDE DO SUL;5371;10
RONDONIA;5371;3
SANTA CATARINA;5371;28
SAO PAULO;5371;160
SERGIPE;5371;1
ACRE;5380;47
ALAGOAS;5380;258
AMAZONAS;5380;105
AMAPA;5380;18
BAHIA;5380;510
CEARA;5380;1014
DISTRITO FEDERAL;5380;2428
ESPIRITO SANTO;5380;104
GOIAS;5380;464
MARANHAO;5380;49
MATO GROSSO;5380;135
MATO GROSSO DO SUL;5380;83
MINAS GERAIS;5380;466
PARA;5380;195
PARAIBA;5380;95
PARANA;5380;397
PERNAMBUCO;5380;233
PIAUI;5380;137
RIO DE JANEIRO;5380;493
RIO GRANDE DO NORTE;5380;125
RIO GRANDE DO SUL;5380;126
RONDONIA;5380;80
RORAIMA;5380;7
SANTA CATARINA;5380;258
SAO PAULO;5380;2000
SERGIPE;5380;220
TOCANTINS;5380;19
ACRE;5398;4
ALAGOAS;5398;2
AMAZONAS;5398;5
BAHIA;5398;39
CEARA;5398;35
DISTRITO FEDERAL;5398;45
ESPIRITO SANTO;5398;9
GOIAS;5398;7
MARANHAO;5398;2
MATO GROSSO;5398;3
MATO GROSSO DO SUL;5398;6
MINAS GERAIS;5398;47
PARA;5398;5
PARAIBA;5398;6
PARANA;5398;27
PERNAMBUCO;5398;12
PIAUI;5398;6
RIO DE JANEIRO;5398;7
RIO GRANDE DO NORTE;5398;12
RIO GRANDE DO SUL;5398;19
RONDONIA;5398;3
RORAIMA;5398;3
SANTA CATARINA;5398;40
SAO PAULO;5398;126
SERGIPE;5398;5
TOCANTINS;5398;1
ACRE;5401;22
ALAGOAS;5401;39
AMAZONAS;5401;51
AMAPA;5401;43
BAHIA;5401;294
CEARA;5401;271
DISTRITO FEDERAL;5401;220
ESPIRITO SANTO;5401;28
GOIAS;5401;14
MARANHAO;5401;15
MATO GROSSO;5401;13
MATO GROSSO DO SUL;5401;10
MINAS GERAIS;5401;116
PARA;5401;32
PARAIBA;5401;53
PARANA;5401;45
PERNAMBUCO;5401;36
PIAUI;5401;20
RIO DE JANEIRO;5401;12
RIO GRANDE DO NORTE;5401;54
RIO GRANDE DO SUL;5401;46
RONDONIA;5401;12
SANTA CATARINA;5401;44
SAO PAULO;5401;235
SERGIPE;5401;55
TOCANTINS;5401;5
ACRE;5410;14
ALAGOAS;5410;116
AMAZONAS;5410;287
AMAPA;5410;22
BAHIA;5410;994
CEARA;5410;634
DISTRITO FEDERAL;5410;15732
ESPIRITO SANTO;5410;79
GOIAS;5410;267
MARANHAO;5410;33
MATO GROSSO;5410;12
MATO GROSSO DO SUL;5410;37
MINAS GERAIS;5410;341
PARA;5410;74
PARAIBA;5410;29
PARANA;5410;158
PERNAMBUCO;5410;69
PIAUI;5410;148
RIO DE JANEIRO;5410;455
RIO GRANDE DO NORTE;5410;82
RIO GRANDE DO SUL;5410;56
RONDONIA;5410;31
RORAIMA;5410;11
SANTA CATARINA;5410;111
SAO PAULO;5410;420
SERGIPE;5410;17
TOCANTINS;5410;24
ACRE;5428;7
ALAGOAS;5428;24
AMAZONAS;5428;24
AMAPA;5428;20
BAHIA;5428;89
CEARA;5428;39
DISTRITO FEDERAL;5428;157
ESPIRITO SANTO;5428;86
GOIAS;5428;47
MARANHAO;5428;22
MATO GROSSO;5428;25
MATO GROSSO DO SUL;5428;48
MINAS GERAIS;5428;323
PARA;5428;612
PARAIBA;5428;70
PARANA;5428;146
PERNAMBUCO;5428;75
PIAUI;5428;21
RIO DE JANEIRO;5428;302
RIO GRANDE DO NORTE;5428;44
RIO GRANDE DO SUL;5428;68
RONDONIA;5428;10
RORAIMA;5428;5
SANTA CATARINA;5428;284
SAO PAULO;5428;627
SERGIPE;5428;6
TOCANTINS;5428;31
ALAGOAS;5436;8
BAHIA;5436;2
DISTRITO FEDERAL;5436;41
ESPIRITO SANTO;5436;4
GOIAS;5436;1
MATO GROSSO DO SUL;5436;9
MINAS GERAIS;5436;19
PARANA;5436;3
PERNAMBUCO;5436;4
RIO GRANDE DO SUL;5436;5
SANTA CATARINA;5436;10
SAO PAULO;5436;20
TOCANTINS;5436;2
ACRE;5444;2
ALAGOAS;5444;21
AMAZONAS;5444;3
AMAPA;5444;1
BAHIA;5444;41
CEARA;5444;76
DISTRITO FEDERAL;5444;71
ESPIRITO SANTO;5444;28
GOIAS;5444;16
MARANHAO;5444;8
MATO GROSSO;5444;15
MATO GROSSO DO SUL;5444;6
MINAS GERAIS;5444;185
PARA;5444;65
PARAIBA;5444;6
PARANA;5444;151
PERNAMBUCO;5444;52
PIAUI;5444;11
RIO DE JANEIRO;5444;68
RIO GRANDE DO NORTE;5444;38
RIO GRANDE DO SUL;5444;65
RONDONIA;5444;5
RORAIMA;5444;1
SANTA CATARINA;5444;236
SAO PAULO;5444;850
SERGIPE;5444;2
TOCANTINS;5444;11
ACRE;5452;928
ALAGOAS;5452;634
AMAZONAS;5452;703
AMAPA;5452;108
BAHIA;5452;3463
CEARA;5452;5527
DISTRITO FEDERAL;5452;31536
ESPIRITO SANTO;5452;1341
GOIAS;5452;2370
MARANHAO;5452;380
MATO GROSSO;5452;839
MATO GROSSO DO SUL;5452;788
MINAS GERAIS;5452;3403
PARA;5452;777
PARAIBA;5452;944
PARANA;5452;3825
PERNAMBUCO;5452;2211
PIAUI;5452;1464
RIO DE JANEIRO;5452;7034
RIO GRANDE DO NORTE;5452;2059
RIO GRANDE DO SUL;5452;872
RONDONIA;5452;176
RORAIMA;5452;104
SANTA CATARINA;5452;2221
SAO PAULO;5452;13689
SERGIPE;5452;1497
TOCANTINS;5452;126
ACRE;5460;31
ALAGOAS;5460;64
AMAZONAS;5460;63
AMAPA;5460;12
BAHIA;5460;207
CEARA;5460;95
DISTRITO FEDERAL;5460;363
ESPIRITO SANTO;5460;118
GOIAS;5460;95
MARANHAO;5460;45
MATO GROSSO;5460;61
MATO GROSSO DO SUL;5460;90
MINAS GERAIS;5460;507
PARA;5460;56
PARAIBA;5460;62
PARANA;5460;981
PERNAMBUCO;5460;125
PIAUI;5460;29
RIO DE JANEIRO;5460;235
RIO GRANDE DO NORTE;5460;67
RIO GRANDE DO SUL;5460;356
RONDONIA;5460;10
RORAIMA;5460;26
SANTA CATARINA;5460;520
SAO PAULO;5460;1998
SERGIPE;5460;87
TOCANTINS;5460;8
ACRE;5479;32
ALAGOAS;5479;30
AMAZONAS;5479;222
AMAPA;5479;46
BAHIA;5479;483
CEARA;5479;461
DISTRITO FEDERAL;5479;12994
ESPIRITO SANTO;5479;84
