Cod_Infracao;UF;Quantidade
5460;PERNAMBUCO;246
5460;PIAUI;9
5460;RIO DE JANEIRO;50
5460;RIO GRANDE DO NORTE;163
5460;RIO GRANDE DO SUL;318
5460;RONDONIA;14
5460;RORAIMA;14
5460;SANTA CATARINA;501
5460;SAO PAULO;2025
5460;SERGIPE;33
5460;TOCANTINS;3
5479;ACRE;19
5479;ALAGOAS;437
5479;AMAZONAS;133
5479;AMAPA;5
5479;BAHIA;556
5479;CEARA;384
5479;DISTRITO FEDERAL;723
5479;ESPIRITO SANTO;226
5479;GOIAS;106
5479;MARANHAO;88
5479;MATO GROSSO;9
5479;MATO GROSSO DO SUL;11
5479;MINAS GERAIS;166
5479;PARA;77
5479;PARAIBA;101
5479;PARANA;92
5479;PERNAMBUCO;268
5479;PIAUI;23
5479;RIO DE JANEIRO;26
5479;RIO GRANDE DO NORTE;570
5479;RIO GRANDE DO SUL;36
5479;RONDONIA;13
5479;RORAIMA;7
5479;SANTA CATARINA;100
5479;SAO PAULO;223
5479;SERGIPE;37
5479;TOCANTINS;6
5487;ACRE;142
5487;ALAGOAS;183
5487;AMAZONAS;912
5487;AMAPA;83
5487;BAHIA;1299
5487;CEARA;1053
5487;DISTRITO FEDERAL;190
5487;ESPIRITO SANTO;331
5487;GOIAS;426
5487;MARANHAO;404
5487;MATO GROSSO;119
5487;MATO GROSSO DO SUL;199
5487;MINAS GERAIS;1032
5487;PARA;1181
5487;PARAIBA;423
5487;PARANA;540
5487;PERNAMBUCO;810
5487;PIAUI;34
5487;RIO DE JANEIRO;91
5487;RIO GRANDE DO NORTE;519
5487;RIO GRANDE DO SUL;145
5487;RONDONIA;71
5487;RORAIMA;29
5487;SANTA CATARINA;261
5487;SAO PAULO;1455
5487;SERGIPE;91
5487;TOCANTINS;34
5495;ALAGOAS;4
5495;AMAZONAS;19
5495;BAHIA;10
5495;CEARA;54
5495;DISTRITO FEDERAL;14
5495;ESPIRITO SANTO;21
5495;GOIAS;26
5495;MARANHAO;4
5495;MATO GROSSO;7
5495;MATO GROSSO DO SUL;9
5495;MINAS GERAIS;16
5495;PARA;35
5495;PARAIBA;3
5495;PARANA;27
5495;PERNAMBUCO;10
5495;PIAUI;3
5495;RIO DE JANEIRO;1
5495;RIO GRANDE DO NORTE;8
5495;RIO GRANDE DO SUL;3
5495;SANTA CATARINA;12
5495;SAO PAULO;101
5495;SERGIPE;3
5509;ACRE;4
5509;ALAGOAS;68
5509;AMAZONAS;170
5509;AMAPA;7
5509;BAHIA;2188
5509;CEARA;200
5509;DISTRITO FEDERAL;140
5509;ESPIRITO SANTO;421
5509;GOIAS;119
5509;MARANHAO;204
5509;MATO GROSSO;35
5509;MATO GROSSO DO SUL;99
5509;MINAS GERAIS;1553
5509;PARA;528
5509;PARAIBA;126
5509;PARANA;273
5509;PERNAMBUCO;411
5509;PIAUI;28
5509;RIO DE JANEIRO;230
5509;RIO GRANDE DO NORTE;89
5509;RIO GRANDE DO SUL;178
5509;RONDONIA;44
5509;RORAIMA;14
5509;SANTA CATARINA;195
5509;SAO PAULO;1492
5509;SERGIPE;25
5509;TOCANTINS;12
5517;ACRE;2
5517;ALAGOAS;7
5517;BAHIA;67
5517;CEARA;9
5517;DISTRITO FEDERAL;1
5517;ESPIRITO SANTO;6
5517;GOIAS;1
5517;MATO GROSSO DO SUL;1
5517;MINAS GERAIS;40
5517;PARA;2
5517;PARAIBA;2
5517;PARANA;3
5517;PERNAMBUCO;9
5517;RIO DE JANEIRO;7
5517;RIO GRANDE DO NORTE;2
5517;RIO GRANDE DO SUL;1
5517;RONDONIA;1
5517;SANTA CATARINA;7
5517;SAO PAULO;57
5517;SERGIPE;3
5525;ACRE;148
5525;ALAGOAS;79
5525;AMAZONAS;81
5525;AMAPA;9
5525;BAHIA;497
5525;CEARA;1477
5525;DISTRITO FEDERAL;438
5525;ESPIRITO SANTO;476
5525;GOIAS;634
5525;MARANHAO;149
5525;MATO GROSSO;84
5525;MATO GROSSO DO SUL;131
5525;MINAS GERAIS;1205
5525;PARA;290
5525;PARAIBA;85
5525;PARANA;640
5525;PERNAMBUCO;335
5525;PIAUI;16
5525;RIO DE JANEIRO;122
5525;RIO GRANDE DO NORTE;308
5525;RIO GRANDE DO SUL;508
5525;RONDONIA;85
5525;RORAIMA;14
5525;SANTA CATARINA;1198
5525;SAO PAULO;2338
5525;SERGIPE;39
5525;TOCANTINS;18
5533;ALAGOAS;1
5533;MINAS GERAIS;1
5533;PERNAMBUCO;1
5533;RIO GRANDE DO NORTE;1
5533;SAO PAULO;1
5541;ACRE;178
5541;ALAGOAS;792
5541;AMAZONAS;559
5541;AMAPA;169
5541;BAHIA;35737
5541;CEARA;6875
5541;DISTRITO FEDERAL;953
5541;ESPIRITO SANTO;3280
5541;GOIAS;1746
5541;MARANHAO;464
5541;MATO GROSSO;712
5541;MATO GROSSO DO SUL;1313
5541;MINAS GERAIS;25812
5541;PARA;1005
5541;PARAIBA;1282
5541;PARANA;23401
5541;PERNAMBUCO;11156
5541;PIAUI;194
5541;RIO DE JANEIRO;1113
5541;RIO GRANDE DO NORTE;865
5541;RIO GRANDE DO SUL;3589
5541;RONDONIA;167
5541;RORAIMA;49
5541;SANTA CATARINA;12752
5541;SAO PAULO;50722
5541;SERGIPE;512
5541;TOCANTINS;86
5550;ACRE;273
5550;ALAGOAS;1505
5550;AMAZONAS;1724
5550;AMAPA;110
5550;BAHIA;10940
5550;CEARA;22490
5550;DISTRITO FEDERAL;4851
5550;ESPIRITO SANTO;2738
5550;GOIAS;1767
5550;MARANHAO;3911
5550;MATO GROSSO;433
5550;MATO GROSSO DO SUL;603
5550;MINAS GERAIS;9308
5550;PARA;1671
5550;PARAIBA;1885
5550;PARANA;3771
5550;PERNAMBUCO;6399
5550;PIAUI;285
5550;RIO DE JANEIRO;593
5550;RIO GRANDE DO NORTE;1420
5550;RIO GRANDE DO SUL;2722
5550;RONDONIA;124
5550;RORAIMA;88
5550;SANTA CATARINA;2973
5550;SAO PAULO;22922
5550;SERGIPE;500
5550;TOCANTINS;114
5568;ACRE;75
5568;ALAGOAS;666
5568;AMAZONAS;93
5568;AMAPA;230
5568;BAHIA;3185
5568;CEARA;550
5568;DISTRITO FEDERAL;1515
5568;ESPIRITO SANTO;615
5568;GOIAS;1941
5568;MARANHAO;171
5568;MATO GROSSO;390
5568;MATO GROSSO DO SUL;379
5568;MINAS GERAIS;5181
5568;PARA;358
5568;PARAIBA;315
5568;PARANA;2245
5568;PERNAMBUCO;1186
5568;PIAUI;48
5568;RIO DE JANEIRO;456
5568;RIO GRANDE DO NORTE;167
5568;RIO GRANDE DO SUL;1160
5568;RONDONIA;102
5568;RORAIMA;12
5568;SANTA CATARINA;2097
5568;SAO PAULO;10775
5568;SERGIPE;99
5568;TOCANTINS;45
5576;ALAGOAS;5
5576;AMAZONAS;5
5576;AMAPA;1
5576;BAHIA;21
5576;CEARA;13
5576;DISTRITO FEDERAL;12
5576;ESPIRITO SANTO;9
5576;GOIAS;36
5576;MARANHAO;9
5576;MATO GROSSO;3
5576;MINAS GERAIS;38
5576;PARA;18
5576;PARAIBA;5
5576;PARANA;15
5576;PERNAMBUCO;11
5576;PIAUI;1
5576;RIO DE JANEIRO;4
5576;RIO GRANDE DO NORTE;6
5576;RIO GRANDE DO SUL;12
5576;SANTA CATARINA;28
5576;SAO PAULO;90
5584;ACRE;1
5584;AMAZONAS;1
5584;AMAPA;6
5584;BAHIA;38
5584;CEARA;5
5584;DISTRITO FEDERAL;1
5584;ESPIRITO SANTO;6
5584;GOIAS;8
5584;MARANHAO;4
5584;MATO GROSSO DO SUL;3
5584;MINAS GERAIS;43
5584;PARA;3
5584;PARAIBA;1
5584;PARANA;4
5584;PERNAMBUCO;3
5584;RIO DE JANEIRO;2
5584;RIO GRANDE DO NORTE;6
5584;RIO GRANDE DO SUL;9
5584;SANTA CATARINA;10
5584;SAO PAULO;75
5592;ACRE;2
5592;ALAGOAS;18
5592;AMAZONAS;14
5592;AMAPA;2
5592;BAHIA;331
5592;CEARA;36
5592;DISTRITO FEDERAL;13
5592;ESPIRITO SANTO;32
5592;GOIAS;40
5592;MARANHAO;54
5592;MATO GROSSO;72
5592;MATO GROSSO DO SUL;26
5592;MINAS GERAIS;356
5592;PARA;25
5592;PARAIBA;20
5592;PARANA;237
5592;PERNAMBUCO;68
5592;PIAUI;1
5592;RIO DE JANEIRO;10
5592;RIO GRANDE DO NORTE;82
5592;RIO GRANDE DO SUL;248
5592;RONDONIA;11
5592;RORAIMA;11
5592;SANTA CATARINA;76
5592;SAO PAULO;741
5592;SERGIPE;9
5592;TOCANTINS;3
5606;ALAGOAS;5
5606;AMAZONAS;3
5606;BAHIA;39
5606;CEARA;2
5606;DISTRITO FEDERAL;37
5606;ESPIRITO SANTO;6
5606;GOIAS;30
5606;MARANHAO;9
5606;MATO GROSSO;1
5606;MATO GROSSO DO SUL;1
5606;MINAS GERAIS;37
5606;PARA;2
5606;PARAIBA;1
5606;PARANA;28
5606;PERNAMBUCO;4
5606;RIO DE JANEIRO;1
5606;RIO GRANDE DO NORTE;2
5606;RIO GRANDE DO SUL;4
5606;RONDONIA;1
5606;SANTA CATARINA;8
5606;SAO PAULO;35
5614;ACRE;1
5614;ALAGOAS;8
5614;AMAZONAS;1
5614;BAHIA;58
5614;CEARA;13
5614;DISTRITO FEDERAL;34
5614;ESPIRITO SANTO;84
5614;GOIAS;53
5614;MARANHAO;5
5614;MATO GROSSO;7
5614;MATO GROSSO DO SUL;66
5614;MINAS GERAIS;134
5614;PARA;33
5614;PARAIBA;28
5614;PARANA;247
5614;PERNAMBUCO;68
5614;PIAUI;6
5614;RIO DE JANEIRO;179
5614;RIO GRANDE DO NORTE;13
5614;RIO GRANDE DO SUL;69
5614;RONDONIA;5
5614;SANTA CATARINA;229
5614;SAO PAULO;255
5614;SERGIPE;1
5614;TOCANTINS;2
5622;ACRE;14
5622;ALAGOAS;62
5622;AMAZONAS;32
5622;AMAPA;18
5622;BAHIA;493
5622;CEARA;1065
5622;DISTRITO FEDERAL;60
5622;ESPIRITO SANTO;73
5622;GOIAS;139
5622;MARANHAO;130
5622;MATO GROSSO;22
5622;MATO GROSSO DO SUL;70
5622;MINAS GERAIS;402
5622;PARA;52
5622;PARAIBA;141
5622;PARANA;265
5622;PERNAMBUCO;536
5622;PIAUI;12
5622;RIO DE JANEIRO;29
5622;RIO GRANDE DO NORTE;126
5622;RIO GRANDE DO SUL;177
5622;RONDONIA;5
5622;RORAIMA;3
5622;SANTA CATARINA;350
5622;SAO PAULO;1545
5622;SERGIPE;25
5622;TOCANTINS;6
5630;ACRE;1
5630;ALAGOAS;129
5630;AMAZONAS;10
5630;BAHIA;19
5630;CEARA;286
5630;DISTRITO FEDERAL;19
5630;ESPIRITO SANTO;15
5630;GOIAS;17
5630;MARANHAO;3
5630;MATO GROSSO;5
5630;MATO GROSSO DO SUL;22
5630;MINAS GERAIS;77
5630;PARA;11
5630;PARAIBA;6
5630;PARANA;139
5630;PERNAMBUCO;225
5630;PIAUI;1
5630;RIO DE JANEIRO;2
5630;RIO GRANDE DO NORTE;54
5630;RIO GRANDE DO SUL;43
5630;RONDONIA;1
5630;SANTA CATARINA;66
5630;SAO PAULO;161
5630;SERGIPE;2
5630;TOCANTINS;1
5649;ACRE;1
5649;BAHIA;125
5649;DISTRITO FEDERAL;1
5649;ESPIRITO SANTO;2
5649;GOIAS;3
5649;MINAS GERAIS;9
5649;PARANA;1
5649;PERNAMBUCO;1
5649;RIO DE JANEIRO;2
5649;RIO GRANDE DO SUL;1
5649;SAO PAULO;4
5657;ACRE;2
5657;ALAGOAS;9
5657;AMAZONAS;6
5657;BAHIA;11
5657;CEARA;2
5657;DISTRITO FEDERAL;7
5657;ESPIRITO SANTO;10
5657;GOIAS;35
5657;MATO GROSSO;1
5657;MATO GROSSO DO SUL;2
5657;MINAS GERAIS;45
5657;PARA;6
5657;PARAIBA;5
5657;PARANA;13
5657;PERNAMBUCO;6
5657;RIO DE JANEIRO;2
5657;RIO GRANDE DO SUL;13
5657;RONDONIA;2
5657;SANTA CATARINA;36
5657;SAO PAULO;97
5657;SERGIPE;1
5657;TOCANTINS;1
5665;ACRE;2
5665;ALAGOAS;916
5665;AMAZONAS;6
5665;AMAPA;5
5665;BAHIA;103
5665;CEARA;1540
5665;DISTRITO FEDERAL;42
5665;ESPIRITO SANTO;34
5665;GOIAS;164
5665;MARANHAO;68
5665;MATO GROSSO;7
5665;MATO GROSSO DO SUL;27
5665;MINAS GERAIS;592
5665;PARA;61
5665;PARAIBA;20
5665;PARANA;186
5665;PERNAMBUCO;160
5665;PIAUI;6
5665;RIO DE JANEIRO;169
5665;RIO GRANDE DO NORTE;37
5665;RIO GRANDE DO SUL;207
5665;RONDONIA;1
5665;RORAIMA;3
5665;SANTA CATARINA;171
5665;SAO PAULO;2972
5665;SERGIPE;9
5665;TOCANTINS;3
5673;ACRE;28
5673;ALAGOAS;258
5673;AMAZONAS;35
5673;AMAPA;51
5673;BAHIA;390
5673;CEARA;952
5673;DISTRITO FEDERAL;77
5673;ESPIRITO SANTO;60
5673;GOIAS;243
5673;MARANHAO;559
5673;MATO GROSSO;601
5673;MATO GROSSO DO SUL;222
5673;MINAS GERAIS;2320
5673;PARA;1095
5673;PARAIBA;266
5673;PARANA;2299
5673;PERNAMBUCO;968
5673;PIAUI;569
5673;RIO DE JANEIRO;127
5673;RIO GRANDE DO NORTE;944
5673;RIO GRANDE DO SUL;873
5673;RONDONIA;15
5673;RORAIMA;75
5673;SANTA CATARINA;1225
5673;SAO PAULO;9570
5673;SERGIPE;13
5673;TOCANTINS;40
5681;ACRE;10
5681;ALAGOAS;1502
5681;AMAZONAS;20
5681;AMAPA;22
5681;BAHIA;308
5681;CEARA;53
5681;DISTRITO FEDERAL;16944
5681;ESPIRITO SANTO;57
5681;GOIAS;3122
5681;MARANHAO;303
5681;MATO GROSSO;189
5681;MATO GROSSO DO SUL;96
5681;MINAS GERAIS;1295
5681;PARA;1435
5681;PARAIBA;36
5681;PARANA;244
5681;PERNAMBUCO;118
5681;PIAUI;69
5681;RIO DE JANEIRO;152
5681;RIO GRANDE DO NORTE;456
5681;RIO GRANDE DO SUL;102
5681;RONDONIA;48
5681;RORAIMA;7
5681;SANTA CATARINA;246
5681;SAO PAULO;858
5681;SERGIPE;45
5681;TOCANTINS;129
5690;ALAGOAS;3
5690;AMAZONAS;2
5690;AMAPA;1
5690;BAHIA;11
5690;CEARA;1
5690;DISTRITO FEDERAL;438
5690;ESPIRITO SANTO;6
5690;GOIAS;151
5690;MARANHAO;1
5690;MATO GROSSO;15
5690;MATO GROSSO DO SUL;3
5690;MINAS GERAIS;1257
5690;PARA;6
5690;PARAIBA;6
5690;PARANA;21
5690;PERNAMBUCO;85
5690;PIAUI;3
5690;RIO DE JANEIRO;51
5690;RIO GRANDE DO NORTE;14
5690;RIO GRANDE DO SUL;36
5690;RONDONIA;5
5690;SANTA CATARINA;28
5690;SAO PAULO;214
5690;SERGIPE;3
5690;TOCANTINS;10
5703;ACRE;13
5703;ALAGOAS;35
5703;AMAZONAS;391
5703;AMAPA;8
5703;BAHIA;257
5703;CEARA;42
5703;DISTRITO FEDERAL;187
5703;ESPIRITO SANTO;452
5703;GOIAS;675
5703;MARANHAO;119
5703;MATO GROSSO;153
5703;MATO GROSSO DO SUL;280
5703;MINAS GERAIS;1857
5703;PARA;71
5703;PARAIBA;16
5703;PARANA;6231
5703;PERNAMBUCO;115
5703;PIAUI;32
5703;RIO DE JANEIRO;583
5703;RIO GRANDE DO NORTE;35
5703;RIO GRANDE DO SUL;1003
5703;RONDONIA;41
5703;RORAIMA;9
5703;SANTA CATARINA;2291
5703;SAO PAULO;6297
5703;SERGIPE;41
5703;TOCANTINS;72
5711;ACRE;8
5711;ALAGOAS;8
5711;AMAZONAS;83
5711;AMAPA;1
5711;BAHIA;63
5711;CEARA;27
5711;DISTRITO FEDERAL;198
5711;ESPIRITO SANTO;144
5711;GOIAS;252
5711;MARANHAO;15
5711;MATO GROSSO;113
5711;MATO GROSSO DO SUL;95
5711;MINAS GERAIS;538
5711;PARA;23
5711;PARAIBA;22
5711;PARANA;1122
5711;PERNAMBUCO;54
5711;PIAUI;2
5711;RIO DE JANEIRO;121
5711;RIO GRANDE DO NORTE;9
5711;RIO GRANDE DO SUL;539
5711;RONDONIA;20
5711;RORAIMA;6
5711;SANTA CATARINA;947
5711;SAO PAULO;4992
5711;SERGIPE;7
5711;TOCANTINS;20
5720;ACRE;115
5720;ALAGOAS;147
5720;AMAZONAS;237
5720;AMAPA;26
5720;BAHIA;222
5720;CEARA;213
5720;DISTRITO FEDERAL;95
5720;ESPIRITO SANTO;85
5720;GOIAS;216
5720;MARANHAO;122
5720;MATO GROSSO;55
5720;MATO GROSSO DO SUL;46
5720;MINAS GERAIS;381
5720;PARA;144
5720;PARAIBA;39
5720;PARANA;326
5720;PERNAMBUCO;477
5720;PIAUI;25
5720;RIO DE JANEIRO;41
5720;RIO GRANDE DO NORTE;96
5720;RIO GRANDE DO SUL;200
5720;RONDONIA;47
5720;RORAIMA;20
5720;SANTA CATARINA;722
5720;SAO PAULO;759
5720;SERGIPE;42
5720;TOCANTINS;15
5738;ACRE;186
5738;ALAGOAS;575
5738;AMAZONAS;421
5738;AMAPA;69
5738;BAHIA;2348
5738;CEARA;1688
5738;DISTRITO FEDERAL;501
5738;ESPIRITO SANTO;625
5738;GOIAS;723
5738;MARANHAO;936
5738;MATO GROSSO;332
5738;MATO GROSSO DO SUL;162
5738;MINAS GERAIS;1835
5738;PARA;1530
5738;PARAIBA;1196
5738;PARANA;948
5738;PERNAMBUCO;1482
5738;PIAUI;72
5738;RIO DE JANEIRO;210
5738;RIO GRANDE DO NORTE;1160
5738;RIO GRANDE DO SUL;306
5738;RONDONIA;196
5738;RORAIMA;24
5738;SANTA CATARINA;858
5738;SAO PAULO;5118
5738;SERGIPE;203
5738;TOCANTINS;44
5746;ACRE;24
5746;ALAGOAS;162
5746;AMAZONAS;451
5746;AMAPA;18
5746;BAHIA;6421
5746;CEARA;540
5746;DISTRITO FEDERAL;790
5746;ESPIRITO SANTO;1003
5746;GOIAS;1029
5746;MARANHAO;251
5746;MATO GROSSO;726
5746;MATO GROSSO DO SUL;715
5746;MINAS GERAIS;20388
5746;PARA;378
5746;PARAIBA;1060
5746;PARANA;5610
5746;PERNAMBUCO;3929
5746;PIAUI;215
5746;RIO DE JANEIRO;3062
5746;RIO GRANDE DO NORTE;309
5746;RIO GRANDE DO SUL;1630
5746;RONDONIA;116
5746;RORAIMA;22
5746;SANTA CATARINA;3588
5746;SAO PAULO;23204
5746;SERGIPE;232
5746;TOCANTINS;133
5762;ALAGOAS;1
5762;GOIAS;5
5762;MINAS GERAIS;1
5762;PARA;2
5762;PARANA;6
5762;RIO GRANDE DO SUL;3
5762;SANTA CATARINA;6
5762;SAO PAULO;13
5770;ALAGOAS;6
5770;AMAZONAS;6
5770;AMAPA;3
5770;BAHIA;40
5770;CEARA;8
5770;DISTRITO FEDERAL;50
5770;ESPIRITO SANTO;16
5770;GOIAS;29
5770;MARANHAO;13
5770;MATO GROSSO;3
5770;MATO GROSSO DO SUL;4
5770;MINAS GERAIS;46
5770;PARA;9
5770;PARAIBA;5
5770;PARANA;35
5770;PERNAMBUCO;28
5770;PIAUI;3
5770;RIO DE JANEIRO;37
5770;RIO GRANDE DO NORTE;13
5770;RIO GRANDE DO SUL;32
5770;RONDONIA;2
5770;RORAIMA;2
5770;SANTA CATARINA;66
5770;SAO PAULO;171
5770;SERGIPE;2
5770;TOCANTINS;2
5789;ALAGOAS;1
5789;BAHIA;3
5789;CEARA;1
5789;GOIAS;4
5789;MINAS GERAIS;4
5789;PARANA;4
5789;PERNAMBUCO;1
5789;RIO DE JANEIRO;1
5789;RIO GRANDE DO SUL;2
5789;SANTA CATARINA;6
5789;SAO PAULO;5
5797;ACRE;6
5797;ALAGOAS;16
5797;AMAZONAS;2
5797;AMAPA;1
5797;BAHIA;52
5797;CEARA;19
5797;DISTRITO FEDERAL;35
5797;ESPIRITO SANTO;27
5797;GOIAS;45
5797;MARANHAO;12
5797;MATO GROSSO;34
5797;MATO GROSSO DO SUL;7
5797;MINAS GERAIS;121
5797;PARA;34
5797;PARAIBA;12
5797;PARANA;90
5797;PERNAMBUCO;54
5797;PIAUI;8
5797;RIO DE JANEIRO;40
5797;RIO GRANDE DO NORTE;8
5797;RIO GRANDE DO SUL;52
5797;RONDONIA;17
5797;SANTA CATARINA;120
5797;SAO PAULO;273
5797;SERGIPE;8
5797;TOCANTINS;9
5800;ACRE;1
5800;ALAGOAS;9
5800;AMAZONAS;3
5800;BAHIA;25
5800;CEARA;10
5800;DISTRITO FEDERAL;81
5800;ESPIRITO SANTO;17
5800;GOIAS;55
5800;MARANHAO;6
5800;MATO GROSSO;27
5800;MATO GROSSO DO SUL;20
5800;MINAS GERAIS;257
5800;PARA;6
5800;PARAIBA;28
5800;PARANA;116
5800;PERNAMBUCO;10
5800;PIAUI;1
5800;RIO DE JANEIRO;66
5800;RIO GRANDE DO NORTE;5
5800;RIO GRANDE DO SUL;242
5800;RONDONIA;7
5800;SANTA CATARINA;377
5800;SAO PAULO;6887
5800;SERGIPE;3
5800;TOCANTINS;1
5819;ACRE;316
5819;ALAGOAS;281
5819;AMAZONAS;249
5819;AMAPA;33
5819;BAHIA;4369
5819;CEARA;3718
5819;DISTRITO FEDERAL;1555
5819;ESPIRITO SANTO;267
5819;GOIAS;1003
5819;MARANHAO;1224
5819;MATO GROSSO;210
5819;MATO GROSSO DO SUL;119
5819;MINAS GERAIS;1775
5819;PARA;1260
5819;PARAIBA;189
5819;PARANA;884
5819;PERNAMBUCO;935
5819;PIAUI;75
5819;RIO DE JANEIRO;1752
5819;RIO GRANDE DO NORTE;189
5819;RIO GRANDE DO SUL;442
5819;RONDONIA;115
5819;RORAIMA;114
5819;SANTA CATARINA;1113
5819;SAO PAULO;9373
5819;SERGIPE;118
5819;TOCANTINS;23
5827;ALAGOAS;8
5827;AMAZONAS;6
5827;AMAPA;2
5827;BAHIA;63
5827;CEARA;7
5827;DISTRITO FEDERAL;18
5827;ESPIRITO SANTO;9
5827;GOIAS;8
5827;MARANHAO;7
5827;MATO GROSSO;2
5827;MATO GROSSO DO SUL;3
5827;MINAS GERAIS;83
5827;PARA;4
5827;PARAIBA;13
5827;PARANA;40
5827;PERNAMBUCO;31
5827;PIAUI;2
5827;RIO DE JANEIRO;24
5827;RIO GRANDE DO NORTE;3
5827;RIO GRANDE DO SUL;18
5827;RONDONIA;2
5827;SANTA CATARINA;37
5827;SAO PAULO;274
5827;SERGIPE;5
5827;TOCANTINS;2
5835;ACRE;164
5835;ALAGOAS;266
5835;AMAZONAS;140
5835;AMAPA;46
5835;BAHIA;893
5835;CEARA;497
5835;DISTRITO FEDERAL;372
5835;ESPIRITO SANTO;341
5835;GOIAS;694
5835;MARANHAO;546
5835;MATO GROSSO;332
5835;MATO GROSSO DO SUL;237
5835;MINAS GERAIS;1389
5835;PARA;731
5835;PARAIBA;260
5835;PARANA;1284
5835;PERNAMBUCO;1338
5835;PIAUI;135
5835;RIO DE JANEIRO;958
5835;RIO GRANDE DO NORTE;322
5835;RIO GRANDE DO SUL;636
5835;RONDONIA;199
5835;RORAIMA;27
5835;SANTA CATARINA;1490
5835;SAO PAULO;4853
5835;SERGIPE;169
5835;TOCANTINS;53
5843;ACRE;29
5843;ALAGOAS;126
5843;AMAZONAS;3193
5843;AMAPA;2
5843;BAHIA;206
5843;CEARA;102
5843;DISTRITO FEDERAL;3333
5843;ESPIRITO SANTO;57
5843;GOIAS;440
5843;MARANHAO;46
5843;MATO GROSSO;37
5843;MATO GROSSO DO SUL;77
5843;MINAS GERAIS;959
5843;PARA;40
5843;PARAIBA;19
5843;PARANA;503
5843;PERNAMBUCO;180
5843;PIAUI;20
5843;RIO DE JANEIRO;125
5843;RIO GRANDE DO NORTE;73
5843;RIO GRANDE DO SUL;267
5843;RONDONIA;12
5843;RORAIMA;40
5843;SANTA CATARINA;438
5843;SAO PAULO;9733
5843;SERGIPE;19
5843;TOCANTINS;12
5851;ACRE;1
5851;ALAGOAS;115
5851;AMAZONAS;43
5851;BAHIA;19
5851;CEARA;243
5851;DISTRITO FEDERAL;116
5851;ESPIRITO SANTO;13
5851;GOIAS;25
5851;MARANHAO;2
5851;MATO GROSSO;4
5851;MATO GROSSO DO SUL;14
5851;MINAS GERAIS;116
5851;PARA;11
5851;PARAIBA;11
5851;PARANA;85
5851;PERNAMBUCO;192
5851;PIAUI;2
5851;RIO DE JANEIRO;25
5851;RIO GRANDE DO NORTE;272
5851;RIO GRANDE DO SUL;65
5851;RONDONIA;2
5851;RORAIMA;1
5851;SANTA CATARINA;45
5851;SAO PAULO;517
5851;SERGIPE;2
5860;ALAGOAS;3
5860;AMAZONAS;1
5860;BAHIA;14
5860;CEARA;18
5860;DISTRITO FEDERAL;44
5860;ESPIRITO SANTO;10
5860;GOIAS;39
5860;MARANHAO;2
5860;MATO GROSSO;1
5860;MATO GROSSO DO SUL;4
5860;MINAS GERAIS;39
5860;PARA;5
5860;PARAIBA;3
5860;PARANA;19
5860;PERNAMBUCO;10
5860;PIAUI;3
5860;RIO DE JANEIRO;22
5860;RIO GRANDE DO NORTE;5
5860;RIO GRANDE DO SUL;28
5860;RORAIMA;1
5860;SANTA CATARINA;24
5860;SAO PAULO;262
5860;SERGIPE;1
5878;ACRE;7
5878;ALAGOAS;13
5878;AMAZONAS;4
5878;AMAPA;1
5878;BAHIA;41
5878;CEARA;8
5878;DISTRITO FEDERAL;60
5878;ESPIRITO SANTO;74
5878;GOIAS;82
5878;MARANHAO;1
5878;MATO GROSSO;8
5878;MATO GROSSO DO SUL;26
5878;MINAS GERAIS;126
5878;PARA;16
5878;PARAIBA;2
5878;PARANA;95
5878;PERNAMBUCO;15
5878;PIAUI;3
5878;RIO DE JANEIRO;29
5878;RIO GRANDE DO NORTE;6
5878;RIO GRANDE DO SUL;60
5878;RONDONIA;5
5878;SANTA CATARINA;95
5878;SAO PAULO;717
5878;SERGIPE;2
5886;BAHIA;2
5886;DISTRITO FEDERAL;2
5886;GOIAS;1
5886;MINAS GERAIS;1
5886;PARA;1
5886;PARANA;1
5886;SAO PAULO;1
5894;BAHIA;4
5894;DISTRITO FEDERAL;1
5894;GOIAS;1
5894;MINAS GERAIS;4
5894;PARANA;4
5894;PERNAMBUCO;8
5894;RIO GRANDE DO NORTE;1
5894;RIO GRANDE DO SUL;1
5894;SANTA CATARINA;9
5894;SAO PAULO;10
5908;ACRE;1
5908;ALAGOAS;12
5908;AMAZONAS;5
5908;AMAPA;2
5908;BAHIA;50
5908;CEARA;122
5908;DISTRITO FEDERAL;146
5908;ESPIRITO SANTO;37
5908;GOIAS;49
5908;MARANHAO;15
5908;MATO GROSSO;27
5908;MATO GROSSO DO SUL;53
5908;MINAS GERAIS;240
5908;PARA;21
5908;PARAIBA;31
5908;PARANA;56
5908;PERNAMBUCO;97
5908;PIAUI;6
5908;RIO DE JANEIRO;1014
5908;RIO GRANDE DO NORTE;20
5908;RIO GRANDE DO SUL;50
5908;RONDONIA;3
5908;RORAIMA;3
5908;SANTA CATARINA;65
5908;SAO PAULO;702
5908;SERGIPE;6
5908;TOCANTINS;8
5916;ALAGOAS;1
5916;BAHIA;3
5916;GOIAS;3
5916;MARANHAO;1
5916;MATO GROSSO DO SUL;3
5916;MINAS GERAIS;11
5916;PARA;4
5916;PARAIBA;1
5916;PARANA;12
5916;PERNAMBUCO;3
5916;PIAUI;1
5916;RIO DE JANEIRO;17
5916;RIO GRANDE DO SUL;4
5916;RONDONIA;1
