UF;Cod_Infracao;Quantidade
ALAGOAS;5053;32
AMAZONAS;5053;24
AMAPA;5053;1
BAHIA;5053;154
CEARA;5053;205
DISTRITO FEDERAL;5053;12
ESPIRITO SANTO;5053;4
GOIAS;5053;174
MARANHAO;5053;3
MATO GROSSO;5053;18
MATO GROSSO DO SUL;5053;17
MINAS GERAIS;5053;164
PARA;5053;27
PARAIBA;5053;25
PARANA;5053;47
PERNAMBUCO;5053;163
PIAUI;5053;9
RIO DE JANEIRO;5053;25
RIO GRANDE DO NORTE;5053;19
RIO GRANDE DO SUL;5053;66
RONDONIA;5053;7
RORAIMA;5053;2
SANTA CATARINA;5053;86
SAO PAULO;5053;226
SERGIPE;5053;3
TOCANTINS;5053;6
ACRE;5061;20
ALAGOAS;5061;38
AMAZONAS;5061;8
AMAPA;5061;2
BAHIA;5061;161
CEARA;5061;36
DISTRITO FEDERAL;5061;15
ESPIRITO SANTO;5061;25
GOIAS;5061;29
MARANHAO;5061;10
MATO GROSSO;5061;25
MATO GROSSO DO SUL;5061;39
MINAS GERAIS;5061;208
PARA;5061;19
PARAIBA;5061;24
PARANA;5061;89
PERNAMBUCO;5061;95
PIAUI;5061;6
RIO DE JANEIRO;5061;44
RIO GRANDE DO NORTE;5061;5
RIO GRANDE DO SUL;5061;55
RONDONIA;5061;31
SANTA CATARINA;5061;126
SAO PAULO;5061;401
SERGIPE;5061;9
ALAGOAS;5070;1
AMAZONAS;5070;1
BAHIA;5070;2
DISTRITO FEDERAL;5070;1
MINAS GERAIS;5070;7
PARANA;5070;50
PERNAMBUCO;5070;2
RIO DE JANEIRO;5070;2
RIO GRANDE DO SUL;5070;29
SANTA CATARINA;5070;17
SAO PAULO;5070;20
ALAGOAS;5088;4
BAHIA;5088;5
CEARA;5088;4
GOIAS;5088;2
MATO GROSSO DO SUL;5088;1
MINAS GERAIS;5088;7
PARANA;5088;12
PERNAMBUCO;5088;5
PIAUI;5088;2
RIO DE JANEIRO;5088;8
RIO GRANDE DO SUL;5088;19
SANTA CATARINA;5088;4
SAO PAULO;5088;16
ACRE;5096;2
ALAGOAS;5096;7
BAHIA;5096;26
CEARA;5096;43
DISTRITO FEDERAL;5096;6
ESPIRITO SANTO;5096;8
GOIAS;5096;3
MARANHAO;5096;5
MATO GROSSO;5096;2
MATO GROSSO DO SUL;5096;11
MINAS GERAIS;5096;14
PARA;5096;3
PARAIBA;5096;7
PARANA;5096;44
PERNAMBUCO;5096;15
PIAUI;5096;1
RIO DE JANEIRO;5096;11
RIO GRANDE DO NORTE;5096;3
RIO GRANDE DO SUL;5096;103
RONDONIA;5096;2
SANTA CATARINA;5096;49
SAO PAULO;5096;170
SERGIPE;5096;3
TOCANTINS;5096;2
BAHIA;5100;2
CEARA;5100;10
MINAS GERAIS;5100;2
PARA;5100;1
PERNAMBUCO;5100;2
PIAUI;5100;1
RIO GRANDE DO SUL;5100;2
RONDONIA;5100;1
SAO PAULO;5100;6
SERGIPE;5100;1
ACRE;5118;311
ALAGOAS;5118;276
AMAZONAS;5118;121
AMAPA;5118;57
BAHIA;5118;480
CEARA;5118;766
DISTRITO FEDERAL;5118;52
ESPIRITO SANTO;5118;484
GOIAS;5118;57
MARANHAO;5118;32
MATO GROSSO;5118;109
MATO GROSSO DO SUL;5118;669
MINAS GERAIS;5118;1324
PARA;5118;198
PARAIBA;5118;102
PARANA;5118;2389
PERNAMBUCO;5118;962
PIAUI;5118;44
RIO DE JANEIRO;5118;514
RIO GRANDE DO NORTE;5118;38
RIO GRANDE DO SUL;5118;381
RONDONIA;5118;343
RORAIMA;5118;35
SANTA CATARINA;5118;1269
SAO PAULO;5118;3084
SERGIPE;5118;27
TOCANTINS;5118;8
ACRE;5126;2
ALAGOAS;5126;2
AMAPA;5126;1
BAHIA;5126;6
CEARA;5126;4
ESPIRITO SANTO;5126;14
GOIAS;5126;2
MATO GROSSO;5126;2
MATO GROSSO DO SUL;5126;21
MINAS GERAIS;5126;42
PARA;5126;1
PARAIBA;5126;2
PARANA;5126;220
PERNAMBUCO;5126;6
RIO DE JANEIRO;5126;9
RIO GRANDE DO SUL;5126;55
RONDONIA;5126;3
SANTA CATARINA;5126;149
SAO PAULO;5126;124
ACRE;5134;6
ALAGOAS;5134;3
AMAZONAS;5134;2
BAHIA;5134;15
CEARA;5134;36
DISTRITO FEDERAL;5134;1
ESPIRITO SANTO;5134;9
GOIAS;5134;5
MARANHAO;5134;1
MATO GROSSO;5134;3
MATO GROSSO DO SUL;5134;28
MINAS GERAIS;5134;72
PARA;5134;2
PARAIBA;5134;1
PARANA;5134;71
PERNAMBUCO;5134;14
PIAUI;5134;3
RIO DE JANEIRO;5134;28
RIO GRANDE DO NORTE;5134;4
RIO GRANDE DO SUL;5134;33
RONDONIA;5134;4
RORAIMA;5134;1
SANTA CATARINA;5134;30
SAO PAULO;5134;167
SERGIPE;5134;1
ACRE;5142;77
ALAGOAS;5142;5
AMAZONAS;5142;10
AMAPA;5142;18
BAHIA;5142;116
CEARA;5142;272
DISTRITO FEDERAL;5142;30
ESPIRITO SANTO;5142;105
GOIAS;5142;21
MARANHAO;5142;5
MATO GROSSO;5142;16
MATO GROSSO DO SUL;5142;142
MINAS GERAIS;5142;210
PARA;5142;12
PARAIBA;5142;10
PARANA;5142;292
PERNAMBUCO;5142;87
PIAUI;5142;9
RIO DE JANEIRO;5142;77
RIO GRANDE DO NORTE;5142;11
RIO GRANDE DO SUL;5142;105
RONDONIA;5142;75
SANTA CATARINA;5142;290
SAO PAULO;5142;1516
SERGIPE;5142;10
TOCANTINS;5142;5
ALAGOAS;5150;1
BAHIA;5150;9
CEARA;5150;100
DISTRITO FEDERAL;5150;1
GOIAS;5150;5
MATO GROSSO DO SUL;5150;1
MINAS GERAIS;5150;21
PARA;5150;1
PARAIBA;5150;9
PARANA;5150;5
PERNAMBUCO;5150;11
PIAUI;5150;6
RIO GRANDE DO NORTE;5150;6
RIO GRANDE DO SUL;5150;27
SANTA CATARINA;5150;9
SAO PAULO;5150;29
ACRE;5169;246
ALAGOAS;5169;61
AMAZONAS;5169;33
AMAPA;5169;34
BAHIA;5169;81
CEARA;5169;42
DISTRITO FEDERAL;5169;104
ESPIRITO SANTO;5169;63
GOIAS;5169;244
MARANHAO;5169;59
MATO GROSSO;5169;792
MATO GROSSO DO SUL;5169;148
MINAS GERAIS;5169;2227
PARA;5169;253
PARAIBA;5169;54
PARANA;5169;577
PERNAMBUCO;5169;304
PIAUI;5169;16
RIO DE JANEIRO;5169;101
RIO GRANDE DO NORTE;5169;63
RIO GRANDE DO SUL;5169;165
RONDONIA;5169;167
RORAIMA;5169;6
SANTA CATARINA;5169;237
SAO PAULO;5169;1287
SERGIPE;5169;30
TOCANTINS;5169;30
ACRE;5177;29
AMAZONAS;5177;1
BAHIA;5177;5
CEARA;5177;1
DISTRITO FEDERAL;5177;1
GOIAS;5177;2
MATO GROSSO;5177;51
MATO GROSSO DO SUL;5177;5
MINAS GERAIS;5177;57
PARA;5177;1
PARANA;5177;36
PERNAMBUCO;5177;1
RIO DE JANEIRO;5177;2
RIO GRANDE DO SUL;5177;8
RONDONIA;5177;2
SANTA CATARINA;5177;7
SAO PAULO;5177;35
ACRE;5185;388
ALAGOAS;5185;1470
AMAZONAS;5185;5438
AMAPA;5185;223
BAHIA;5185;6516
CEARA;5185;6022
DISTRITO FEDERAL;5185;3738
ESPIRITO SANTO;5185;1468
GOIAS;5185;4950
MARANHAO;5185;1394
MATO GROSSO;5185;4634
MATO GROSSO DO SUL;5185;4081
MINAS GERAIS;5185;16846
PARA;5185;1488
PARAIBA;5185;1553
PARANA;5185;14005
PERNAMBUCO;5185;3162
PIAUI;5185;5736
RIO DE JANEIRO;5185;16103
RIO GRANDE DO NORTE;5185;1739
RIO GRANDE DO SUL;5185;3878
RONDONIA;5185;746
RORAIMA;5185;391
SANTA CATARINA;5185;13769
SAO PAULO;5185;88170
SERGIPE;5185;207
TOCANTINS;5185;356
ACRE;5193;26
ALAGOAS;5193;133
AMAZONAS;5193;153
AMAPA;5193;39
BAHIA;5193;491
CEARA;5193;437
DISTRITO FEDERAL;5193;168
ESPIRITO SANTO;5193;103
GOIAS;5193;296
MARANHAO;5193;121
MATO GROSSO;5193;259
MATO GROSSO DO SUL;5193;234
MINAS GERAIS;5193;942
PARA;5193;163
PARAIBA;5193;85
PARANA;5193;1360
PERNAMBUCO;5193;329
PIAUI;5193;200
RIO DE JANEIRO;5193;660
RIO GRANDE DO NORTE;5193;91
RIO GRANDE DO SUL;5193;285
RONDONIA;5193;87
RORAIMA;5193;25
SANTA CATARINA;5193;737
SAO PAULO;5193;3561
SERGIPE;5193;27
TOCANTINS;5193;39
ACRE;5207;83
ALAGOAS;5207;182
AMAZONAS;5207;72
AMAPA;5207;2
BAHIA;5207;296
CEARA;5207;247
DISTRITO FEDERAL;5207;183
ESPIRITO SANTO;5207;53
GOIAS;5207;407
MARANHAO;5207;49
MATO GROSSO;5207;124
MATO GROSSO DO SUL;5207;81
MINAS GERAIS;5207;704
PARA;5207;38
PARAIBA;5207;84
PARANA;5207;382
PERNAMBUCO;5207;293
PIAUI;5207;31
RIO DE JANEIRO;5207;705
RIO GRANDE DO NORTE;5207;152
RIO GRANDE DO SUL;5207;183
RONDONIA;5207;65
RORAIMA;5207;24
SANTA CATARINA;5207;621
SAO PAULO;5207;3321
SERGIPE;5207;57
TOCANTINS;5207;19
ACRE;5215;23
ALAGOAS;5215;33
AMAZONAS;5215;102
AMAPA;5215;2
BAHIA;5215;140
CEARA;5215;50
DISTRITO FEDERAL;5215;17
ESPIRITO SANTO;5215;22
GOIAS;5215;34
MARANHAO;5215;21
MATO GROSSO;5215;23
MATO GROSSO DO SUL;5215;24
MINAS GERAIS;5215;324
PARA;5215;60
PARAIBA;5215;34
PARANA;5215;138
PERNAMBUCO;5215;69
PIAUI;5215;3
RIO DE JANEIRO;5215;977
RIO GRANDE DO NORTE;5215;19
RIO GRANDE DO SUL;5215;39
RONDONIA;5215;27
RORAIMA;5215;1
SANTA CATARINA;5215;81
SAO PAULO;5215;1130
SERGIPE;5215;4
TOCANTINS;5215;2
ACRE;5223;1
ALAGOAS;5223;1
BAHIA;5223;1
CEARA;5223;1
GOIAS;5223;4
MARANHAO;5223;1
MATO GROSSO;5223;1
MINAS GERAIS;5223;3
PARA;5223;1
PARAIBA;5223;2
PARANA;5223;1
PERNAMBUCO;5223;5
RIO DE JANEIRO;5223;12
RIO GRANDE DO NORTE;5223;1
RORAIMA;5223;1
SANTA CATARINA;5223;1
SAO PAULO;5223;8
ACRE;5231;3
ALAGOAS;5231;7
AMAZONAS;5231;3
BAHIA;5231;7
CEARA;5231;5
DISTRITO FEDERAL;5231;13
ESPIRITO SANTO;5231;6
GOIAS;5231;14
MARANHAO;5231;4
MATO GROSSO;5231;2
MATO GROSSO DO SUL;5231;8
MINAS GERAIS;5231;32
PARA;5231;4
PARAIBA;5231;2
PARANA;5231;76
PERNAMBUCO;5231;7
PIAUI;5231;2
RIO DE JANEIRO;5231;51
RIO GRANDE DO NORTE;5231;2
RIO GRANDE DO SUL;5231;21
SANTA CATARINA;5231;69
SAO PAULO;5231;220
SERGIPE;5231;2
TOCANTINS;5231;1
ALAGOAS;5240;4
AMAZONAS;5240;3
AMAPA;5240;1
BAHIA;5240;10
CEARA;5240;1
DISTRITO FEDERAL;5240;2
ESPIRITO SANTO;5240;3
GOIAS;5240;1
MATO GROSSO;5240;4
PARA;5240;24
PARAIBA;5240;1
PARANA;5240;1
PERNAMBUCO;5240;5
RIO DE JANEIRO;5240;3
RIO GRANDE DO SUL;5240;3
SANTA CATARINA;5240;6
SAO PAULO;5240;34
ACRE;5258;1
ALAGOAS;5258;4
BAHIA;5258;14
DISTRITO FEDERAL;5258;4
ESPIRITO SANTO;5258;4
GOIAS;5258;13
MARANHAO;5258;3
MATO GROSSO;5258;8
MATO GROSSO DO SUL;5258;3
MINAS GERAIS;5258;28
PARA;5258;1
PARAIBA;5258;3
PERNAMBUCO;5258;8
RIO DE JANEIRO;5258;13
RIO GRANDE DO SUL;5258;2
RONDONIA;5258;2
SANTA CATARINA;5258;10
SAO PAULO;5258;110
SERGIPE;5258;2
TOCANTINS;5258;1
ACRE;5266;1
BAHIA;5266;58
CEARA;5266;1
DISTRITO FEDERAL;5266;2
ESPIRITO SANTO;5266;3
GOIAS;5266;2
MARANHAO;5266;2
MATO GROSSO;5266;1
MATO GROSSO DO SUL;5266;1
MINAS GERAIS;5266;12
PARANA;5266;14
PERNAMBUCO;5266;9
RIO DE JANEIRO;5266;16
RIO GRANDE DO SUL;5266;2
RONDONIA;5266;3
SANTA CATARINA;5266;3
SAO PAULO;5266;159
SERGIPE;5266;1
ACRE;5274;51
ALAGOAS;5274;85
AMAZONAS;5274;19
AMAPA;5274;6
BAHIA;5274;283
CEARA;5274;107
DISTRITO FEDERAL;5274;54
ESPIRITO SANTO;5274;33
GOIAS;5274;151
MARANHAO;5274;83
MATO GROSSO;5274;170
MATO GROSSO DO SUL;5274;79
MINAS GERAIS;5274;511
PARA;5274;49
PARAIBA;5274;49
PARANA;5274;346
PERNAMBUCO;5274;426
PIAUI;5274;5
RIO DE JANEIRO;5274;98
RIO GRANDE DO NORTE;5274;32
RIO GRANDE DO SUL;5274;145
RONDONIA;5274;84
RORAIMA;5274;1
SANTA CATARINA;5274;322
SAO PAULO;5274;1845
SERGIPE;5274;36
TOCANTINS;5274;6
ACRE;5282;3
ALAGOAS;5282;3
AMAPA;5282;2
BAHIA;5282;3
CEARA;5282;1
DISTRITO FEDERAL;5282;3
ESPIRITO SANTO;5282;5
GOIAS;5282;2
MATO GROSSO;5282;4
MATO GROSSO DO SUL;5282;8
MINAS GERAIS;5282;41
PARAIBA;5282;2
PARANA;5282;19
PERNAMBUCO;5282;6
RIO DE JANEIRO;5282;3
RIO GRANDE DO NORTE;5282;2
RIO GRANDE DO SUL;5282;3
RONDONIA;5282;2
SANTA CATARINA;5282;15
SAO PAULO;5282;17
SERGIPE;5282;2
ACRE;5290;1
ALAGOAS;5290;1
DISTRITO FEDERAL;5290;1
MATO GROSSO;5290;2
MINAS GERAIS;5290;8
PARANA;5290;3
PERNAMBUCO;5290;1
RIO GRANDE DO NORTE;5290;1
RIO GRANDE DO SUL;5290;1
SANTA CATARINA;5290;8
SAO PAULO;5290;5
ACRE;5304;2
BAHIA;5304;2
CEARA;5304;1
DISTRITO FEDERAL;5304;2
MARANHAO;5304;1
MATO GROSSO;5304;1
MATO GROSSO DO SUL;5304;2
MINAS GERAIS;5304;15
PARA;5304;1
PARAIBA;5304;1
PARANA;5304;5
PERNAMBUCO;5304;1
RIO DE JANEIRO;5304;1
RIO GRANDE DO SUL;5304;1
RONDONIA;5304;1
SANTA CATARINA;5304;10
SAO PAULO;5304;14
AMAPA;5312;1
MINAS GERAIS;5312;1
RIO DE JANEIRO;5312;1
SANTA CATARINA;5312;1
SERGIPE;5312;1
ACRE;5320;1
ALAGOAS;5320;3
ESPIRITO SANTO;5320;2
GOIAS;5320;2
MARANHAO;5320;1
MATO GROSSO DO SUL;5320;7
MINAS GERAIS;5320;22
PARA;5320;1
PARANA;5320;15
PERNAMBUCO;5320;2
RIO DE JANEIRO;5320;1
RIO GRANDE DO NORTE;5320;4
RIO GRANDE DO SUL;5320;4
SANTA CATARINA;5320;11
SAO PAULO;5320;14
SERGIPE;5320;1
RIO DE JANEIRO;5339;1
ALAGOAS;5347;3
BAHIA;5347;3
CEARA;5347;2
DISTRITO FEDERAL;5347;1
ESPIRITO SANTO;5347;2
GOIAS;5347;4
MARANHAO;5347;2
MATO GROSSO;5347;4
MATO GROSSO DO SUL;5347;1
MINAS GERAIS;5347;12
PARANA;5347;24
PERNAMBUCO;5347;2
RIO DE JANEIRO;5347;4
RIO GRANDE DO NORTE;5347;1
RIO GRANDE DO SUL;5347;14
SANTA CATARINA;5347;14
SAO PAULO;5347;22
BAHIA;5355;1
DISTRITO FEDERAL;5355;5
GOIAS;5355;1
MATO GROSSO;5355;1
MINAS GERAIS;5355;2
PARANA;5355;2
PERNAMBUCO;5355;2
RIO DE JANEIRO;5355;2
RIO GRANDE DO SUL;5355;1
SAO PAULO;5355;1
MARANHAO;5363;1
MATO GROSSO DO SUL;5363;1
MINAS GERAIS;5363;4
PARA;5363;1
RIO GRANDE DO NORTE;5363;1
SAO PAULO;5363;5
ACRE;5371;1
AMAZONAS;5371;7
BAHIA;5371;10
DISTRITO FEDERAL;5371;8
ESPIRITO SANTO;5371;4
GOIAS;5371;7
MARANHAO;5371;1
MATO GROSSO;5371;1
MATO GROSSO DO SUL;5371;1
MINAS GERAIS;5371;26
PARA;5371;1
PARANA;5371;12
PERNAMBUCO;5371;2
PIAUI;5371;1
RIO DE JANEIRO;5371;9
RIO GRANDE DO SUL;5371;9
RONDONIA;5371;1
SANTA CATARINA;5371;16
SAO PAULO;5371;101
TOCANTINS;5371;2
ACRE;5380;38
ALAGOAS;5380;156
AMAZONAS;5380;287
AMAPA;5380;15
BAHIA;5380;484
CEARA;5380;1303
DISTRITO FEDERAL;5380;183
ESPIRITO SANTO;5380;122
GOIAS;5380;1558
MARANHAO;5380;116
MATO GROSSO;5380;556
MATO GROSSO DO SUL;5380;145
MINAS GERAIS;5380;981
PARA;5380;166
PARAIBA;5380;127
PARANA;5380;483
PERNAMBUCO;5380;334
PIAUI;5380;70
RIO DE JANEIRO;5380;5069
RIO GRANDE DO NORTE;5380;149
RIO GRANDE DO SUL;5380;92
RONDONIA;5380;40
RORAIMA;5380;5
SANTA CATARINA;5380;339
SAO PAULO;5380;2769
SERGIPE;5380;43
TOCANTINS;5380;13
ACRE;5398;5
ALAGOAS;5398;3
AMAZONAS;5398;7
BAHIA;5398;79
CEARA;5398;26
DISTRITO FEDERAL;5398;3
ESPIRITO SANTO;5398;11
GOIAS;5398;26
MARANHAO;5398;57
MATO GROSSO;5398;12
MATO GROSSO DO SUL;5398;11
MINAS GERAIS;5398;70
PARA;5398;6
PARAIBA;5398;5
PARANA;5398;55
PERNAMBUCO;5398;25
PIAUI;5398;3
RIO DE JANEIRO;5398;90
RIO GRANDE DO NORTE;5398;2
RIO GRANDE DO SUL;5398;29
RONDONIA;5398;2
RORAIMA;5398;1
SANTA CATARINA;5398;28
SAO PAULO;5398;151
TOCANTINS;5398;1
ACRE;5401;20
ALAGOAS;5401;35
AMAZONAS;5401;78
AMAPA;5401;1
BAHIA;5401;444
CEARA;5401;237
DISTRITO FEDERAL;5401;18
ESPIRITO SANTO;5401;23
GOIAS;5401;35
MARANHAO;5401;25
MATO GROSSO;5401;4
MATO GROSSO DO SUL;5401;25
MINAS GERAIS;5401;142
PARA;5401;40
PARAIBA;5401;82
PARANA;5401;55
PERNAMBUCO;5401;26
PIAUI;5401;13
RIO DE JANEIRO;5401;127
RIO GRANDE DO NORTE;5401;89
RIO GRANDE DO SUL;5401;20
RONDONIA;5401;6
RORAIMA;5401;3
SANTA CATARINA;5401;34
SAO PAULO;5401;236
SERGIPE;5401;16
TOCANTINS;5401;5
ACRE;5410;9
ALAGOAS;5410;41
AMAZONAS;5410;335
AMAPA;5410;5
BAHIA;5410;432
CEARA;5410;576
DISTRITO FEDERAL;5410;1048
ESPIRITO SANTO;5410;71
GOIAS;5410;139
MARANHAO;5410;96
MATO GROSSO;5410;48
MATO GROSSO DO SUL;5410;51
MINAS GERAIS;5410;567
PARA;5410;103
PARAIBA;5410;50
PARANA;5410;194
PERNAMBUCO;5410;109
PIAUI;5410;47
RIO DE JANEIRO;5410;5080
RIO GRANDE DO NORTE;5410;52
RIO GRANDE DO SUL;5410;45
RONDONIA;5410;47
RORAIMA;5410;12
SANTA CATARINA;5410;173
SAO PAULO;5410;619
SERGIPE;5410;9
TOCANTINS;5410;17
ACRE;5428;6
ALAGOAS;5428;62
AMAZONAS;5428;5
AMAPA;5428;5
BAHIA;5428;93
CEARA;5428;54
DISTRITO FEDERAL;5428;79
ESPIRITO SANTO;5428;66
GOIAS;5428;83
MARANHAO;5428;12
MATO GROSSO;5428;34
MATO GROSSO DO SUL;5428;25
MINAS GERAIS;5428;408
PARA;5428;32
PARAIBA;5428;23
PARANA;5428;159
PERNAMBUCO;5428;201
PIAUI;5428;6
RIO DE JANEIRO;5428;3106
RIO GRANDE DO NORTE;5428;27
RIO GRANDE DO SUL;5428;77
RONDONIA;5428;11
RORAIMA;5428;3
SANTA CATARINA;5428;228
SAO PAULO;5428;790
SERGIPE;5428;4
TOCANTINS;5428;25
BAHIA;5436;4
CEARA;5436;2
DISTRITO FEDERAL;5436;11
ESPIRITO SANTO;5436;2
GOIAS;5436;2
MARANHAO;5436;1
MATO GROSSO;5436;1
MATO GROSSO DO SUL;5436;5
MINAS GERAIS;5436;27
PARANA;5436;2
PERNAMBUCO;5436;1
RIO DE JANEIRO;5436;44
RIO GRANDE DO SUL;5436;1
SANTA CATARINA;5436;11
SAO PAULO;5436;27
ALAGOAS;5444;106
AMAZONAS;5444;1
AMAPA;5444;1
BAHIA;5444;86
CEARA;5444;37
DISTRITO FEDERAL;5444;67
ESPIRITO SANTO;5444;58
GOIAS;5444;117
MARANHAO;5444;16
MATO GROSSO;5444;8
MATO GROSSO DO SUL;5444;14
MINAS GERAIS;5444;224
PARA;5444;3
PARAIBA;5444;11
PARANA;5444;156
PERNAMBUCO;5444;59
PIAUI;5444;14
RIO DE JANEIRO;5444;602
RIO GRANDE DO NORTE;5444;9
RIO GRANDE DO SUL;5444;42
RONDONIA;5444;3
SANTA CATARINA;5444;265
SAO PAULO;5444;784
SERGIPE;5444;10
TOCANTINS;5444;6
ACRE;5452;411
ALAGOAS;5452;635
AMAZONAS;5452;1736
AMAPA;5452;67
BAHIA;5452;3370
CEARA;5452;9451
DISTRITO FEDERAL;5452;2475
ESPIRITO SANTO;5452;1237
GOIAS;5452;6675
MARANHAO;5452;862
MATO GROSSO;5452;1240
MATO GROSSO DO SUL;5452;1125
MINAS GERAIS;5452;7933
PARA;5452;1783
PARAIBA;5452;1231
PARANA;5452;6035
PERNAMBUCO;5452;2354
PIAUI;5452;773
RIO DE JANEIRO;5452;69920
RIO GRANDE DO NORTE;5452;1321
RIO GRANDE DO SUL;5452;687
RONDONIA;5452;139
RORAIMA;5452;62
SANTA CATARINA;5452;2916
SAO PAULO;5452;17212
SERGIPE;5452;132
TOCANTINS;5452;181
ACRE;5460;26
ALAGOAS;5460;60
AMAZONAS;5460;68
AMAPA;5460;6
BAHIA;5460;304
CEARA;5460;124
DISTRITO FEDERAL;5460;41
ESPIRITO SANTO;5460;110
GOIAS;5460;267
MARANHAO;5460;48
MATO GROSSO;5460;93
MATO GROSSO DO SUL;5460;127
MINAS GERAIS;5460;945
PARA;5460;51
PARAIBA;5460;102
PARANA;5460;1042
PERNAMBUCO;5460;321
PIAUI;5460;21
RIO DE JANEIRO;5460;3905
RIO GRANDE DO NORTE;5460;59
RIO GRANDE DO SUL;5460;244
RONDONIA;5460;18
RORAIMA;5460;15
SANTA CATARINA;5460;547
SAO PAULO;5460;2198
SERGIPE;5460;16
TOCANTINS;5460;12
ACRE;5479;7
ALAGOAS;5479;76
AMAZONAS;5479;198
AMAPA;5479;7
BAHIA;5479;472
CEARA;5479;463
DISTRITO FEDERAL;5479;264
ESPIRITO SANTO;5479;66
GOIAS;5479;38
MARANHAO;5479;41
MATO GROSSO;5479;20
MATO GROSSO DO SUL;5479;3
MINAS GERAIS;5479;363
PARA;5479;22
PARAIBA;5479;98
PARANA;5479;107
PERNAMBUCO;5479;180
PIAUI;5479;31
RIO DE JANEIRO;5479;3571
RIO GRANDE DO NORTE;5479;128
RIO GRANDE DO SUL;5479;34
RONDONIA;5479;7
RORAIMA;5479;2
SANTA CATARINA;5479;101
SAO PAULO;5479;298
SERGIPE;5479;33
TOCANTINS;5479;5
ACRE;5487;88
ALAGOAS;5487;258
AMAZONAS;5487;1351
AMAPA;5487;49
BAHIA;5487;1347
CEARA;5487;1180
DISTRITO FEDERAL;5487;81
ESPIRITO SANTO;5487;206
GOIAS;5487;375
