UF;Cod_Infração;Quantidade
AMAZONAS;5550;56
AMAPA;5550;39
BAHIA;5550;6768
CEARA;5550;1765
DISTRITO FEDERAL;5550;239
ESPIRITO SANTO;5550;5910
GOIAS;5550;3528
MARANHAO;5550;191
MATO GROSSO;5550;626
MATO GROSSO DO SUL;5550;126
MINAS GERAIS;5550;3971
PARA;5550;216
PARAIBA;5550;1002
PARANA;5550;616
PERNAMBUCO;5550;40603
PIAUI;5550;1282
RIO DE JANEIRO;5550;533
RIO GRANDE DO NORTE;5550;510
RIO GRANDE DO SUL;5550;7537
RONDONIA;5550;97
RORAIMA;5550;8
SANTA CATARINA;5550;742
SAO PAULO;5550;54487
SERGIPE;5550;186
TOCANTINS;5550;171
ACRE;5568;50
ALAGOAS;5568;310
AMAZONAS;5568;10
AMAPA;5568;60
BAHIA;5568;791
CEARA;5568;132
DISTRITO FEDERAL;5568;167
ESPIRITO SANTO;5568;949
GOIAS;5568;4872
MARANHAO;5568;50
MATO GROSSO;5568;117
MATO GROSSO DO SUL;5568;44
MINAS GERAIS;5568;1393
PARA;5568;73
PARAIBA;5568;254
PARANA;5568;170
PERNAMBUCO;5568;7329
PIAUI;5568;113
RIO DE JANEIRO;5568;154
RIO GRANDE DO NORTE;5568;111
RIO GRANDE DO SUL;5568;2265
RONDONIA;5568;86
RORAIMA;5568;1
SANTA CATARINA;5568;238
SAO PAULO;5568;12727
SERGIPE;5568;34
TOCANTINS;5568;73
ALAGOAS;5576;7
AMAZONAS;5576;2
BAHIA;5576;4
CEARA;5576;1
DISTRITO FEDERAL;5576;2
ESPIRITO SANTO;5576;5
GOIAS;5576;66
MARANHAO;5576;1
MATO GROSSO;5576;11
MINAS GERAIS;5576;6
PARA;5576;4
PARANA;5576;3
PERNAMBUCO;5576;104
RIO GRANDE DO NORTE;5576;1
RIO GRANDE DO SUL;5576;18
RONDONIA;5576;1
SANTA CATARINA;5576;4
SAO PAULO;5576;78
SERGIPE;5576;1
ALAGOAS;5584;2
BAHIA;5584;2
CEARA;5584;1
ESPIRITO SANTO;5584;3
GOIAS;5584;4
MATO GROSSO;5584;1
MATO GROSSO DO SUL;5584;1
MINAS GERAIS;5584;7
PARANA;5584;2
PERNAMBUCO;5584;10
RIO DE JANEIRO;5584;1
RIO GRANDE DO SUL;5584;9
SAO PAULO;5584;41
ACRE;5592;2
ALAGOAS;5592;9
AMAZONAS;5592;1
BAHIA;5592;27
CEARA;5592;19
DISTRITO FEDERAL;5592;3
ESPIRITO SANTO;5592;21
GOIAS;5592;31
MARANHAO;5592;4
MATO GROSSO;5592;13
MATO GROSSO DO SUL;5592;4
MINAS GERAIS;5592;92
PARA;5592;6
PARAIBA;5592;38
PARANA;5592;11
PERNAMBUCO;5592;433
PIAUI;5592;4
RIO DE JANEIRO;5592;7
RIO GRANDE DO NORTE;5592;5
RIO GRANDE DO SUL;5592;378
RORAIMA;5592;1
SANTA CATARINA;5592;12
SAO PAULO;5592;592
SERGIPE;5592;2
TOCANTINS;5592;1
ACRE;5606;1
ALAGOAS;5606;1
BAHIA;5606;3
CEARA;5606;1
DISTRITO FEDERAL;5606;1
ESPIRITO SANTO;5606;12
GOIAS;5606;41
MARANHAO;5606;1
MATO GROSSO;5606;16
MINAS GERAIS;5606;1
PARA;5606;1
PARAIBA;5606;1
PERNAMBUCO;5606;23
PIAUI;5606;1
RIO GRANDE DO SUL;5606;3
SANTA CATARINA;5606;3
SAO PAULO;5606;45
SERGIPE;5606;1
ACRE;5614;1
ALAGOAS;5614;3
AMAPA;5614;2
BAHIA;5614;11
CEARA;5614;2
DISTRITO FEDERAL;5614;3
ESPIRITO SANTO;5614;21
GOIAS;5614;82
MATO GROSSO;5614;24
MINAS GERAIS;5614;15
PARA;5614;1
PARAIBA;5614;5
PARANA;5614;7
PERNAMBUCO;5614;214
PIAUI;5614;2
RIO DE JANEIRO;5614;2
RIO GRANDE DO NORTE;5614;3
RIO GRANDE DO SUL;5614;30
RONDONIA;5614;4
SANTA CATARINA;5614;10
SAO PAULO;5614;108
SERGIPE;5614;1
TOCANTINS;5614;1
ACRE;5622;2
ALAGOAS;5622;31
AMAZONAS;5622;3
AMAPA;5622;6
BAHIA;5622;56
CEARA;5622;32
DISTRITO FEDERAL;5622;12
ESPIRITO SANTO;5622;335
GOIAS;5622;317
MARANHAO;5622;5
MATO GROSSO;5622;70
MATO GROSSO DO SUL;5622;7
MINAS GERAIS;5622;136
PARA;5622;7
PARAIBA;5622;39
PARANA;5622;16
PERNAMBUCO;5622;1768
PIAUI;5622;6
RIO DE JANEIRO;5622;25
RIO GRANDE DO NORTE;5622;20
RIO GRANDE DO SUL;5622;220
RONDONIA;5622;8
RORAIMA;5622;1
SANTA CATARINA;5622;41
SAO PAULO;5622;1093
SERGIPE;5622;5
TOCANTINS;5622;6
ACRE;5630;1
ALAGOAS;5630;40
AMAZONAS;5630;2
BAHIA;5630;16
CEARA;5630;139
DISTRITO FEDERAL;5630;4
ESPIRITO SANTO;5630;61
GOIAS;5630;26
MARANHAO;5630;3
MATO GROSSO;5630;4
MATO GROSSO DO SUL;5630;7
MINAS GERAIS;5630;62
PARA;5630;5
PARAIBA;5630;33
PARANA;5630;11
PERNAMBUCO;5630;1195
PIAUI;5630;8
RIO DE JANEIRO;5630;4
RIO GRANDE DO NORTE;5630;14
RIO GRANDE DO SUL;5630;136
RONDONIA;5630;1
SANTA CATARINA;5630;11
SAO PAULO;5630;664
SERGIPE;5630;3
TOCANTINS;5630;1
ACRE;5649;1
BAHIA;5649;3
GOIAS;5649;1
MINAS GERAIS;5649;1
PERNAMBUCO;5649;2
RIO DE JANEIRO;5649;1
SAO PAULO;5649;7
ACRE;5657;3
ALAGOAS;5657;4
BAHIA;5657;3
CEARA;5657;2
DISTRITO FEDERAL;5657;2
ESPIRITO SANTO;5657;11
GOIAS;5657;34
MARANHAO;5657;1
MATO GROSSO;5657;10
MATO GROSSO DO SUL;5657;1
MINAS GERAIS;5657;4
PARA;5657;1
PARAIBA;5657;2
PARANA;5657;2
PERNAMBUCO;5657;55
RIO GRANDE DO SUL;5657;7
RONDONIA;5657;6
SANTA CATARINA;5657;2
SAO PAULO;5657;101
ALAGOAS;5665;81
AMAPA;5665;8
BAHIA;5665;23
CEARA;5665;161
DISTRITO FEDERAL;5665;4
ESPIRITO SANTO;5665;27
GOIAS;5665;170
MARANHAO;5665;3
MATO GROSSO;5665;6
MATO GROSSO DO SUL;5665;1
MINAS GERAIS;5665;157
PARA;5665;4
PARAIBA;5665;7
PARANA;5665;15
PERNAMBUCO;5665;471
PIAUI;5665;6
RIO DE JANEIRO;5665;18
RIO GRANDE DO NORTE;5665;5
RIO GRANDE DO SUL;5665;466
RONDONIA;5665;1
SANTA CATARINA;5665;19
SAO PAULO;5665;800
SERGIPE;5665;2
TOCANTINS;5665;2
ACRE;5673;11
ALAGOAS;5673;55
AMAZONAS;5673;3
AMAPA;5673;7
BAHIA;5673;76
CEARA;5673;140
DISTRITO FEDERAL;5673;108
ESPIRITO SANTO;5673;86
GOIAS;5673;3595
MARANHAO;5673;46
MATO GROSSO;5673;128
MATO GROSSO DO SUL;5673;38
MINAS GERAIS;5673;724
PARA;5673;58
PARAIBA;5673;53
PARANA;5673;194
PERNAMBUCO;5673;1904
PIAUI;5673;315
RIO DE JANEIRO;5673;122
RIO GRANDE DO NORTE;5673;114
RIO GRANDE DO SUL;5673;2046
RONDONIA;5673;25
RORAIMA;5673;6
SANTA CATARINA;5673;222
SAO PAULO;5673;16252
SERGIPE;5673;12
TOCANTINS;5673;108
ACRE;5681;2
ALAGOAS;5681;77
BAHIA;5681;12
CEARA;5681;2
DISTRITO FEDERAL;5681;247
ESPIRITO SANTO;5681;29
GOIAS;5681;68
MARANHAO;5681;1
MATO GROSSO;5681;3
MATO GROSSO DO SUL;5681;4
MINAS GERAIS;5681;15
PARA;5681;18
PARAIBA;5681;2
PARANA;5681;1
PERNAMBUCO;5681;174
RIO DE JANEIRO;5681;4
RIO GRANDE DO NORTE;5681;6
RIO GRANDE DO SUL;5681;13
RONDONIA;5681;1
RORAIMA;5681;1
SANTA CATARINA;5681;8
SAO PAULO;5681;71
SERGIPE;5681;1
TOCANTINS;5681;4
ALAGOAS;5690;1
BAHIA;5690;1
CEARA;5690;1
DISTRITO FEDERAL;5690;16
ESPIRITO SANTO;5690;5
GOIAS;5690;9
MARANHAO;5690;1
MINAS GERAIS;5690;13
PARA;5690;1
PARAIBA;5690;4
PERNAMBUCO;5690;329
RIO DE JANEIRO;5690;1
RIO GRANDE DO SUL;5690;12
SANTA CATARINA;5690;1
SAO PAULO;5690;50
SERGIPE;5690;1
ACRE;5703;6
ALAGOAS;5703;16
AMAZONAS;5703;21
BAHIA;5703;135
CEARA;5703;36
DISTRITO FEDERAL;5703;36
ESPIRITO SANTO;5703;144
GOIAS;5703;179
MARANHAO;5703;9
MATO GROSSO;5703;66
MATO GROSSO DO SUL;5703;174
MINAS GERAIS;5703;761
PARA;5703;28
PARAIBA;5703;16
PARANA;5703;1132
PERNAMBUCO;5703;955
PIAUI;5703;11
RIO DE JANEIRO;5703;321
RIO GRANDE DO NORTE;5703;20
RIO GRANDE DO SUL;5703;473
RONDONIA;5703;21
RORAIMA;5703;2
SANTA CATARINA;5703;883
SAO PAULO;5703;21282
SERGIPE;5703;17
TOCANTINS;5703;13
ACRE;5711;1
BAHIA;5711;8
CEARA;5711;1
DISTRITO FEDERAL;5711;4
ESPIRITO SANTO;5711;14
GOIAS;5711;18
MARANHAO;5711;1
MATO GROSSO;5711;9
MATO GROSSO DO SUL;5711;8
MINAS GERAIS;5711;65
PARANA;5711;67
PERNAMBUCO;5711;16
PIAUI;5711;1
RIO DE JANEIRO;5711;12
RIO GRANDE DO SUL;5711;160
RONDONIA;5711;1
SANTA CATARINA;5711;60
SAO PAULO;5711;578
SERGIPE;5711;2
TOCANTINS;5711;2
ACRE;5720;59
ALAGOAS;5720;165
AMAZONAS;5720;6
AMAPA;5720;7
BAHIA;5720;63
CEARA;5720;70
DISTRITO FEDERAL;5720;19
ESPIRITO SANTO;5720;135
GOIAS;5720;531
MARANHAO;5720;4
MATO GROSSO;5720;76
MATO GROSSO DO SUL;5720;41
MINAS GERAIS;5720;74
PARA;5720;7
PARAIBA;5720;16
PARANA;5720;28
PERNAMBUCO;5720;1751
PIAUI;5720;6
RIO DE JANEIRO;5720;8
RIO GRANDE DO NORTE;5720;16
RIO GRANDE DO SUL;5720;337
RONDONIA;5720;58
SANTA CATARINA;5720;36
SAO PAULO;5720;925
SERGIPE;5720;5
TOCANTINS;5720;1
ACRE;5738;89
ALAGOAS;5738;243
AMAZONAS;5738;53
AMAPA;5738;15
BAHIA;5738;443
CEARA;5738;109
DISTRITO FEDERAL;5738;111
ESPIRITO SANTO;5738;1181
GOIAS;5738;4744
MARANHAO;5738;55
MATO GROSSO;5738;887
MATO GROSSO DO SUL;5738;34
MINAS GERAIS;5738;569
PARA;5738;158
PARAIBA;5738;100
PARANA;5738;77
PERNAMBUCO;5738;7036
PIAUI;5738;257
RIO DE JANEIRO;5738;75
RIO GRANDE DO NORTE;5738;101
RIO GRANDE DO SUL;5738;931
RONDONIA;5738;292
RORAIMA;5738;3
SANTA CATARINA;5738;90
SAO PAULO;5738;6361
SERGIPE;5738;32
TOCANTINS;5738;168
ACRE;5746;44
ALAGOAS;5746;324
AMAZONAS;5746;160
AMAPA;5746;15
BAHIA;5746;3977
CEARA;5746;604
DISTRITO FEDERAL;5746;924
ESPIRITO SANTO;5746;1655
GOIAS;5746;1460
MARANHAO;5746;231
MATO GROSSO;5746;1048
MATO GROSSO DO SUL;5746;886
MINAS GERAIS;5746;19793
PARA;5746;418
PARAIBA;5746;419
PARANA;5746;5994
PERNAMBUCO;5746;9513
PIAUI;5746;176
RIO DE JANEIRO;5746;4922
RIO GRANDE DO NORTE;5746;651
RIO GRANDE DO SUL;5746;1915
RONDONIA;5746;142
RORAIMA;5746;15
SANTA CATARINA;5746;3528
SAO PAULO;5746;489017
SERGIPE;5746;172
TOCANTINS;5746;173
ESPIRITO SANTO;5762;2
MINAS GERAIS;5762;2
PERNAMBUCO;5762;2
RIO GRANDE DO SUL;5762;3
SANTA CATARINA;5762;2
SAO PAULO;5762;11
ALAGOAS;5770;2
BAHIA;5770;4
CEARA;5770;1
DISTRITO FEDERAL;5770;8
ESPIRITO SANTO;5770;7
GOIAS;5770;47
MATO GROSSO;5770;9
MINAS GERAIS;5770;4
PARAIBA;5770;2
PARANA;5770;3
PERNAMBUCO;5770;92
RIO DE JANEIRO;5770;5
RIO GRANDE DO NORTE;5770;2
RIO GRANDE DO SUL;5770;25
RONDONIA;5770;1
SANTA CATARINA;5770;5
SAO PAULO;5770;79
SERGIPE;5770;1
TOCANTINS;5770;1
BAHIA;5789;1
GOIAS;5789;5
MINAS GERAIS;5789;1
PERNAMBUCO;5789;2
SAO PAULO;5789;4
ACRE;5797;2
ALAGOAS;5797;6
AMAPA;5797;5
BAHIA;5797;10
CEARA;5797;1
DISTRITO FEDERAL;5797;8
ESPIRITO SANTO;5797;7
GOIAS;5797;30
MARANHAO;5797;1
MATO GROSSO;5797;24
MATO GROSSO DO SUL;5797;1
MINAS GERAIS;5797;19
PARA;5797;2
PARAIBA;5797;3
PARANA;5797;2
PERNAMBUCO;5797;109
RIO DE JANEIRO;5797;1
RIO GRANDE DO NORTE;5797;1
RIO GRANDE DO SUL;5797;45
RONDONIA;5797;2
SANTA CATARINA;5797;13
SAO PAULO;5797;114
SERGIPE;5797;9
BAHIA;5800;5
CEARA;5800;1
DISTRITO FEDERAL;5800;1
ESPIRITO SANTO;5800;9
GOIAS;5800;32
MATO GROSSO;5800;17
MATO GROSSO DO SUL;5800;1
MINAS GERAIS;5800;51
PARAIBA;5800;1
PARANA;5800;14
PERNAMBUCO;5800;8
RIO DE JANEIRO;5800;7
RIO GRANDE DO NORTE;5800;1
RIO GRANDE DO SUL;5800;66
RONDONIA;5800;1
SANTA CATARINA;5800;24
SAO PAULO;5800;1190
ACRE;5819;136
ALAGOAS;5819;305
AMAZONAS;5819;16
AMAPA;5819;13
BAHIA;5819;406
CEARA;5819;51
DISTRITO FEDERAL;5819;36
ESPIRITO SANTO;5819;454
GOIAS;5819;1077
MARANHAO;5819;23
MATO GROSSO;5819;219
MATO GROSSO DO SUL;5819;9
MINAS GERAIS;5819;230
PARA;5819;153
PARAIBA;5819;39
PARANA;5819;40
PERNAMBUCO;5819;1880
PIAUI;5819;61
RIO DE JANEIRO;5819;48
RIO GRANDE DO NORTE;5819;40
RIO GRANDE DO SUL;5819;762
RONDONIA;5819;105
RORAIMA;5819;4
SANTA CATARINA;5819;86
SAO PAULO;5819;3900
SERGIPE;5819;24
TOCANTINS;5819;27
ACRE;5827;2
ALAGOAS;5827;6
BAHIA;5827;21
CEARA;5827;1
DISTRITO FEDERAL;5827;1
ESPIRITO SANTO;5827;25
GOIAS;5827;27
MARANHAO;5827;1
MATO GROSSO;5827;5
MATO GROSSO DO SUL;5827;1
MINAS GERAIS;5827;24
PARA;5827;1
PARAIBA;5827;4
PARANA;5827;8
PERNAMBUCO;5827;218
RIO DE JANEIRO;5827;5
RIO GRANDE DO NORTE;5827;2
RIO GRANDE DO SUL;5827;62
SANTA CATARINA;5827;9
SAO PAULO;5827;271
SERGIPE;5827;2
TOCANTINS;5827;1
ACRE;5835;73
ALAGOAS;5835;63
AMAZONAS;5835;4
AMAPA;5835;30
BAHIA;5835;89
CEARA;5835;27
DISTRITO FEDERAL;5835;42
ESPIRITO SANTO;5835;106
GOIAS;5835;364
MARANHAO;5835;12
MATO GROSSO;5835;161
MATO GROSSO DO SUL;5835;11
MINAS GERAIS;5835;145
PARA;5835;57
PARAIBA;5835;56
PARANA;5835;70
PERNAMBUCO;5835;2360
PIAUI;5835;51
RIO DE JANEIRO;5835;16
RIO GRANDE DO NORTE;5835;32
RIO GRANDE DO SUL;5835;824
RONDONIA;5835;195
SANTA CATARINA;5835;123
SAO PAULO;5835;2211
SERGIPE;5835;55
TOCANTINS;5835;11
ACRE;5843;6
ALAGOAS;5843;63
AMAZONAS;5843;7
BAHIA;5843;103
CEARA;5843;14
DISTRITO FEDERAL;5843;38
ESPIRITO SANTO;5843;90
GOIAS;5843;205
MARANHAO;5843;15
MATO GROSSO;5843;86
MATO GROSSO DO SUL;5843;24
MINAS GERAIS;5843;463
PARA;5843;9
PARAIBA;5843;34
PARANA;5843;130
PERNAMBUCO;5843;1738
PIAUI;5843;4
RIO DE JANEIRO;5843;113
RIO GRANDE DO NORTE;5843;19
RIO GRANDE DO SUL;5843;994
RONDONIA;5843;36
RORAIMA;5843;2
SANTA CATARINA;5843;98
SAO PAULO;5843;15310
SERGIPE;5843;11
TOCANTINS;5843;1
ACRE;5851;2
ALAGOAS;5851;22
AMAZONAS;5851;6
BAHIA;5851;23
CEARA;5851;389
DISTRITO FEDERAL;5851;10
ESPIRITO SANTO;5851;178
GOIAS;5851;117
MARANHAO;5851;5
MATO GROSSO;5851;13
MATO GROSSO DO SUL;5851;5
MINAS GERAIS;5851;248
PARA;5851;4
PARAIBA;5851;37
PARANA;5851;22
PERNAMBUCO;5851;2281
PIAUI;5851;8
RIO DE JANEIRO;5851;30
RIO GRANDE DO NORTE;5851;26
RIO GRANDE DO SUL;5851;223
RONDONIA;5851;1
SANTA CATARINA;5851;45
SAO PAULO;5851;2148
SERGIPE;5851;6
TOCANTINS;5851;2
AMAPA;5860;1
DISTRITO FEDERAL;5860;1
ESPIRITO SANTO;5860;3
GOIAS;5860;15
MINAS GERAIS;5860;5
PARA;5860;1
PERNAMBUCO;5860;2
RIO DE JANEIRO;5860;1
RIO GRANDE DO SUL;5860;12
SANTA CATARINA;5860;2
SAO PAULO;5860;52
ACRE;5878;4
ALAGOAS;5878;2
AMAZONAS;5878;1
BAHIA;5878;8
DISTRITO FEDERAL;5878;4
ESPIRITO SANTO;5878;65
GOIAS;5878;61
MATO GROSSO;5878;31
MATO GROSSO DO SUL;5878;2
MINAS GERAIS;5878;19
PARA;5878;1
PARANA;5878;1
PERNAMBUCO;5878;40
RIO DE JANEIRO;5878;2
RIO GRANDE DO NORTE;5878;1
RIO GRANDE DO SUL;5878;67
SANTA CATARINA;5878;5
SAO PAULO;5878;223
SERGIPE;5878;1
ESPIRITO SANTO;5886;1
GOIAS;5886;1
PARA;5886;1
SAO PAULO;5886;2
ALAGOAS;5894;1
ESPIRITO SANTO;5894;2
MINAS GERAIS;5894;1
PERNAMBUCO;5894;1
RIO GRANDE DO SUL;5894;7
SAO PAULO;5894;6
ALAGOAS;5908;11
AMAPA;5908;11
BAHIA;5908;7
CEARA;5908;1
DISTRITO FEDERAL;5908;4
ESPIRITO SANTO;5908;4
GOIAS;5908;47
MARANHAO;5908;1
MATO GROSSO;5908;6
MINAS GERAIS;5908;8
PARA;5908;2
PARANA;5908;3
PERNAMBUCO;5908;28
RIO DE JANEIRO;5908;5
RIO GRANDE DO NORTE;5908;1
RIO GRANDE DO SUL;5908;27
RONDONIA;5908;2
SANTA CATARINA;5908;6
SAO PAULO;5908;59
SERGIPE;5908;1
ALAGOAS;5916;6
ESPIRITO SANTO;5916;2
GOIAS;5916;3
MATO GROSSO;5916;2
PERNAMBUCO;5916;6
RIO GRANDE DO SUL;5916;2
SANTA CATARINA;5916;2
SAO PAULO;5916;11
ACRE;5924;2
ALAGOAS;5924;1
AMAPA;5924;1
BAHIA;5924;2
CEARA;5924;3
DISTRITO FEDERAL;5924;1
ESPIRITO SANTO;5924;2
GOIAS;5924;24
MATO GROSSO;5924;13
MINAS GERAIS;5924;6
PARA;5924;2
PARAIBA;5924;1
PERNAMBUCO;5924;26
RIO DE JANEIRO;5924;1
RIO GRANDE DO NORTE;5924;1
RIO GRANDE DO SUL;5924;26
RONDONIA;5924;3
RORAIMA;5924;1
SANTA CATARINA;5924;2
SAO PAULO;5924;36
TOCANTINS;5924;1
ALAGOAS;5932;2
BAHIA;5932;3
ESPIRITO SANTO;5932;3
GOIAS;5932;4
MATO GROSSO;5932;3
PARANA;5932;2
PERNAMBUCO;5932;3
RIO GRANDE DO SUL;5932;5
SANTA CATARINA;5932;2
SAO PAULO;5932;34
ALAGOAS;5940;3
AMAPA;5940;1
BAHIA;5940;1
DISTRITO FEDERAL;5940;1
ESPIRITO SANTO;5940;10
GOIAS;5940;48
MATO GROSSO;5940;30
MINAS GERAIS;5940;11
PARAIBA;5940;3
PARANA;5940;6
PERNAMBUCO;5940;38
RIO GRANDE DO SUL;5940;51
SANTA CATARINA;5940;4
SAO PAULO;5940;11
ACRE;5959;32
ALAGOAS;5959;1
AMAPA;5959;1
BAHIA;5959;3
CEARA;5959;5
DISTRITO FEDERAL;5959;2
ESPIRITO SANTO;5959;19
GOIAS;5959;50
MATO GROSSO;5959;1
MINAS GERAIS;5959;9
PARA;5959;1
PARAIBA;5959;1
PARANA;5959;1
PERNAMBUCO;5959;264
RIO DE JANEIRO;5959;1
RIO GRANDE DO NORTE;5959;5
RIO GRANDE DO SUL;5959;13
RONDONIA;5959;4
SANTA CATARINA;5959;2
SAO PAULO;5959;55
TOCANTINS;5959;1
ACRE;5967;10
ALAGOAS;5967;71
AMAZONAS;5967;3
AMAPA;5967;16
BAHIA;5967;148
CEARA;5967;35
DISTRITO FEDERAL;5967;432
ESPIRITO SANTO;5967;187
GOIAS;5967;2380
MARANHAO;5967;17
MATO GROSSO;5967;233
MATO GROSSO DO SUL;5967;50
MINAS GERAIS;5967;613
PARA;5967;47
PARAIBA;5967;19
PARANA;5967;252
PERNAMBUCO;5967;427
PIAUI;5967;15
RIO DE JANEIRO;5967;37
RIO GRANDE DO NORTE;5967;22
RIO GRANDE DO SUL;5967;2210
RONDONIA;5967;18
SANTA CATARINA;5967;367
SAO PAULO;5967;2049
SERGIPE;5967;31
TOCANTINS;5967;28
ALAGOAS;5975;19
BAHIA;5975;9
CEARA;5975;1
DISTRITO FEDERAL;5975;32
ESPIRITO SANTO;5975;8
GOIAS;5975;168
MATO GROSSO;5975;5
MATO GROSSO DO SUL;5975;7
MINAS GERAIS;5975;66
PARA;5975;5
PARAIBA;5975;2
PARANA;5975;18
PERNAMBUCO;5975;64
PIAUI;5975;3
RIO DE JANEIRO;5975;2
RIO GRANDE DO NORTE;5975;3
RIO GRANDE DO SUL;5975;516
SANTA CATARINA;5975;68
SAO PAULO;5975;143
SERGIPE;5975;1
TOCANTINS;5975;2
GOIAS;5983;3
MINAS GERAIS;5983;1
PERNAMBUCO;5983;5
RIO GRANDE DO SUL;5983;2
SAO PAULO;5983;1
ACRE;5991;10
ALAGOAS;5991;97
AMAZONAS;5991;14
AMAPA;5991;2
BAHIA;5991;97
CEARA;5991;45
DISTRITO FEDERAL;5991;27
ESPIRITO SANTO;5991;319
GOIAS;5991;832
MARANHAO;5991;12
MATO GROSSO;5991;59
MATO GROSSO DO SUL;5991;10
MINAS GERAIS;5991;407
PARA;5991;16
PARAIBA;5991;35
PARANA;5991;32
PERNAMBUCO;5991;1293
PIAUI;5991;54
RIO DE JANEIRO;5991;25
RIO GRANDE DO NORTE;5991;91
RIO GRANDE DO SUL;5991;767
RONDONIA;5991;20
RORAIMA;5991;2
SANTA CATARINA;5991;44
SAO PAULO;5991;2287
SERGIPE;5991;11
TOCANTINS;5991;10
ALAGOAS;6009;1
BAHIA;6009;5
DISTRITO FEDERAL;6009;1
ESPIRITO SANTO;6009;1
GOIAS;6009;10
MINAS GERAIS;6009;4
PARAIBA;6009;1
PARANA;6009;1
PERNAMBUCO;6009;16
RIO GRANDE DO SUL;6009;7
SANTA CATARINA;6009;1
SAO PAULO;6009;33
ACRE;6017;43
ALAGOAS;6017;30
AMAZONAS;6017;4
AMAPA;6017;1
BAHIA;6017;50
CEARA;6017;11
DISTRITO FEDERAL;6017;8
ESPIRITO SANTO;6017;103
GOIAS;6017;456
MARANHAO;6017;11
MATO GROSSO;6017;65
MATO GROSSO DO SUL;6017;3
MINAS GERAIS;6017;62
PARA;6017;9
PARAIBA;6017;14
PARANA;6017;6
PERNAMBUCO;6017;1312
PIAUI;6017;33
RIO DE JANEIRO;6017;4
RIO GRANDE DO NORTE;6017;30
RIO GRANDE DO SUL;6017;102
RONDONIA;6017;23
RORAIMA;6017;1
SANTA CATARINA;6017;10
SAO PAULO;6017;372
SERGIPE;6017;7
TOCANTINS;6017;4
ALAGOAS;6025;5
AMAPA;6025;27
BAHIA;6025;15
CEARA;6025;4
DISTRITO FEDERAL;6025;4
ESPIRITO SANTO;6025;12
GOIAS;6025;66
MATO GROSSO;6025;7
MINAS GERAIS;6025;4
PARA;6025;1
PARAIBA;6025;3
PARANA;6025;6
PERNAMBUCO;6025;142
PIAUI;6025;2
RIO DE JANEIRO;6025;2
RIO GRANDE DO NORTE;6025;1
RIO GRANDE DO SUL;6025;20
RONDONIA;6025;5
SANTA CATARINA;6025;2
SAO PAULO;6025;100
SERGIPE;6025;2
TOCANTINS;6025;1
ALAGOAS;6033;20
AMAZONAS;6033;2
BAHIA;6033;4
CEARA;6033;3
DISTRITO FEDERAL;6033;5
ESPIRITO SANTO;6033;20
GOIAS;6033;13
MARANHAO;6033;1
MATO GROSSO;6033;1
MATO GROSSO DO SUL;6033;1
MINAS GERAIS;6033;22
PARA;6033;1
PARAIBA;6033;8
PARANA;6033;5
PERNAMBUCO;6033;227
RIO DE JANEIRO;6033;3
RIO GRANDE DO NORTE;6033;4
RIO GRANDE DO SUL;6033;352
RONDONIA;6033;1
SANTA CATARINA;6033;11
SAO PAULO;6033;59
ACRE;6041;60
ALAGOAS;6041;2154
AMAZONAS;6041;52
AMAPA;6041;26
BAHIA;6041;471
CEARA;6041;238
DISTRITO FEDERAL;6041;255
ESPIRITO SANTO;6041;1860
GOIAS;6041;7194
MARANHAO;6041;70
MATO GROSSO;6041;454
MATO GROSSO DO SUL;6041;58
MINAS GERAIS;6041;2142
PARA;6041;156
PARAIBA;6041;253
PARANA;6041;254
PERNAMBUCO;6041;8878
PIAUI;6041;167
RIO DE JANEIRO;6041;264
RIO GRANDE DO NORTE;6041;466
RIO GRANDE DO SUL;6041;2497
RONDONIA;6041;33
RORAIMA;6041;5
SANTA CATARINA;6041;228
SAO PAULO;6041;26401
SERGIPE;6041;74
TOCANTINS;6041;70
ACRE;6050;939
ALAGOAS;6050;730
AMAZONAS;6050;90
AMAPA;6050;66
BAHIA;6050;7689
CEARA;6050;1314
DISTRITO FEDERAL;6050;980
ESPIRITO SANTO;6050;2624
GOIAS;6050;22535
MARANHAO;6050;554
MATO GROSSO;6050;2286
MATO GROSSO DO SUL;6050;195
MINAS GERAIS;6050;4242
PARA;6050;1008
PARAIBA;6050;588
PARANA;6050;999
PERNAMBUCO;6050;29705
PIAUI;6050;4341
RIO DE JANEIRO;6050;700
RIO GRANDE DO NORTE;6050;1080
RIO GRANDE DO SUL;6050;13072
RONDONIA;6050;776
RORAIMA;6050;62
SANTA CATARINA;6050;1165
SAO PAULO;6050;79233
SERGIPE;6050;225
TOCANTINS;6050;1621
ACRE;6068;16
ALAGOAS;6068;13
AMAZONAS;6068;3
AMAPA;6068;17
BAHIA;6068;101
CEARA;6068;8
DISTRITO FEDERAL;6068;18
ESPIRITO SANTO;6068;118
GOIAS;6068;155
MARANHAO;6068;21
MATO GROSSO;6068;260
MATO GROSSO DO SUL;6068;41
MINAS GERAIS;6068;207
PARA;6068;11
PARAIBA;6068;9
PARANA;6068;199
PERNAMBUCO;6068;445
PIAUI;6068;182
RIO DE JANEIRO;6068;16
RIO GRANDE DO NORTE;6068;38
RIO GRANDE DO SUL;6068;435
RONDONIA;6068;41
RORAIMA;6068;1
SANTA CATARINA;6068;140
SAO PAULO;6068;1850
SERGIPE;6068;26
