UF;COD_INFRACAO;QUANTIDADE
ESPIRITO SANTO;5479;94
GOIAS;5479;74
MARANHAO;5479;66
MATO GROSSO;5479;6
MATO GROSSO DO SUL;5479;16
MINAS GERAIS;5479;185
PARA;5479;46
PARAIBA;5479;83
PARANA;5479;93
PERNAMBUCO;5479;190
PIAUI;5479;88
RIO DE JANEIRO;5479;1196
RIO GRANDE DO NORTE;5479;292
RIO GRANDE DO SUL;5479;16
RONDONIA;5479;5
RORAIMA;5479;8
SANTA CATARINA;5479;68
SAO PAULO;5479;252
SERGIPE;5479;25
TOCANTINS;5479;4
ACRE;5487;200
ALAGOAS;5487;52
AMAZONAS;5487;1112
AMAPA;5487;75
BAHIA;5487;1123
CEARA;5487;726
DISTRITO FEDERAL;5487;224
ESPIRITO SANTO;5487;373
GOIAS;5487;630
MARANHAO;5487;819
MATO GROSSO;5487;88
MATO GROSSO DO SUL;5487;275
MINAS GERAIS;5487;1280
PARA;5487;583
PARAIBA;5487;587
PARANA;5487;512
PERNAMBUCO;5487;541
PIAUI;5487;226
RIO DE JANEIRO;5487;3765
RIO GRANDE DO NORTE;5487;329
RIO GRANDE DO SUL;5487;144
RONDONIA;5487;18
RORAIMA;5487;24
SANTA CATARINA;5487;191
SAO PAULO;5487;1307
SERGIPE;5487;101
TOCANTINS;5487;69
ACRE;5495;2
ALAGOAS;5495;3
AMAZONAS;5495;19
BAHIA;5495;16
CEARA;5495;56
DISTRITO FEDERAL;5495;29
ESPIRITO SANTO;5495;27
GOIAS;5495;24
MARANHAO;5495;19
MATO GROSSO;5495;2
MATO GROSSO DO SUL;5495;8
MINAS GERAIS;5495;21
PARA;5495;17
PARANA;5495;27
PERNAMBUCO;5495;11
PIAUI;5495;3
RIO DE JANEIRO;5495;27
RIO GRANDE DO NORTE;5495;7
RIO GRANDE DO SUL;5495;4
SANTA CATARINA;5495;3
SAO PAULO;5495;56
SERGIPE;5495;2
ACRE;5509;5
ALAGOAS;5509;39
AMAZONAS;5509;98
AMAPA;5509;8
BAHIA;5509;642
CEARA;5509;175
DISTRITO FEDERAL;5509;228
ESPIRITO SANTO;5509;462
GOIAS;5509;111
MARANHAO;5509;207
MATO GROSSO;5509;66
MATO GROSSO DO SUL;5509;64
MINAS GERAIS;5509;1574
PARA;5509;303
PARAIBA;5509;196
PARANA;5509;282
PERNAMBUCO;5509;295
PIAUI;5509;78
RIO DE JANEIRO;5509;3198
RIO GRANDE DO NORTE;5509;46
RIO GRANDE DO SUL;5509;165
RONDONIA;5509;14
RORAIMA;5509;9
SANTA CATARINA;5509;145
SAO PAULO;5509;1384
SERGIPE;5509;21
TOCANTINS;5509;16
ACRE;5517;4
ALAGOAS;5517;1
AMAZONAS;5517;2
AMAPA;5517;16
BAHIA;5517;236
CEARA;5517;5
DISTRITO FEDERAL;5517;1
ESPIRITO SANTO;5517;9
GOIAS;5517;3
MARANHAO;5517;1
MATO GROSSO;5517;1
MATO GROSSO DO SUL;5517;1
MINAS GERAIS;5517;74
PARA;5517;3
PARAIBA;5517;7
PARANA;5517;6
PERNAMBUCO;5517;2
RIO DE JANEIRO;5517;195
RIO GRANDE DO NORTE;5517;2
RIO GRANDE DO SUL;5517;2
RONDONIA;5517;5
SANTA CATARINA;5517;4
SAO PAULO;5517;44
SERGIPE;5517;1
ACRE;5525;504
ALAGOAS;5525;91
AMAZONAS;5525;80
AMAPA;5525;17
BAHIA;5525;308
CEARA;5525;1050
DISTRITO FEDERAL;5525;485
ESPIRITO SANTO;5525;515
GOIAS;5525;257
MARANHAO;5525;138
MATO GROSSO;5525;72
MATO GROSSO DO SUL;5525;163
MINAS GERAIS;5525;1062
PARA;5525;159
PARAIBA;5525;83
PARANA;5525;511
PERNAMBUCO;5525;221
PIAUI;5525;32
RIO DE JANEIRO;5525;1363
RIO GRANDE DO NORTE;5525;244
RIO GRANDE DO SUL;5525;311
RONDONIA;5525;12
RORAIMA;5525;13
SANTA CATARINA;5525;569
SAO PAULO;5525;2676
SERGIPE;5525;52
TOCANTINS;5525;11
AMAZONAS;5533;4
MARANHAO;5533;1
MINAS GERAIS;5533;2
PARANA;5533;1
RIO DE JANEIRO;5533;1
RORAIMA;5533;2
SAO PAULO;5533;1
ACRE;5541;312
ALAGOAS;5541;427
AMAZONAS;5541;477
AMAPA;5541;123
BAHIA;5541;40365
CEARA;5541;6925
DISTRITO FEDERAL;5541;1163
ESPIRITO SANTO;5541;4251
GOIAS;5541;3118
MARANHAO;5541;575
MATO GROSSO;5541;664
MATO GROSSO DO SUL;5541;1539
MINAS GERAIS;5541;30514
PARA;5541;477
PARAIBA;5541;1463
PARANA;5541;27863
PERNAMBUCO;5541;9800
PIAUI;5541;452
RIO DE JANEIRO;5541;23150
RIO GRANDE DO NORTE;5541;641
RIO GRANDE DO SUL;5541;3055
RONDONIA;5541;103
RORAIMA;5541;38
SANTA CATARINA;5541;12957
SAO PAULO;5541;54333
SERGIPE;5541;570
TOCANTINS;5541;118
ACRE;5550;365
ALAGOAS;5550;702
AMAZONAS;5550;1520
AMAPA;5550;27
BAHIA;5550;3168
CEARA;5550;20452
DISTRITO FEDERAL;5550;6175
ESPIRITO SANTO;5550;3058
GOIAS;5550;2631
MARANHAO;5550;2373
MATO GROSSO;5550;393
MATO GROSSO DO SUL;5550;552
MINAS GERAIS;5550;9090
PARA;5550;957
PARAIBA;5550;2424
PARANA;5550;4146
PERNAMBUCO;5550;4559
PIAUI;5550;1007
RIO DE JANEIRO;5550;13040
RIO GRANDE DO NORTE;5550;1028
RIO GRANDE DO SUL;5550;2749
RONDONIA;5550;82
RORAIMA;5550;60
SANTA CATARINA;5550;2467
SAO PAULO;5550;22736
SERGIPE;5550;361
TOCANTINS;5550;125
ACRE;5568;93
ALAGOAS;5568;223
AMAZONAS;5568;74
AMAPA;5568;34
BAHIA;5568;3252
CEARA;5568;643
DISTRITO FEDERAL;5568;1642
ESPIRITO SANTO;5568;656
GOIAS;5568;5409
MARANHAO;5568;282
MATO GROSSO;5568;853
MATO GROSSO DO SUL;5568;298
MINAS GERAIS;5568;5455
PARA;5568;240
PARAIBA;5568;369
PARANA;5568;2338
PERNAMBUCO;5568;977
PIAUI;5568;145
RIO DE JANEIRO;5568;9372
RIO GRANDE DO NORTE;5568;96
RIO GRANDE DO SUL;5568;787
RONDONIA;5568;50
RORAIMA;5568;11
SANTA CATARINA;5568;1411
SAO PAULO;5568;10051
SERGIPE;5568;54
TOCANTINS;5568;53
ACRE;5576;1
ALAGOAS;5576;5
AMAZONAS;5576;3
AMAPA;5576;1
BAHIA;5576;12
CEARA;5576;13
DISTRITO FEDERAL;5576;2
ESPIRITO SANTO;5576;11
GOIAS;5576;27
MARANHAO;5576;4
MATO GROSSO;5576;1
MATO GROSSO DO SUL;5576;5
MINAS GERAIS;5576;38
PARA;5576;5
PARAIBA;5576;1
PARANA;5576;13
PERNAMBUCO;5576;1
RIO DE JANEIRO;5576;203
RIO GRANDE DO NORTE;5576;1
RIO GRANDE DO SUL;5576;12
SANTA CATARINA;5576;15
SAO PAULO;5576;69
SERGIPE;5576;4
TOCANTINS;5576;1
ACRE;5584;1
ALAGOAS;5584;1
AMAZONAS;5584;2
BAHIA;5584;11
CEARA;5584;2
DISTRITO FEDERAL;5584;2
ESPIRITO SANTO;5584;5
GOIAS;5584;4
MARANHAO;5584;31
MATO GROSSO DO SUL;5584;2
MINAS GERAIS;5584;33
PARA;5584;1
PARAIBA;5584;2
PARANA;5584;7
PERNAMBUCO;5584;4
RIO DE JANEIRO;5584;15
RIO GRANDE DO NORTE;5584;2
RIO GRANDE DO SUL;5584;13
SANTA CATARINA;5584;11
SAO PAULO;5584;35
SERGIPE;5584;1
ACRE;5592;3
ALAGOAS;5592;4
AMAZONAS;5592;18
BAHIA;5592;292
CEARA;5592;34
DISTRITO FEDERAL;5592;7
ESPIRITO SANTO;5592;36
GOIAS;5592;40
MARANHAO;5592;49
MATO GROSSO;5592;29
MATO GROSSO DO SUL;5592;23
MINAS GERAIS;5592;250
PARA;5592;20
PARAIBA;5592;33
PARANA;5592;128
PERNAMBUCO;5592;51
PIAUI;5592;5
RIO DE JANEIRO;5592;117
RIO GRANDE DO NORTE;5592;56
RIO GRANDE DO SUL;5592;206
RONDONIA;5592;13
SANTA CATARINA;5592;67
SAO PAULO;5592;708
SERGIPE;5592;12
TOCANTINS;5592;1
ACRE;5606;2
ALAGOAS;5606;3
BAHIA;5606;30
CEARA;5606;10
DISTRITO FEDERAL;5606;25
ESPIRITO SANTO;5606;19
GOIAS;5606;46
MARANHAO;5606;2
MATO GROSSO;5606;3
MATO GROSSO DO SUL;5606;1
MINAS GERAIS;5606;39
PARA;5606;6
PARANA;5606;56
PERNAMBUCO;5606;4
RIO DE JANEIRO;5606;273
RIO GRANDE DO SUL;5606;6
RONDONIA;5606;1
SANTA CATARINA;5606;12
SAO PAULO;5606;37
ACRE;5614;3
ALAGOAS;5614;14
AMAPA;5614;11
BAHIA;5614;57
CEARA;5614;15
DISTRITO FEDERAL;5614;52
ESPIRITO SANTO;5614;17
GOIAS;5614;27
MARANHAO;5614;2
MATO GROSSO;5614;8
MATO GROSSO DO SUL;5614;35
MINAS GERAIS;5614;136
PARA;5614;92
PARAIBA;5614;29
PARANA;5614;101
PERNAMBUCO;5614;28
PIAUI;5614;3
RIO DE JANEIRO;5614;530
RIO GRANDE DO NORTE;5614;8
RIO GRANDE DO SUL;5614;38
RONDONIA;5614;6
SANTA CATARINA;5614;146
SAO PAULO;5614;246
SERGIPE;5614;2
TOCANTINS;5614;4
ACRE;5622;32
ALAGOAS;5622;44
AMAZONAS;5622;29
AMAPA;5622;21
BAHIA;5622;194
CEARA;5622;999
DISTRITO FEDERAL;5622;116
ESPIRITO SANTO;5622;115
GOIAS;5622;202
MARANHAO;5622;163
MATO GROSSO;5622;8
MATO GROSSO DO SUL;5622;44
MINAS GERAIS;5622;336
PARA;5622;23
PARAIBA;5622;135
PARANA;5622;254
PERNAMBUCO;5622;326
PIAUI;5622;11
RIO DE JANEIRO;5622;522
RIO GRANDE DO NORTE;5622;63
RIO GRANDE DO SUL;5622;163
RONDONIA;5622;2
RORAIMA;5622;4
SANTA CATARINA;5622;240
SAO PAULO;5622;1189
SERGIPE;5622;15
ACRE;5630;1
ALAGOAS;5630;40
AMAZONAS;5630;22
AMAPA;5630;1
BAHIA;5630;19
CEARA;5630;403
DISTRITO FEDERAL;5630;27
ESPIRITO SANTO;5630;34
GOIAS;5630;16
MARANHAO;5630;6
MATO GROSSO;5630;3
MATO GROSSO DO SUL;5630;39
MINAS GERAIS;5630;77
PARA;5630;4
PARAIBA;5630;5
PARANA;5630;128
PERNAMBUCO;5630;201
PIAUI;5630;3
RIO DE JANEIRO;5630;81
RIO GRANDE DO NORTE;5630;15
RIO GRANDE DO SUL;5630;37
RONDONIA;5630;2
SANTA CATARINA;5630;67
SAO PAULO;5630;187
SERGIPE;5630;2
AMAPA;5649;3
BAHIA;5649;25
CEARA;5649;1
DISTRITO FEDERAL;5649;1
MINAS GERAIS;5649;2
PARANA;5649;2
RIO DE JANEIRO;5649;2
RIO GRANDE DO SUL;5649;1
SANTA CATARINA;5649;1
SAO PAULO;5649;13
ACRE;5657;12
ALAGOAS;5657;8
BAHIA;5657;9
CEARA;5657;2
DISTRITO FEDERAL;5657;7
ESPIRITO SANTO;5657;11
GOIAS;5657;26
MARANHAO;5657;4
MATO GROSSO DO SUL;5657;5
MINAS GERAIS;5657;46
PARA;5657;5
PARAIBA;5657;1
PARANA;5657;6
PERNAMBUCO;5657;7
PIAUI;5657;1
RIO DE JANEIRO;5657;41
RIO GRANDE DO NORTE;5657;4
RIO GRANDE DO SUL;5657;10
RONDONIA;5657;1
SANTA CATARINA;5657;21
SAO PAULO;5657;59
SERGIPE;5657;2
TOCANTINS;5657;2
ALAGOAS;5665;52
AMAZONAS;5665;22
AMAPA;5665;6
BAHIA;5665;42
CEARA;5665;1483
DISTRITO FEDERAL;5665;42
ESPIRITO SANTO;5665;58
GOIAS;5665;185
MARANHAO;5665;39
MATO GROSSO;5665;10
MATO GROSSO DO SUL;5665;23
MINAS GERAIS;5665;399
PARA;5665;164
PARAIBA;5665;23
PARANA;5665;148
PERNAMBUCO;5665;115
PIAUI;5665;6
RIO DE JANEIRO;5665;199
RIO GRANDE DO NORTE;5665;22
RIO GRANDE DO SUL;5665;280
RONDONIA;5665;1
RORAIMA;5665;4
SANTA CATARINA;5665;122
SAO PAULO;5665;1620
SERGIPE;5665;3
TOCANTINS;5665;2
ACRE;5673;9
ALAGOAS;5673;34
AMAZONAS;5673;66
AMAPA;5673;188
BAHIA;5673;262
CEARA;5673;1619
DISTRITO FEDERAL;5673;144
ESPIRITO SANTO;5673;85
GOIAS;5673;1120
MARANHAO;5673;1564
MATO GROSSO;5673;620
MATO GROSSO DO SUL;5673;177
MINAS GERAIS;5673;1774
PARA;5673;2315
PARAIBA;5673;433
PARANA;5673;2170
PERNAMBUCO;5673;757
PIAUI;5673;1230
RIO DE JANEIRO;5673;1085
RIO GRANDE DO NORTE;5673;1904
RIO GRANDE DO SUL;5673;685
RONDONIA;5673;19
RORAIMA;5673;59
SANTA CATARINA;5673;1292
SAO PAULO;5673;9132
SERGIPE;5673;25
TOCANTINS;5673;86
ACRE;5681;55
ALAGOAS;5681;510
AMAZONAS;5681;77
AMAPA;5681;35
BAHIA;5681;1192
CEARA;5681;218
DISTRITO FEDERAL;5681;64076
ESPIRITO SANTO;5681;183
GOIAS;5681;12556
MARANHAO;5681;701
MATO GROSSO;5681;771
MATO GROSSO DO SUL;5681;373
MINAS GERAIS;5681;5745
PARA;5681;1264
PARAIBA;5681;121
PARANA;5681;1113
PERNAMBUCO;5681;273
PIAUI;5681;235
RIO DE JANEIRO;5681;3176
RIO GRANDE DO NORTE;5681;1077
RIO GRANDE DO SUL;5681;469
RONDONIA;5681;147
RORAIMA;5681;21
SANTA CATARINA;5681;1205
SAO PAULO;5681;3067
SERGIPE;5681;97
TOCANTINS;5681;533
ALAGOAS;5690;1
BAHIA;5690;11
CEARA;5690;3
DISTRITO FEDERAL;5690;2410
ESPIRITO SANTO;5690;9
GOIAS;5690;120
MARANHAO;5690;8
MATO GROSSO;5690;2
MATO GROSSO DO SUL;5690;7
MINAS GERAIS;5690;86
PARA;5690;9
PARAIBA;5690;5
PARANA;5690;5
PERNAMBUCO;5690;50
PIAUI;5690;4
RIO DE JANEIRO;5690;700
RIO GRANDE DO NORTE;5690;28
RIO GRANDE DO SUL;5690;15
RONDONIA;5690;1
RORAIMA;5690;1
SANTA CATARINA;5690;6
SAO PAULO;5690;214
SERGIPE;5690;1
TOCANTINS;5690;3
ACRE;5703;5
ALAGOAS;5703;29
AMAZONAS;5703;272
AMAPA;5703;5
BAHIA;5703;187
CEARA;5703;40
DISTRITO FEDERAL;5703;276
ESPIRITO SANTO;5703;351
GOIAS;5703;282
MARANHAO;5703;26
MATO GROSSO;5703;105
MATO GROSSO DO SUL;5703;194
MINAS GERAIS;5703;1358
PARA;5703;60
PARAIBA;5703;25
PARANA;5703;9938
PERNAMBUCO;5703;78
PIAUI;5703;21
RIO DE JANEIRO;5703;841
RIO GRANDE DO NORTE;5703;27
RIO GRANDE DO SUL;5703;689
RONDONIA;5703;28
RORAIMA;5703;3
SANTA CATARINA;5703;1839
SAO PAULO;5703;2866
SERGIPE;5703;27
TOCANTINS;5703;30
ACRE;5711;4
ALAGOAS;5711;9
AMAZONAS;5711;84
BAHIA;5711;56
CEARA;5711;16
DISTRITO FEDERAL;5711;1175
ESPIRITO SANTO;5711;104
GOIAS;5711;601
MARANHAO;5711;5
MATO GROSSO;5711;56
MATO GROSSO DO SUL;5711;54
MINAS GERAIS;5711;383
PARA;5711;11
PARAIBA;5711;16
PARANA;5711;505
PERNAMBUCO;5711;61
PIAUI;5711;8
RIO DE JANEIRO;5711;65
RIO GRANDE DO NORTE;5711;8
RIO GRANDE DO SUL;5711;244
RONDONIA;5711;14
RORAIMA;5711;1
SANTA CATARINA;5711;428
SAO PAULO;5711;2182
SERGIPE;5711;10
TOCANTINS;5711;10
ACRE;5720;111
ALAGOAS;5720;66
AMAZONAS;5720;167
AMAPA;5720;39
BAHIA;5720;374
CEARA;5720;392
DISTRITO FEDERAL;5720;302
ESPIRITO SANTO;5720;95
GOIAS;5720;464
MARANHAO;5720;110
MATO GROSSO;5720;42
MATO GROSSO DO SUL;5720;28
MINAS GERAIS;5720;349
PARA;5720;114
PARAIBA;5720;34
PARANA;5720;274
PERNAMBUCO;5720;403
PIAUI;5720;51
RIO DE JANEIRO;5720;481
RIO GRANDE DO NORTE;5720;56
RIO GRANDE DO SUL;5720;151
RONDONIA;5720;16
RORAIMA;5720;9
SANTA CATARINA;5720;351
SAO PAULO;5720;613
SERGIPE;5720;16
TOCANTINS;5720;11
ACRE;5738;220
ALAGOAS;5738;461
AMAZONAS;5738;552
AMAPA;5738;63
BAHIA;5738;2985
CEARA;5738;1551
DISTRITO FEDERAL;5738;605
ESPIRITO SANTO;5738;1054
GOIAS;5738;1589
MARANHAO;5738;956
MATO GROSSO;5738;222
MATO GROSSO DO SUL;5738;182
MINAS GERAIS;5738;1830
PARA;5738;857
PARAIBA;5738;712
PARANA;5738;1008
PERNAMBUCO;5738;1063
PIAUI;5738;301
RIO DE JANEIRO;5738;4136
RIO GRANDE DO NORTE;5738;457
RIO GRANDE DO SUL;5738;272
RONDONIA;5738;46
RORAIMA;5738;36
SANTA CATARINA;5738;669
SAO PAULO;5738;5220
SERGIPE;5738;263
TOCANTINS;5738;22
ACRE;5746;16
ALAGOAS;5746;82
AMAZONAS;5746;108
AMAPA;5746;1
BAHIA;5746;3065
CEARA;5746;590
DISTRITO FEDERAL;5746;514
ESPIRITO SANTO;5746;674
GOIAS;5746;672
MARANHAO;5746;117
MATO GROSSO;5746;357
MATO GROSSO DO SUL;5746;393
MINAS GERAIS;5746;11798
PARA;5746;155
PARAIBA;5746;745
PARANA;5746;3697
PERNAMBUCO;5746;2288
PIAUI;5746;96
RIO DE JANEIRO;5746;2107
RIO GRANDE DO NORTE;5746;201
RIO GRANDE DO SUL;5746;1057
RONDONIA;5746;66
RORAIMA;5746;6
SANTA CATARINA;5746;2513
SAO PAULO;5746;13255
SERGIPE;5746;132
TOCANTINS;5746;89
AMAZONAS;5762;2
BAHIA;5762;2
CEARA;5762;1
DISTRITO FEDERAL;5762;3
GOIAS;5762;1
MINAS GERAIS;5762;3
PARA;5762;1
PARANA;5762;1
PERNAMBUCO;5762;2
RIO DE JANEIRO;5762;19
RIO GRANDE DO NORTE;5762;6
SANTA CATARINA;5762;4
SAO PAULO;5762;5
ACRE;5770;3
ALAGOAS;5770;13
AMAZONAS;5770;1
AMAPA;5770;12
BAHIA;5770;30
CEARA;5770;14
DISTRITO FEDERAL;5770;94
ESPIRITO SANTO;5770;8
GOIAS;5770;20
MARANHAO;5770;5
MATO GROSSO;5770;3
MATO GROSSO DO SUL;5770;4
MINAS GERAIS;5770;56
PARA;5770;12
PARAIBA;5770;2
PARANA;5770;28
PERNAMBUCO;5770;21
PIAUI;5770;3
RIO DE JANEIRO;5770;66
RIO GRANDE DO NORTE;5770;7
RIO GRANDE DO SUL;5770;19
RONDONIA;5770;7
RORAIMA;5770;4
SANTA CATARINA;5770;52
SAO PAULO;5770;110
SERGIPE;5770;3
TOCANTINS;5770;1
ALAGOAS;5789;1
AMAPA;5789;1
BAHIA;5789;4
CEARA;5789;2
DISTRITO FEDERAL;5789;1
ESPIRITO SANTO;5789;1
GOIAS;5789;3
MINAS GERAIS;5789;2
PARAIBA;5789;1
PARANA;5789;1
PERNAMBUCO;5789;2
RIO DE JANEIRO;5789;9
SANTA CATARINA;5789;3
SAO PAULO;5789;6
ACRE;5797;1
ALAGOAS;5797;14
AMAZONAS;5797;2
AMAPA;5797;14
BAHIA;5797;34
CEARA;5797;11
DISTRITO FEDERAL;5797;82
ESPIRITO SANTO;5797;30
GOIAS;5797;35
MARANHAO;5797;9
MATO GROSSO;5797;15
MATO GROSSO DO SUL;5797;13
MINAS GERAIS;5797;138
PARA;5797;34
PARAIBA;5797;5
PARANA;5797;35
PERNAMBUCO;5797;39
PIAUI;5797;6
RIO DE JANEIRO;5797;49
RIO GRANDE DO NORTE;5797;4
RIO GRANDE DO SUL;5797;30
RONDONIA;5797;13
RORAIMA;5797;1
SANTA CATARINA;5797;75
SAO PAULO;5797;153
SERGIPE;5797;4
TOCANTINS;5797;8
ACRE;5800;2
ALAGOAS;5800;6
AMAZONAS;5800;7
BAHIA;5800;16
CEARA;5800;4
DISTRITO FEDERAL;5800;148
ESPIRITO SANTO;5800;11
GOIAS;5800;46
MARANHAO;5800;3
MATO GROSSO;5800;22
MATO GROSSO DO SUL;5800;18
MINAS GERAIS;5800;140
PARA;5800;2
PARAIBA;5800;41
PARANA;5800;102
PERNAMBUCO;5800;17
PIAUI;5800;2
RIO DE JANEIRO;5800;44
RIO GRANDE DO NORTE;5800;2
RIO GRANDE DO SUL;5800;69
RONDONIA;5800;1
RORAIMA;5800;1
SANTA CATARINA;5800;237
SAO PAULO;5800;4365
SERGIPE;5800;3
TOCANTINS;5800;3
ACRE;5819;161
ALAGOAS;5819;243
AMAZONAS;5819;240
AMAPA;5819;51
BAHIA;5819;3838
CEARA;5819;6796
DISTRITO FEDERAL;5819;5623
ESPIRITO SANTO;5819;242
GOIAS;5819;1227
MARANHAO;5819;499
MATO GROSSO;5819;223
MATO GROSSO DO SUL;5819;122
MINAS GERAIS;5819;1408
PARA;5819;915
PARAIBA;5819;180
PARANA;5819;677
PERNAMBUCO;5819;658
PIAUI;5819;106
RIO DE JANEIRO;5819;2787
RIO GRANDE DO NORTE;5819;108
RIO GRANDE DO SUL;5819;347
RONDONIA;5819;101
RORAIMA;5819;31
SANTA CATARINA;5819;808
SAO PAULO;5819;5730
SERGIPE;5819;147
TOCANTINS;5819;21
ACRE;5827;2
ALAGOAS;5827;3
AMAZONAS;5827;3
AMAPA;5827;5
BAHIA;5827;90
CEARA;5827;15
DISTRITO FEDERAL;5827;22
ESPIRITO SANTO;5827;11
GOIAS;5827;16
MARANHAO;5827;3
MATO GROSSO;5827;2
MATO GROSSO DO SUL;5827;7
MINAS GERAIS;5827;66
PARA;5827;5
PARAIBA;5827;4
PARANA;5827;30
PERNAMBUCO;5827;15
PIAUI;5827;3
RIO DE JANEIRO;5827;101
RIO GRANDE DO NORTE;5827;1
RIO GRANDE DO SUL;5827;18
SANTA CATARINA;5827;17
SAO PAULO;5827;191
SERGIPE;5827;2
TOCANTINS;5827;1
ACRE;5835;233
ALAGOAS;5835;228
AMAZONAS;5835;188
AMAPA;5835;184
BAHIA;5835;619
CEARA;5835;404
DISTRITO FEDERAL;5835;368
ESPIRITO SANTO;5835;286
GOIAS;5835;522
MARANHAO;5835;213
MATO GROSSO;5835;286
MATO GROSSO DO SUL;5835;328
MINAS GERAIS;5835;1296
PARA;5835;689
PARAIBA;5835;253
PARANA;5835;888
PERNAMBUCO;5835;703
PIAUI;5835;156
RIO DE JANEIRO;5835;3150
RIO GRANDE DO NORTE;5835;159
RIO GRANDE DO SUL;5835;544
RONDONIA;5835;117
RORAIMA;5835;20
SANTA CATARINA;5835;1067
SAO PAULO;5835;4312
SERGIPE;5835;200
TOCANTINS;5835;60
ACRE;5843;16
ALAGOAS;5843;85
AMAZONAS;5843;3095
AMAPA;5843;2
BAHIA;5843;255
CEARA;5843;411
DISTRITO FEDERAL;5843;5101
ESPIRITO SANTO;5843;52
GOIAS;5843;411
MARANHAO;5843;46
MATO GROSSO;5843;39
MATO GROSSO DO SUL;5843;75
MINAS GERAIS;5843;984
PARA;5843;39
PARAIBA;5843;29
PARANA;5843;365
PERNAMBUCO;5843;158
PIAUI;5843;24
RIO DE JANEIRO;5843;159
RIO GRANDE DO NORTE;5843;110
RIO GRANDE DO SUL;5843;242
RONDONIA;5843;15
RORAIMA;5843;36
SANTA CATARINA;5843;408
SAO PAULO;5843;10321
SERGIPE;5843;15
TOCANTINS;5843;16
ALAGOAS;5851;23
AMAZONAS;5851;112
BAHIA;5851;12
CEARA;5851;103
DISTRITO FEDERAL;5851;193
ESPIRITO SANTO;5851;14
GOIAS;5851;201
MATO GROSSO;5851;6
MATO GROSSO DO SUL;5851;5
MINAS GERAIS;5851;110
PARA;5851;9
PARAIBA;5851;12
PARANA;5851;92
PERNAMBUCO;5851;194
PIAUI;5851;3
RIO DE JANEIRO;5851;73
RIO GRANDE DO NORTE;5851;235
RIO GRANDE DO SUL;5851;71
RORAIMA;5851;2
SANTA CATARINA;5851;61
SAO PAULO;5851;466
SERGIPE;5851;1
TOCANTINS;5851;3
ACRE;5860;2
ALAGOAS;5860;8
AMAZONAS;5860;1
AMAPA;5860;1
BAHIA;5860;9
CEARA;5860;5
DISTRITO FEDERAL;5860;104
ESPIRITO SANTO;5860;7
GOIAS;5860;26
MARANHAO;5860;2
MATO GROSSO;5860;3
MATO GROSSO DO SUL;5860;2
MINAS GERAIS;5860;29
PARA;5860;5
PARAIBA;5860;3
PARANA;5860;24
PERNAMBUCO;5860;9
PIAUI;5860;1
RIO DE JANEIRO;5860;23
RIO GRANDE DO NORTE;5860;4
RIO GRANDE DO SUL;5860;14
RONDONIA;5860;1
RORAIMA;5860;1
SANTA CATARINA;5860;18
SAO PAULO;5860;116
SERGIPE;5860;1
ACRE;5878;10
ALAGOAS;5878;5
AMAPA;5878;5
BAHIA;5878;33
CEARA;5878;7
DISTRITO FEDERAL;5878;307
ESPIRITO SANTO;5878;81
GOIAS;5878;62
MARANHAO;5878;1
MATO GROSSO;5878;6
MATO GROSSO DO SUL;5878;13
MINAS GERAIS;5878;128
PARA;5878;7
PARAIBA;5878;2
PARANA;5878;94
PERNAMBUCO;5878;11
PIAUI;5878;2
RIO DE JANEIRO;5878;61
RIO GRANDE DO NORTE;5878;2
RIO GRANDE DO SUL;5878;49
RONDONIA;5878;2
SANTA CATARINA;5878;77
SAO PAULO;5878;615
SERGIPE;5878;6
TOCANTINS;5878;1
BAHIA;5886;2
DISTRITO FEDERAL;5886;1
ESPIRITO SANTO;5886;1
GOIAS;5886;1
MARANHAO;5886;1
PARA;5886;1
PERNAMBUCO;5886;2
SANTA CATARINA;5886;1
SAO PAULO;5886;3
ALAGOAS;5894;1
DISTRITO FEDERAL;5894;1
MINAS GERAIS;5894;3
PERNAMBUCO;5894;7
RIO GRANDE DO SUL;5894;1
SANTA CATARINA;5894;3
SAO PAULO;5894;10
ACRE;5908;2
ALAGOAS;5908;39
AMAPA;5908;42
BAHIA;5908;31
CEARA;5908;42
DISTRITO FEDERAL;5908;173
ESPIRITO SANTO;5908;23
GOIAS;5908;61
MARANHAO;5908;12
MATO GROSSO;5908;16
MATO GROSSO DO SUL;5908;20
MINAS GERAIS;5908;150
PARA;5908;43
PARAIBA;5908;21
PARANA;5908;36
PERNAMBUCO;5908;29
PIAUI;5908;2
RIO DE JANEIRO;5908;515
RIO GRANDE DO NORTE;5908;9
RIO GRANDE DO SUL;5908;256
RONDONIA;5908;7
SANTA CATARINA;5908;44
SAO PAULO;5908;364
SERGIPE;5908;2
TOCANTINS;5908;3
ALAGOAS;5916;2
BAHIA;5916;6
DISTRITO FEDERAL;5916;2
GOIAS;5916;9
MARANHAO;5916;1
MATO GROSSO;5916;1
MINAS GERAIS;5916;12
PARA;5916;2
PARANA;5916;25
PERNAMBUCO;5916;2
RIO DE JANEIRO;5916;8
RIO GRANDE DO NORTE;5916;1
RIO GRANDE DO SUL;5916;1
RONDONIA;5916;2
SANTA CATARINA;5916;5
SAO PAULO;5916;16
ACRE;5924;2
ALAGOAS;5924;5
AMAZONAS;5924;1
AMAPA;5924;21
BAHIA;5924;14
CEARA;5924;1
