UF;Cod_Infração;Quantidade
ALAGOAS;5070;2
ALAGOAS;5096;4
ALAGOAS;5118;202
ALAGOAS;5134;10
ALAGOAS;5142;7
ALAGOAS;5150;1
ALAGOAS;5169;43
ALAGOAS;5177;1
ALAGOAS;5185;804
ALAGOAS;5193;101
ALAGOAS;5207;88
ALAGOAS;5215;30
ALAGOAS;5223;1
ALAGOAS;5231;5
ALAGOAS;5240;1
ALAGOAS;5258;1
ALAGOAS;5274;53
ALAGOAS;5282;3
ALAGOAS;5290;1
ALAGOAS;5304;1
ALAGOAS;5320;4
ALAGOAS;5347;1
ALAGOAS;5371;3
ALAGOAS;5380;79
ALAGOAS;5398;4
ALAGOAS;5401;114
ALAGOAS;5410;15
ALAGOAS;5428;32
ALAGOAS;5436;2
ALAGOAS;5444;53
ALAGOAS;5452;312
ALAGOAS;5460;29
ALAGOAS;5479;37
ALAGOAS;5487;39
ALAGOAS;5495;1
ALAGOAS;5509;40
ALAGOAS;5525;33
ALAGOAS;5541;463
ALAGOAS;5550;409
ALAGOAS;5568;160
ALAGOAS;5576;5
ALAGOAS;5584;7
ALAGOAS;5592;35
ALAGOAS;5614;17
ALAGOAS;5622;40
ALAGOAS;5630;28
ALAGOAS;5649;1
ALAGOAS;5657;2
ALAGOAS;5665;274
ALAGOAS;5673;63
ALAGOAS;5681;152
ALAGOAS;5703;34
ALAGOAS;5711;6
ALAGOAS;5720;60
ALAGOAS;5738;156
ALAGOAS;5746;145
ALAGOAS;5770;22
ALAGOAS;5789;1
ALAGOAS;5797;14
ALAGOAS;5800;4
ALAGOAS;5819;156
ALAGOAS;5827;6
ALAGOAS;5835;236
ALAGOAS;5843;54
ALAGOAS;5851;5
ALAGOAS;5860;5
ALAGOAS;5878;4
ALAGOAS;5908;24
ALAGOAS;5924;9
ALAGOAS;5932;2
ALAGOAS;5940;2
ALAGOAS;5959;4
ALAGOAS;5967;194
ALAGOAS;5975;75
ALAGOAS;5991;58
ALAGOAS;6009;1
ALAGOAS;6017;74
ALAGOAS;6025;2
ALAGOAS;6041;932
ALAGOAS;6050;1017
ALAGOAS;6068;73
ALAGOAS;6076;20
ALAGOAS;6084;13
ALAGOAS;6122;53
ALAGOAS;6130;7
ALAGOAS;6157;1
ALAGOAS;6165;1
ALAGOAS;6173;3
ALAGOAS;6181;4
ALAGOAS;6190;1
ALAGOAS;6262;1
ALAGOAS;6270;70
ALAGOAS;6327;1
ALAGOAS;6394;1
ALAGOAS;6408;21
ALAGOAS;6432;3
ALAGOAS;6459;3
ALAGOAS;6491;5
ALAGOAS;6530;5
ALAGOAS;6548;7
ALAGOAS;6556;29
ALAGOAS;6564;46
ALAGOAS;6572;1
ALAGOAS;6580;43
ALAGOAS;6599;1070
ALAGOAS;6602;62
ALAGOAS;6610;72
ALAGOAS;6629;6
ALAGOAS;6637;384
ALAGOAS;6645;173
ALAGOAS;6653;85
ALAGOAS;6661;23
ALAGOAS;6670;200
ALAGOAS;6688;12
ALAGOAS;6696;6
ALAGOAS;6700;154
ALAGOAS;6726;279
ALAGOAS;6742;2
ALAGOAS;6750;12
ALAGOAS;6769;962
ALAGOAS;6777;1
ALAGOAS;6785;3
ALAGOAS;6807;24
ALAGOAS;6815;1
ALAGOAS;6823;26
ALAGOAS;6831;148
ALAGOAS;6840;1
ALAGOAS;6858;94
ALAGOAS;6866;31
ALAGOAS;6882;4
ALAGOAS;6904;5
ALAGOAS;6912;17
ALAGOAS;6920;109
ALAGOAS;6947;27
ALAGOAS;6955;1
ALAGOAS;6963;15
ALAGOAS;6971;6
ALAGOAS;6980;7
ALAGOAS;7030;972
ALAGOAS;7048;441
ALAGOAS;7056;4
ALAGOAS;7072;6
ALAGOAS;7099;4
ALAGOAS;7102;1
ALAGOAS;7110;1
ALAGOAS;7137;2
ALAGOAS;7218;23
ALAGOAS;7234;11
ALAGOAS;7242;20
ALAGOAS;7269;10
ALAGOAS;7285;9
ALAGOAS;7293;2
ALAGOAS;7315;7
ALAGOAS;7323;2
ALAGOAS;7331;1
ALAGOAS;7340;1218
ALAGOAS;7358;4
ALAGOAS;7366;176
ALAGOAS;7374;1
ALAGOAS;7455;11620
ALAGOAS;7463;2375
ALAGOAS;7471;325
ALAGOAS;7552;1
ALAGOAS;7560;33
ALAGOAS;7579;85
ALAGOAS;7587;2313
ALAGOAS;7625;55
ALAGOAS;7633;622
ALAGOAS;7641;2
ALAGOAS;7670;5
ALAGOAS;7684;148
ALAGOAS;7714;25
ALAGOAS;7722;233
ALAGOAS;7730;7
ALAGOAS;7749;16
ALAGOAS;7757;1
ALAGOAS;7773;1
ALAGOAS;7781;7
AMAPA;5002;268
AMAPA;5010;394
AMAPA;5029;2
AMAPA;5037;18
AMAPA;5045;132
AMAPA;5053;5
AMAPA;5061;2
AMAPA;5096;1
AMAPA;5118;156
AMAPA;5134;2
AMAPA;5142;31
AMAPA;5150;2
AMAPA;5169;53
AMAPA;5185;219
AMAPA;5193;55
AMAPA;5207;9
AMAPA;5215;2
AMAPA;5240;1
AMAPA;5258;4
AMAPA;5274;12
AMAPA;5282;2
AMAPA;5304;1
AMAPA;5347;1
AMAPA;5371;1
AMAPA;5380;12
AMAPA;5401;2
AMAPA;5410;4
AMAPA;5428;13
AMAPA;5444;5
AMAPA;5452;60
AMAPA;5460;10
AMAPA;5479;5
AMAPA;5487;37
AMAPA;5509;7
AMAPA;5517;1
AMAPA;5525;4
AMAPA;5541;118
AMAPA;5550;43
AMAPA;5568;20
AMAPA;5584;1
AMAPA;5592;6
AMAPA;5614;6
AMAPA;5622;9
AMAPA;5630;1
AMAPA;5657;2
AMAPA;5665;3
AMAPA;5673;62
AMAPA;5681;11
AMAPA;5703;42
AMAPA;5711;3
AMAPA;5720;20
AMAPA;5738;29
AMAPA;5746;18
AMAPA;5770;1
AMAPA;5797;4
AMAPA;5800;2
AMAPA;5819;108
AMAPA;5827;1
AMAPA;5835;119
AMAPA;5843;3
AMAPA;5851;1
AMAPA;5860;1
AMAPA;5908;4
AMAPA;5959;1
AMAPA;5967;21
AMAPA;5975;13
AMAPA;5991;4
AMAPA;6009;2
AMAPA;6017;9
AMAPA;6033;5
AMAPA;6041;19
AMAPA;6050;1073
AMAPA;6068;78
AMAPA;6076;20
AMAPA;6122;3
AMAPA;6130;1
AMAPA;6181;1
AMAPA;6262;2
AMAPA;6270;3
AMAPA;6408;6
AMAPA;6530;2
AMAPA;6556;5
AMAPA;6564;11
AMAPA;6580;22
AMAPA;6599;395
AMAPA;6602;17
AMAPA;6610;4
AMAPA;6637;73
AMAPA;6645;19
AMAPA;6653;32
AMAPA;6661;13
AMAPA;6670;77
AMAPA;6688;2
AMAPA;6700;45
AMAPA;6726;91
AMAPA;6734;1
AMAPA;6742;1
AMAPA;6750;1
AMAPA;6769;63
AMAPA;6777;1
AMAPA;6785;1
AMAPA;6807;1
AMAPA;6823;3
AMAPA;6831;24
AMAPA;6858;30
AMAPA;6866;6
AMAPA;6912;11
AMAPA;6947;8
AMAPA;6955;1
AMAPA;6963;4
AMAPA;6971;1
AMAPA;7030;15
AMAPA;7048;2
AMAPA;7056;1
AMAPA;7072;2
AMAPA;7099;1
AMAPA;7218;4
AMAPA;7234;3
AMAPA;7242;2
AMAPA;7269;1
AMAPA;7285;2
AMAPA;7293;2
AMAPA;7315;3
AMAPA;7323;1
AMAPA;7340;236
AMAPA;7358;1
AMAPA;7366;59
AMAPA;7455;3344
AMAPA;7463;465
AMAPA;7471;85
AMAPA;7552;2
AMAPA;7560;1
AMAPA;7579;58
AMAPA;7587;15
AMAPA;7625;107
AMAPA;7633;96
AMAPA;7670;10
AMAPA;7684;6
AMAPA;7714;1
AMAPA;7722;6
AMAPA;7730;2
AMAPA;7749;2
AMAPA;7781;1
AMAZONAS;5002;5238
AMAZONAS;5010;672
AMAZONAS;5029;7
AMAZONAS;5037;47
AMAZONAS;5045;144
AMAZONAS;5053;28
AMAZONAS;5061;7
AMAZONAS;5096;2
AMAZONAS;5100;2
AMAZONAS;5118;313
AMAZONAS;5126;6
AMAZONAS;5134;3
AMAZONAS;5142;7
AMAZONAS;5150;3
AMAZONAS;5169;134
AMAZONAS;5177;1
AMAZONAS;5185;5154
AMAZONAS;5193;213
AMAZONAS;5207;86
AMAZONAS;5215;65
AMAZONAS;5223;1
AMAZONAS;5231;1
AMAZONAS;5240;9
AMAZONAS;5266;1
AMAZONAS;5274;39
AMAZONAS;5282;4
AMAZONAS;5371;7
AMAZONAS;5380;194
AMAZONAS;5398;6
AMAZONAS;5401;69
AMAZONAS;5410;126
AMAZONAS;5428;157
AMAZONAS;5444;11
AMAZONAS;5452;1156
AMAZONAS;5460;45
AMAZONAS;5479;107
AMAZONAS;5487;696
AMAZONAS;5495;15
AMAZONAS;5509;259
AMAZONAS;5517;12
AMAZONAS;5525;132
AMAZONAS;5541;2994
AMAZONAS;5550;1069
AMAZONAS;5568;64
AMAZONAS;5576;17
AMAZONAS;5584;1
AMAZONAS;5592;20
AMAZONAS;5606;1
AMAZONAS;5614;9
AMAZONAS;5622;50
AMAZONAS;5630;14
AMAZONAS;5657;5
AMAZONAS;5665;127
AMAZONAS;5673;69
AMAZONAS;5681;6
AMAZONAS;5690;1
AMAZONAS;5703;81
AMAZONAS;5711;94
AMAZONAS;5720;138
AMAZONAS;5738;886
AMAZONAS;5746;96
AMAZONAS;5762;1
AMAZONAS;5770;7
AMAZONAS;5789;1
AMAZONAS;5797;4
AMAZONAS;5800;12
AMAZONAS;5819;790
AMAZONAS;5827;3
AMAZONAS;5835;264
AMAZONAS;5843;1621
AMAZONAS;5851;61
AMAZONAS;5860;1
AMAZONAS;5878;2
AMAZONAS;5894;1
AMAZONAS;5908;10
AMAZONAS;5940;1
AMAZONAS;5959;55
AMAZONAS;5967;121
AMAZONAS;5975;4
AMAZONAS;5991;683
AMAZONAS;6017;534
AMAZONAS;6025;56
AMAZONAS;6033;8
AMAZONAS;6041;1187
AMAZONAS;6050;2526
AMAZONAS;6068;42
AMAZONAS;6076;21
AMAZONAS;6084;2
AMAZONAS;6122;155
AMAZONAS;6130;30
AMAZONAS;6157;4
AMAZONAS;6165;3
AMAZONAS;6173;13
AMAZONAS;6181;4
AMAZONAS;6190;2
AMAZONAS;6254;2
AMAZONAS;6270;4
AMAZONAS;6289;1
AMAZONAS;6319;2
AMAZONAS;6327;16
AMAZONAS;6394;1
AMAZONAS;6408;72
AMAZONAS;6432;2
AMAZONAS;6440;4
AMAZONAS;6459;1
AMAZONAS;6483;2
AMAZONAS;6491;11
AMAZONAS;6530;27
AMAZONAS;6548;2
AMAZONAS;6556;64
AMAZONAS;6564;67
AMAZONAS;6580;65
AMAZONAS;6599;1766
AMAZONAS;6602;97
AMAZONAS;6610;28
AMAZONAS;6637;593
AMAZONAS;6645;106
AMAZONAS;6653;148
AMAZONAS;6661;12
AMAZONAS;6670;327
AMAZONAS;6688;3
AMAZONAS;6700;33
AMAZONAS;6726;460
AMAZONAS;6750;2
AMAZONAS;6769;231
AMAZONAS;6777;1
AMAZONAS;6785;5
AMAZONAS;6807;4
AMAZONAS;6823;31
AMAZONAS;6831;111
AMAZONAS;6840;8
AMAZONAS;6858;356
AMAZONAS;6866;9
AMAZONAS;6882;4
AMAZONAS;6890;1
AMAZONAS;6904;9
AMAZONAS;6912;10
AMAZONAS;6920;11
AMAZONAS;6939;2
AMAZONAS;6947;17
AMAZONAS;6963;6
AMAZONAS;6971;1
AMAZONAS;6980;2
AMAZONAS;7030;2898
AMAZONAS;7048;2194
AMAZONAS;7056;16
AMAZONAS;7072;98
AMAZONAS;7099;7
AMAZONAS;7102;3
AMAZONAS;7137;1
AMAZONAS;7200;1
AMAZONAS;7218;16
AMAZONAS;7226;3
AMAZONAS;7234;740
AMAZONAS;7242;7
AMAZONAS;7250;1
AMAZONAS;7269;139
AMAZONAS;7285;168
AMAZONAS;7293;5
AMAZONAS;7307;1
AMAZONAS;7315;60
AMAZONAS;7323;7
AMAZONAS;7331;1
AMAZONAS;7340;1074
AMAZONAS;7358;19
AMAZONAS;7366;245
AMAZONAS;7374;4
AMAZONAS;7455;3271
AMAZONAS;7463;1006
AMAZONAS;7471;208
AMAZONAS;7560;14
AMAZONAS;7579;46
AMAZONAS;7587;50
AMAZONAS;7595;1
AMAZONAS;7625;664
AMAZONAS;7633;909
AMAZONAS;7684;1581
AMAZONAS;7714;200
AMAZONAS;7722;87
AMAZONAS;7730;10
AMAZONAS;7749;1
AMAZONAS;7765;3
BAHIA;5002;4914
BAHIA;5010;4856
BAHIA;5029;34
BAHIA;5037;230
BAHIA;5045;1885
BAHIA;5053;818
BAHIA;5061;334
BAHIA;5070;3
BAHIA;5088;16
BAHIA;5096;97
BAHIA;5100;8
BAHIA;5118;1054
BAHIA;5126;4
BAHIA;5134;46
BAHIA;5142;291
BAHIA;5150;19
BAHIA;5169;97
BAHIA;5177;3
BAHIA;5185;11171
BAHIA;5193;1025
BAHIA;5207;939
BAHIA;5215;169
BAHIA;5223;11
BAHIA;5231;17
BAHIA;5240;6
BAHIA;5258;23
BAHIA;5266;56
BAHIA;5274;359
BAHIA;5282;8
BAHIA;5304;2
BAHIA;5320;1
BAHIA;5347;7
BAHIA;5363;2
BAHIA;5371;16
BAHIA;5380;433
BAHIA;5398;54
BAHIA;5401;240
BAHIA;5410;313
BAHIA;5428;267
BAHIA;5436;1
BAHIA;5444;201
BAHIA;5452;2941
BAHIA;5460;220
BAHIA;5479;461
BAHIA;5487;913
BAHIA;5495;11
BAHIA;5509;470
BAHIA;5517;173
BAHIA;5525;344
BAHIA;5541;17548
BAHIA;5550;2791
BAHIA;5568;1955
BAHIA;5576;8
BAHIA;5584;12
BAHIA;5592;572
BAHIA;5606;16
BAHIA;5614;56
BAHIA;5622;425
BAHIA;5630;27
BAHIA;5649;110
BAHIA;5657;18
BAHIA;5665;74
BAHIA;5673;212
BAHIA;5681;129
BAHIA;5690;16
BAHIA;5703;207
BAHIA;5711;72
BAHIA;5720;269
BAHIA;5738;1700
BAHIA;5746;2683
BAHIA;5762;1
BAHIA;5770;41
BAHIA;5789;3
BAHIA;5797;121
BAHIA;5800;43
BAHIA;5819;1114
BAHIA;5827;38
BAHIA;5835;1476
BAHIA;5843;249
BAHIA;5851;22
BAHIA;5860;22
BAHIA;5878;67
BAHIA;5908;224
BAHIA;5916;10
BAHIA;5924;32
BAHIA;5932;5
BAHIA;5940;68
BAHIA;5959;39
BAHIA;5967;3234
BAHIA;5975;130
BAHIA;5983;4
BAHIA;5991;227
BAHIA;6009;8
BAHIA;6017;183
BAHIA;6025;67
BAHIA;6033;20
BAHIA;6041;1244
BAHIA;6050;4573
BAHIA;6068;2750
BAHIA;6076;94
BAHIA;6084;31
BAHIA;6106;1
BAHIA;6114;1
BAHIA;6122;200
BAHIA;6130;22
BAHIA;6149;3
BAHIA;6157;6
BAHIA;6165;7
BAHIA;6173;21
BAHIA;6181;9
BAHIA;6190;4
BAHIA;6220;1
BAHIA;6238;1
BAHIA;6254;1
BAHIA;6270;188
BAHIA;6289;3
BAHIA;6297;1
BAHIA;6319;1
BAHIA;6378;1
BAHIA;6394;4
BAHIA;6408;311
BAHIA;6416;8
BAHIA;6432;28
BAHIA;6440;8
BAHIA;6459;14
BAHIA;6483;11
BAHIA;6491;39
BAHIA;6505;1
BAHIA;6513;2
BAHIA;6521;1
BAHIA;6530;233
BAHIA;6548;74
BAHIA;6556;292
BAHIA;6564;448
BAHIA;6572;4
BAHIA;6580;450
BAHIA;6599;6893
BAHIA;6602;1217
BAHIA;6610;656
BAHIA;6629;27
BAHIA;6637;2794
BAHIA;6645;1926
BAHIA;6653;335
BAHIA;6661;165
BAHIA;6670;1574
BAHIA;6688;145
BAHIA;6696;16
BAHIA;6700;1903
BAHIA;6718;1
BAHIA;6726;3074
BAHIA;6734;1
BAHIA;6742;1
BAHIA;6750;281
BAHIA;6769;6414
BAHIA;6777;3
BAHIA;6785;38
BAHIA;6793;4
BAHIA;6807;134
BAHIA;6815;2
BAHIA;6823;762
BAHIA;6831;781
BAHIA;6840;161
BAHIA;6858;854
BAHIA;6866;259
BAHIA;6882;6
BAHIA;6890;2
BAHIA;6904;26
BAHIA;6912;858
BAHIA;6920;1963
BAHIA;6939;7
BAHIA;6947;120
BAHIA;6955;10
BAHIA;6963;51
BAHIA;6971;31
BAHIA;6980;63
BAHIA;7005;5
BAHIA;7030;2410
BAHIA;7048;2050
BAHIA;7056;93
BAHIA;7072;102
BAHIA;7080;1
BAHIA;7099;39
BAHIA;7102;16
BAHIA;7110;3
BAHIA;7137;5
BAHIA;7153;3
BAHIA;7170;2
BAHIA;7196;2
BAHIA;7218;1088
BAHIA;7226;2
BAHIA;7234;301
BAHIA;7242;656
BAHIA;7250;8
BAHIA;7269;176
BAHIA;7285;68
BAHIA;7293;19
BAHIA;7307;1
BAHIA;7315;62
BAHIA;7323;36
BAHIA;7331;1
BAHIA;7340;4768
BAHIA;7358;67
BAHIA;7366;1515
BAHIA;7374;36
BAHIA;7439;1
BAHIA;7455;112106
BAHIA;7463;19442
BAHIA;7471;3230
BAHIA;7560;193
BAHIA;7579;1457
BAHIA;7587;2346
BAHIA;7617;25
BAHIA;7625;478
BAHIA;7633;5141
BAHIA;7641;57
BAHIA;7650;3
BAHIA;7670;12
BAHIA;7684;779
BAHIA;7714;91
BAHIA;7722;12520
BAHIA;7730;141
BAHIA;7749;22
BAHIA;7757;3
BAHIA;7765;1
BAHIA;7781;8
CEARA;5002;10531
CEARA;5010;1490
CEARA;5029;7
CEARA;5037;87
CEARA;5045;574
CEARA;5053;258
CEARA;5061;58
CEARA;5070;1
CEARA;5088;10
CEARA;5096;47
CEARA;5100;14
CEARA;5118;905
CEARA;5126;2
CEARA;5134;38
CEARA;5142;302
CEARA;5150;129
CEARA;5169;39
CEARA;5177;1
CEARA;5185;4085
CEARA;5193;410
CEARA;5207;142
CEARA;5215;31
CEARA;5223;2
CEARA;5231;9
CEARA;5240;1
CEARA;5258;4
CEARA;5266;2
CEARA;5274;115
CEARA;5282;4
CEARA;5304;1
CEARA;5347;3
CEARA;5355;1
CEARA;5371;3
CEARA;5380;1162
CEARA;5398;19
CEARA;5401;197
CEARA;5410;1189
CEARA;5428;55
CEARA;5436;4
CEARA;5444;159
CEARA;5452;8805
CEARA;5460;105
CEARA;5479;453
CEARA;5487;1011
CEARA;5495;46
CEARA;5509;212
CEARA;5517;4
CEARA;5525;2747
CEARA;5541;8513
CEARA;5550;16235
CEARA;5568;2137
CEARA;5576;20
CEARA;5584;3
CEARA;5592;55
CEARA;5606;1
CEARA;5614;23
CEARA;5622;1149
CEARA;5630;47
CEARA;5649;1
CEARA;5657;5
CEARA;5665;1232
CEARA;5673;3040
CEARA;5681;27
CEARA;5690;1
CEARA;5703;46
CEARA;5711;33
CEARA;5720;796
CEARA;5738;2102
CEARA;5746;1435
CEARA;5770;13
CEARA;5789;1
CEARA;5797;25
CEARA;5800;15
CEARA;5819;1108
CEARA;5827;45
CEARA;5835;649
CEARA;5843;226
CEARA;5851;203
CEARA;5860;20
CEARA;5878;5
CEARA;5908;53
CEARA;5916;1
CEARA;5924;8
CEARA;5932;2
CEARA;5940;10
CEARA;5959;15
CEARA;5967;660
CEARA;5975;136
CEARA;5983;6
CEARA;5991;560
CEARA;6009;8
CEARA;6017;386
CEARA;6025;6
CEARA;6033;22
CEARA;6041;2254
CEARA;6050;15380
CEARA;6068;170
CEARA;6076;39
CEARA;6084;21
CEARA;6092;1
CEARA;6106;1
CEARA;6122;651
CEARA;6130;16
CEARA;6149;1
CEARA;6157;2
CEARA;6173;12
CEARA;6181;3
CEARA;6190;1
CEARA;6270;67
CEARA;6289;2
CEARA;6297;1
CEARA;6343;1
CEARA;6394;2
CEARA;6408;523
CEARA;6432;7
CEARA;6440;9
CEARA;6459;2
CEARA;6483;8
CEARA;6491;13
CEARA;6530;13
CEARA;6548;2
CEARA;6556;29
CEARA;6564;144
CEARA;6572;1
CEARA;6580;138
CEARA;6599;13542
CEARA;6602;833
CEARA;6610;230
CEARA;6629;44
CEARA;6637;1506
CEARA;6645;624
CEARA;6653;204
CEARA;6661;970
CEARA;6670;1224
CEARA;6688;48
CEARA;6696;14
CEARA;6700;280
CEARA;6726;1068
CEARA;6734;1
CEARA;6742;91
CEARA;6750;33
CEARA;6769;1456
CEARA;6777;1
CEARA;6785;23
CEARA;6807;57
CEARA;6823;63
CEARA;6831;263
CEARA;6840;56
CEARA;6858;478
CEARA;6866;34
CEARA;6882;2
CEARA;6890;1
CEARA;6904;32
CEARA;6912;73
CEARA;6920;9255
CEARA;6947;109
CEARA;6955;3
CEARA;6963;85
CEARA;6971;10
CEARA;6980;13
CEARA;7013;1
CEARA;7030;4142
CEARA;7048;2528
CEARA;7056;30
CEARA;7072;102
CEARA;7080;1
CEARA;7099;18
CEARA;7102;295
CEARA;7129;1
CEARA;7137;1
CEARA;7188;1
CEARA;7218;90
CEARA;7226;3
CEARA;7234;326
CEARA;7242;15
CEARA;7250;2
CEARA;7269;59
CEARA;7285;3108
CEARA;7293;23
CEARA;7315;12
CEARA;7323;48
CEARA;7331;1
CEARA;7340;6324
CEARA;7358;5
CEARA;7366;390
CEARA;7374;3
CEARA;7455;107655
CEARA;7463;18488
CEARA;7471;2530
CEARA;7560;107
CEARA;7579;436
CEARA;7587;3245
CEARA;7625;661
CEARA;7633;2454
CEARA;7641;4
CEARA;7670;67
CEARA;7684;23214
CEARA;7714;1047
CEARA;7722;596
CEARA;7730;69
CEARA;7749;63
CEARA;7765;3
CEARA;7773;2
CEARA;7781;16
DISTRITO FEDERAL;5002;2347
DISTRITO FEDERAL;5010;590
DISTRITO FEDERAL;5029;10
DISTRITO FEDERAL;5037;40
DISTRITO FEDERAL;5045;509
DISTRITO FEDERAL;5053;34
DISTRITO FEDERAL;5061;21
DISTRITO FEDERAL;5096;11
DISTRITO FEDERAL;5118;100
DISTRITO FEDERAL;5126;3
DISTRITO FEDERAL;5134;3
DISTRITO FEDERAL;5142;51
DISTRITO FEDERAL;5150;6
DISTRITO FEDERAL;5169;93
DISTRITO FEDERAL;5177;2
DISTRITO FEDERAL;5185;2675
DISTRITO FEDERAL;5193;164
DISTRITO FEDERAL;5207;174
DISTRITO FEDERAL;5215;10
DISTRITO FEDERAL;5223;5
DISTRITO FEDERAL;5231;32
DISTRITO FEDERAL;5258;3
DISTRITO FEDERAL;5266;1
DISTRITO FEDERAL;5274;26
DISTRITO FEDERAL;5282;1
DISTRITO FEDERAL;5304;1
DISTRITO FEDERAL;5312;1
DISTRITO FEDERAL;5347;12
DISTRITO FEDERAL;5371;9
DISTRITO FEDERAL;5380;2463
DISTRITO FEDERAL;5398;60
DISTRITO FEDERAL;5401;14
DISTRITO FEDERAL;5410;488
DISTRITO FEDERAL;5428;58
DISTRITO FEDERAL;5436;3
DISTRITO FEDERAL;5444;109
DISTRITO FEDERAL;5452;849
DISTRITO FEDERAL;5460;149
DISTRITO FEDERAL;5479;212
DISTRITO FEDERAL;5487;111
DISTRITO FEDERAL;5495;8
DISTRITO FEDERAL;5509;339
DISTRITO FEDERAL;5517;5
DISTRITO FEDERAL;5525;2022
DISTRITO FEDERAL;5533;1
DISTRITO FEDERAL;5541;761
DISTRITO FEDERAL;5550;1083
DISTRITO FEDERAL;5568;540
DISTRITO FEDERAL;5576;43
DISTRITO FEDERAL;5584;10
DISTRITO FEDERAL;5592;15
DISTRITO FEDERAL;5606;58
DISTRITO FEDERAL;5614;19
DISTRITO FEDERAL;5622;73
DISTRITO FEDERAL;5630;5
DISTRITO FEDERAL;5649;1
DISTRITO FEDERAL;5657;83
DISTRITO FEDERAL;5665;51
DISTRITO FEDERAL;5673;189
DISTRITO FEDERAL;5681;3180
DISTRITO FEDERAL;5690;553
DISTRITO FEDERAL;5703;128
DISTRITO FEDERAL;5711;81
DISTRITO FEDERAL;5720;73
DISTRITO FEDERAL;5738;205
DISTRITO FEDERAL;5746;732
DISTRITO FEDERAL;5770;31
DISTRITO FEDERAL;5797;22
DISTRITO FEDERAL;5800;72
DISTRITO FEDERAL;5819;721
DISTRITO FEDERAL;5827;3
DISTRITO FEDERAL;5835;227
DISTRITO FEDERAL;5843;1161
DISTRITO FEDERAL;5851;63
DISTRITO FEDERAL;5860;59
DISTRITO FEDERAL;5878;54
DISTRITO FEDERAL;5894;1
DISTRITO FEDERAL;5908;95
DISTRITO FEDERAL;5924;6
DISTRITO FEDERAL;5940;7
DISTRITO FEDERAL;5959;4
