UF;Cod_Infracao;Quantidade
PERNAMBUCO;5142;50
PIAUI;5142;7
RIO DE JANEIRO;5142;59
RIO GRANDE DO NORTE;5142;15
RIO GRANDE DO SUL;5142;100
RONDONIA;5142;81
SANTA CATARINA;5142;232
SAO PAULO;5142;892
SERGIPE;5142;7
TOCANTINS;5142;2
ALAGOAS;5150;1
BAHIA;5150;4
CEARA;5150;115
DISTRITO FEDERAL;5150;1
ESPIRITO SANTO;5150;1
GOIAS;5150;3
MARANHAO;5150;1
MATO GROSSO DO SUL;5150;1
MINAS GERAIS;5150;37
PARA;5150;3
PARAIBA;5150;11
PARANA;5150;7
PERNAMBUCO;5150;15
PIAUI;5150;3
RIO DE JANEIRO;5150;6
RIO GRANDE DO NORTE;5150;3
RIO GRANDE DO SUL;5150;19
RONDONIA;5150;2
SANTA CATARINA;5150;15
SAO PAULO;5150;48
SERGIPE;5150;2
ACRE;5169;57
ALAGOAS;5169;70
AMAZONAS;5169;160
AMAPA;5169;143
BAHIA;5169;100
CEARA;5169;40
DISTRITO FEDERAL;5169;156
ESPIRITO SANTO;5169;97
GOIAS;5169;276
MARANHAO;5169;173
MATO GROSSO;5169;370
MATO GROSSO DO SUL;5169;154
MINAS GERAIS;5169;2216
PARA;5169;591
PARAIBA;5169;55
PARANA;5169;588
PERNAMBUCO;5169;242
PIAUI;5169;13
RIO DE JANEIRO;5169;267
RIO GRANDE DO NORTE;5169;90
RIO GRANDE DO SUL;5169;166
RONDONIA;5169;480
RORAIMA;5169;2
SANTA CATARINA;5169;340
SAO PAULO;5169;1583
SERGIPE;5169;42
TOCANTINS;5169;51
ACRE;5177;24
ALAGOAS;5177;2
AMAZONAS;5177;4
AMAPA;5177;2
BAHIA;5177;2
CEARA;5177;2
DISTRITO FEDERAL;5177;3
ESPIRITO SANTO;5177;1
GOIAS;5177;3
MATO GROSSO;5177;1
MATO GROSSO DO SUL;5177;3
MINAS GERAIS;5177;84
PARA;5177;6
PARANA;5177;34
PERNAMBUCO;5177;2
RIO DE JANEIRO;5177;4
RIO GRANDE DO NORTE;5177;1
RIO GRANDE DO SUL;5177;5
RONDONIA;5177;6
SANTA CATARINA;5177;5
SAO PAULO;5177;62
ACRE;5185;517
ALAGOAS;5185;1335
AMAZONAS;5185;6628
AMAPA;5185;574
BAHIA;5185;5256
CEARA;5185;3156
DISTRITO FEDERAL;5185;1930
ESPIRITO SANTO;5185;1699
GOIAS;5185;6551
MARANHAO;5185;10381
MATO GROSSO;5185;5587
MATO GROSSO DO SUL;5185;3396
MINAS GERAIS;5185;17893
PARA;5185;6732
PARAIBA;5185;2945
PARANA;5185;11352
PERNAMBUCO;5185;3311
PIAUI;5185;640
RIO DE JANEIRO;5185;21951
RIO GRANDE DO NORTE;5185;2070
RIO GRANDE DO SUL;5185;3768
RONDONIA;5185;1274
RORAIMA;5185;184
SANTA CATARINA;5185;11355
SAO PAULO;5185;84888
SERGIPE;5185;226
TOCANTINS;5185;557
ACRE;5193;61
ALAGOAS;5193;90
AMAZONAS;5193;142
AMAPA;5193;48
BAHIA;5193;304
CEARA;5193;303
DISTRITO FEDERAL;5193;101
ESPIRITO SANTO;5193;132
GOIAS;5193;232
MARANHAO;5193;540
MATO GROSSO;5193;888
MATO GROSSO DO SUL;5193;249
MINAS GERAIS;5193;961
PARA;5193;705
PARAIBA;5193;138
PARANA;5193;933
PERNAMBUCO;5193;248
PIAUI;5193;39
RIO DE JANEIRO;5193;999
RIO GRANDE DO NORTE;5193;118
RIO GRANDE DO SUL;5193;303
RONDONIA;5193;116
RORAIMA;5193;15
SANTA CATARINA;5193;490
SAO PAULO;5193;3700
SERGIPE;5193;26
TOCANTINS;5193;42
ACRE;5207;87
ALAGOAS;5207;292
AMAZONAS;5207;62
AMAPA;5207;11
BAHIA;5207;267
CEARA;5207;155
DISTRITO FEDERAL;5207;129
ESPIRITO SANTO;5207;126
GOIAS;5207;1973
MARANHAO;5207;1760
MATO GROSSO;5207;62
MATO GROSSO DO SUL;5207;93
MINAS GERAIS;5207;1010
PARA;5207;157
PARAIBA;5207;110
PARANA;5207;225
PERNAMBUCO;5207;332
PIAUI;5207;18
RIO DE JANEIRO;5207;595
RIO GRANDE DO NORTE;5207;90
RIO GRANDE DO SUL;5207;202
RONDONIA;5207;89
SANTA CATARINA;5207;566
SAO PAULO;5207;5167
SERGIPE;5207;35
TOCANTINS;5207;12
ACRE;5215;11
ALAGOAS;5215;39
AMAZONAS;5215;77
AMAPA;5215;13
BAHIA;5215;130
CEARA;5215;29
DISTRITO FEDERAL;5215;4
ESPIRITO SANTO;5215;21
GOIAS;5215;49
MARANHAO;5215;82
MATO GROSSO;5215;20
MATO GROSSO DO SUL;5215;16
MINAS GERAIS;5215;315
PARA;5215;388
PARAIBA;5215;40
PARANA;5215;84
PERNAMBUCO;5215;71
PIAUI;5215;6
RIO DE JANEIRO;5215;398
RIO GRANDE DO NORTE;5215;12
RIO GRANDE DO SUL;5215;32
RONDONIA;5215;23
SANTA CATARINA;5215;45
SAO PAULO;5215;1000
SERGIPE;5215;7
TOCANTINS;5215;2
ALAGOAS;5223;2
BAHIA;5223;8
CEARA;5223;4
GOIAS;5223;7
MARANHAO;5223;3
MATO GROSSO;5223;1
MINAS GERAIS;5223;7
PARANA;5223;1
PERNAMBUCO;5223;7
PIAUI;5223;1
RIO DE JANEIRO;5223;2
RIO GRANDE DO SUL;5223;3
SANTA CATARINA;5223;5
SAO PAULO;5223;4
ACRE;5231;3
ALAGOAS;5231;9
AMAZONAS;5231;2
AMAPA;5231;1
BAHIA;5231;13
CEARA;5231;8
DISTRITO FEDERAL;5231;10
ESPIRITO SANTO;5231;8
GOIAS;5231;30
MARANHAO;5231;9
MATO GROSSO;5231;5
MATO GROSSO DO SUL;5231;3
MINAS GERAIS;5231;53
PARA;5231;9
PARAIBA;5231;2
PARANA;5231;54
PERNAMBUCO;5231;7
PIAUI;5231;3
RIO DE JANEIRO;5231;22
RIO GRANDE DO NORTE;5231;2
RIO GRANDE DO SUL;5231;19
RONDONIA;5231;1
RORAIMA;5231;1
SANTA CATARINA;5231;52
SAO PAULO;5231;180
SERGIPE;5231;1
BAHIA;5240;5
DISTRITO FEDERAL;5240;2
GOIAS;5240;7
MATO GROSSO;5240;5
MINAS GERAIS;5240;9
PARA;5240;23
PARAIBA;5240;1
PARANA;5240;16
RIO DE JANEIRO;5240;8
RIO GRANDE DO SUL;5240;7
SANTA CATARINA;5240;12
SAO PAULO;5240;46
ALAGOAS;5258;2
AMAZONAS;5258;1
BAHIA;5258;4
ESPIRITO SANTO;5258;5
GOIAS;5258;26
MARANHAO;5258;7
MATO GROSSO;5258;9
MATO GROSSO DO SUL;5258;1
MINAS GERAIS;5258;47
PARA;5258;20
PARANA;5258;1
PERNAMBUCO;5258;4
PIAUI;5258;1
RIO DE JANEIRO;5258;17
RIO GRANDE DO NORTE;5258;1
RIO GRANDE DO SUL;5258;3
RONDONIA;5258;1
SANTA CATARINA;5258;15
SAO PAULO;5258;123
TOCANTINS;5258;4
ALAGOAS;5266;2
BAHIA;5266;40
CEARA;5266;1
DISTRITO FEDERAL;5266;3
ESPIRITO SANTO;5266;2
GOIAS;5266;5
MARANHAO;5266;8
MATO GROSSO DO SUL;5266;1
MINAS GERAIS;5266;20
PARA;5266;6
PARANA;5266;10
PERNAMBUCO;5266;1
PIAUI;5266;1
RIO DE JANEIRO;5266;24
RIO GRANDE DO SUL;5266;2
SANTA CATARINA;5266;9
SAO PAULO;5266;94
TOCANTINS;5266;1
ACRE;5274;12
ALAGOAS;5274;55
AMAZONAS;5274;12
AMAPA;5274;26
BAHIA;5274;230
CEARA;5274;100
DISTRITO FEDERAL;5274;28
ESPIRITO SANTO;5274;41
GOIAS;5274;192
MARANHAO;5274;103
MATO GROSSO;5274;73
MATO GROSSO DO SUL;5274;51
MINAS GERAIS;5274;418
PARA;5274;130
PARAIBA;5274;56
PARANA;5274;317
PERNAMBUCO;5274;343
PIAUI;5274;5
RIO DE JANEIRO;5274;92
RIO GRANDE DO NORTE;5274;25
RIO GRANDE DO SUL;5274;94
RONDONIA;5274;56
RORAIMA;5274;1
SANTA CATARINA;5274;219
SAO PAULO;5274;1413
SERGIPE;5274;24
TOCANTINS;5274;12
ALAGOAS;5282;2
AMAPA;5282;3
BAHIA;5282;2
DISTRITO FEDERAL;5282;1
ESPIRITO SANTO;5282;8
GOIAS;5282;4
MARANHAO;5282;2
MATO GROSSO DO SUL;5282;4
MINAS GERAIS;5282;40
PARA;5282;2
PARAIBA;5282;1
PARANA;5282;12
PERNAMBUCO;5282;3
RIO DE JANEIRO;5282;3
RIO GRANDE DO NORTE;5282;4
RIO GRANDE DO SUL;5282;4
SANTA CATARINA;5282;21
SAO PAULO;5282;20
SERGIPE;5282;1
TOCANTINS;5282;1
AMAPA;5290;1
BAHIA;5290;1
ESPIRITO SANTO;5290;2
GOIAS;5290;1
MATO GROSSO DO SUL;5290;3
MINAS GERAIS;5290;9
PARA;5290;1
PARANA;5290;3
PERNAMBUCO;5290;2
SANTA CATARINA;5290;16
SAO PAULO;5290;11
AMAPA;5304;2
BAHIA;5304;1
CEARA;5304;2
GOIAS;5304;1
MATO GROSSO DO SUL;5304;3
MINAS GERAIS;5304;21
PARANA;5304;2
PERNAMBUCO;5304;1
RIO GRANDE DO NORTE;5304;1
RIO GRANDE DO SUL;5304;3
SANTA CATARINA;5304;10
SAO PAULO;5304;8
SERGIPE;5304;1
PARANA;5312;2
SANTA CATARINA;5312;1
SAO PAULO;5312;2
ACRE;5320;1
ALAGOAS;5320;1
BAHIA;5320;1
CEARA;5320;2
ESPIRITO SANTO;5320;2
GOIAS;5320;2
MATO GROSSO DO SUL;5320;5
MINAS GERAIS;5320;19
PARAIBA;5320;2
PARANA;5320;10
PERNAMBUCO;5320;1
RIO DE JANEIRO;5320;1
RIO GRANDE DO NORTE;5320;2
RIO GRANDE DO SUL;5320;1
SANTA CATARINA;5320;19
SAO PAULO;5320;9
SERGIPE;5320;3
ALAGOAS;5339;1
ALAGOAS;5347;3
AMAPA;5347;2
BAHIA;5347;6
CEARA;5347;2
ESPIRITO SANTO;5347;5
GOIAS;5347;2
MARANHAO;5347;4
MATO GROSSO;5347;2
MATO GROSSO DO SUL;5347;1
MINAS GERAIS;5347;22
PARA;5347;3
PARANA;5347;21
PERNAMBUCO;5347;3
RIO DE JANEIRO;5347;6
RIO GRANDE DO NORTE;5347;2
RIO GRANDE DO SUL;5347;30
SANTA CATARINA;5347;23
SAO PAULO;5347;24
ESPIRITO SANTO;5355;1
GOIAS;5355;1
MARANHAO;5355;1
MATO GROSSO DO SUL;5355;1
PARA;5355;1
PARANA;5355;1
RIO DE JANEIRO;5355;3
RONDONIA;5355;1
SAO PAULO;5355;6
ALAGOAS;5363;3
AMAZONAS;5363;1
AMAPA;5363;2
BAHIA;5363;3
GOIAS;5363;2
MARANHAO;5363;5
MINAS GERAIS;5363;1
PARA;5363;2
PARANA;5363;1
PERNAMBUCO;5363;1
SANTA CATARINA;5363;1
SAO PAULO;5363;4
ACRE;5371;1
ALAGOAS;5371;2
AMAZONAS;5371;9
AMAPA;5371;2
BAHIA;5371;13
CEARA;5371;7
DISTRITO FEDERAL;5371;5
ESPIRITO SANTO;5371;3
GOIAS;5371;8
MARANHAO;5371;12
MATO GROSSO;5371;2
MATO GROSSO DO SUL;5371;1
MINAS GERAIS;5371;53
PARA;5371;8
PARAIBA;5371;2
PARANA;5371;11
PERNAMBUCO;5371;8
PIAUI;5371;1
RIO DE JANEIRO;5371;6
RIO GRANDE DO NORTE;5371;5
RIO GRANDE DO SUL;5371;26
RONDONIA;5371;3
RORAIMA;5371;1
SANTA CATARINA;5371;40
SAO PAULO;5371;162
ACRE;5380;30
ALAGOAS;5380;248
AMAZONAS;5380;162
AMAPA;5380;9
BAHIA;5380;405
CEARA;5380;1349
DISTRITO FEDERAL;5380;42
ESPIRITO SANTO;5380;117
GOIAS;5380;804
MARANHAO;5380;644
MATO GROSSO;5380;201
MATO GROSSO DO SUL;5380;69
MINAS GERAIS;5380;863
PARA;5380;943
PARAIBA;5380;110
PARANA;5380;334
PERNAMBUCO;5380;222
PIAUI;5380;52
RIO DE JANEIRO;5380;1345
RIO GRANDE DO NORTE;5380;112
RIO GRANDE DO SUL;5380;126
RONDONIA;5380;66
RORAIMA;5380;4
SANTA CATARINA;5380;228
SAO PAULO;5380;2506
SERGIPE;5380;28
TOCANTINS;5380;33
ACRE;5398;4
ALAGOAS;5398;6
AMAZONAS;5398;10
AMAPA;5398;1
BAHIA;5398;42
CEARA;5398;33
DISTRITO FEDERAL;5398;3
ESPIRITO SANTO;5398;7
GOIAS;5398;25
MARANHAO;5398;63
MATO GROSSO;5398;2
MATO GROSSO DO SUL;5398;7
MINAS GERAIS;5398;97
PARA;5398;36
PARAIBA;5398;16
PARANA;5398;14
PERNAMBUCO;5398;12
PIAUI;5398;4
RIO DE JANEIRO;5398;35
RIO GRANDE DO NORTE;5398;15
RIO GRANDE DO SUL;5398;23
RONDONIA;5398;3
RORAIMA;5398;2
SANTA CATARINA;5398;31
SAO PAULO;5398;136
SERGIPE;5398;3
TOCANTINS;5398;2
ACRE;5401;23
ALAGOAS;5401;26
AMAZONAS;5401;61
AMAPA;5401;34
BAHIA;5401;374
CEARA;5401;295
DISTRITO FEDERAL;5401;9
ESPIRITO SANTO;5401;22
GOIAS;5401;46
MARANHAO;5401;142
MATO GROSSO;5401;7
MATO GROSSO DO SUL;5401;8
MINAS GERAIS;5401;177
PARA;5401;103
PARAIBA;5401;63
PARANA;5401;43
PERNAMBUCO;5401;42
PIAUI;5401;7
RIO DE JANEIRO;5401;41
RIO GRANDE DO NORTE;5401;70
RIO GRANDE DO SUL;5401;34
RONDONIA;5401;10
SANTA CATARINA;5401;24
SAO PAULO;5401;285
SERGIPE;5401;15
TOCANTINS;5401;2
ACRE;5410;15
ALAGOAS;5410;61
AMAZONAS;5410;170
AMAPA;5410;5
BAHIA;5410;1135
CEARA;5410;641
DISTRITO FEDERAL;5410;73
ESPIRITO SANTO;5410;70
GOIAS;5410;345
MARANHAO;5410;382
MATO GROSSO;5410;24
MATO GROSSO DO SUL;5410;49
MINAS GERAIS;5410;579
PARA;5410;164
PARAIBA;5410;41
PARANA;5410;84
PERNAMBUCO;5410;108
PIAUI;5410;32
RIO DE JANEIRO;5410;1525
RIO GRANDE DO NORTE;5410;128
RIO GRANDE DO SUL;5410;48
RONDONIA;5410;13
RORAIMA;5410;7
SANTA CATARINA;5410;111
SAO PAULO;5410;423
SERGIPE;5410;33
TOCANTINS;5410;29
ACRE;5428;5
ALAGOAS;5428;21
AMAZONAS;5428;3
AMAPA;5428;83
BAHIA;5428;55
CEARA;5428;34
DISTRITO FEDERAL;5428;46
ESPIRITO SANTO;5428;43
GOIAS;5428;51
MARANHAO;5428;34
MATO GROSSO;5428;18
MATO GROSSO DO SUL;5428;28
MINAS GERAIS;5428;246
PARA;5428;471
PARAIBA;5428;41
PARANA;5428;86
PERNAMBUCO;5428;157
PIAUI;5428;8
RIO DE JANEIRO;5428;629
RIO GRANDE DO NORTE;5428;35
RIO GRANDE DO SUL;5428;30
RONDONIA;5428;6
RORAIMA;5428;4
SANTA CATARINA;5428;166
SAO PAULO;5428;333
SERGIPE;5428;5
TOCANTINS;5428;6
BAHIA;5436;2
CEARA;5436;1
DISTRITO FEDERAL;5436;3
ESPIRITO SANTO;5436;4
GOIAS;5436;12
MARANHAO;5436;2
MINAS GERAIS;5436;26
PARA;5436;3
PARANA;5436;3
RIO DE JANEIRO;5436;30
RIO GRANDE DO SUL;5436;1
SANTA CATARINA;5436;22
SAO PAULO;5436;45
TOCANTINS;5436;2
ACRE;5444;1
ALAGOAS;5444;27
AMAPA;5444;15
BAHIA;5444;33
CEARA;5444;33
DISTRITO FEDERAL;5444;79
ESPIRITO SANTO;5444;21
GOIAS;5444;76
MARANHAO;5444;19
MATO GROSSO;5444;35
MATO GROSSO DO SUL;5444;9
MINAS GERAIS;5444;139
PARA;5444;47
PARAIBA;5444;12
PARANA;5444;130
PERNAMBUCO;5444;109
PIAUI;5444;16
RIO DE JANEIRO;5444;181
RIO GRANDE DO NORTE;5444;3
RIO GRANDE DO SUL;5444;60
RONDONIA;5444;2
RORAIMA;5444;2
SANTA CATARINA;5444;312
SAO PAULO;5444;528
SERGIPE;5444;4
TOCANTINS;5444;1
ACRE;5452;534
ALAGOAS;5452;960
AMAZONAS;5452;1160
AMAPA;5452;72
BAHIA;5452;2681
CEARA;5452;7193
DISTRITO FEDERAL;5452;325
ESPIRITO SANTO;5452;1607
GOIAS;5452;5669
MARANHAO;5452;4089
MATO GROSSO;5452;1137
MATO GROSSO DO SUL;5452;1048
MINAS GERAIS;5452;6151
PARA;5452;2537
PARAIBA;5452;1005
PARANA;5452;4785
PERNAMBUCO;5452;2265
PIAUI;5452;272
RIO DE JANEIRO;5452;19762
RIO GRANDE DO NORTE;5452;2382
RIO GRANDE DO SUL;5452;954
RONDONIA;5452;203
RORAIMA;5452;33
SANTA CATARINA;5452;2074
SAO PAULO;5452;15388
SERGIPE;5452;85
TOCANTINS;5452;202
ACRE;5460;11
ALAGOAS;5460;89
AMAZONAS;5460;61
AMAPA;5460;6
BAHIA;5460;232
CEARA;5460;131
DISTRITO FEDERAL;5460;12
ESPIRITO SANTO;5460;133
GOIAS;5460;195
MARANHAO;5460;103
MATO GROSSO;5460;67
MATO GROSSO DO SUL;5460;110
MINAS GERAIS;5460;976
PARA;5460;165
PARAIBA;5460;54
PARANA;5460;824
PERNAMBUCO;5460;148
PIAUI;5460;15
RIO DE JANEIRO;5460;720
RIO GRANDE DO NORTE;5460;66
RIO GRANDE DO SUL;5460;419
RONDONIA;5460;10
RORAIMA;5460;5
SANTA CATARINA;5460;382
SAO PAULO;5460;2499
SERGIPE;5460;16
TOCANTINS;5460;17
ACRE;5479;16
ALAGOAS;5479;212
AMAZONAS;5479;194
AMAPA;5479;15
BAHIA;5479;725
CEARA;5479;648
DISTRITO FEDERAL;5479;35
ESPIRITO SANTO;5479;76
GOIAS;5479;129
MARANHAO;5479;333
MATO GROSSO;5479;16
MATO GROSSO DO SUL;5479;14
MINAS GERAIS;5479;273
PARA;5479;123
PARAIBA;5479;62
PARANA;5479;107
PERNAMBUCO;5479;186
PIAUI;5479;132
RIO DE JANEIRO;5479;807
RIO GRANDE DO NORTE;5479;271
RIO GRANDE DO SUL;5479;24
RONDONIA;5479;12
RORAIMA;5479;5
SANTA CATARINA;5479;60
