UF;Cod_Infracao;Quantidade
BAHIA;5053;26
CEARA;5053;29
DISTRITO FEDERAL;5053;2
ESPIRITO SANTO;5053;3
GOIAS;5053;2
MARANHAO;5053;1
MATO GROSSO DO SUL;5053;2
MINAS GERAIS;5053;955
PARAIBA;5053;1
PARANA;5053;36
PERNAMBUCO;5053;9
PIAUI;5053;4
RIO DE JANEIRO;5053;5
RIO GRANDE DO NORTE;5053;1
RIO GRANDE DO SUL;5053;80
RONDONIA;5053;1
SANTA CATARINA;5053;13
SAO PAULO;5053;12
SERGIPE;5053;1
ALAGOAS;5061;7
BAHIA;5061;14
CEARA;5061;3
MARANHAO;5061;1
MATO GROSSO;5061;2
MATO GROSSO DO SUL;5061;5
MINAS GERAIS;5061;98
PARAIBA;5061;2
PARANA;5061;34
PERNAMBUCO;5061;1
RIO DE JANEIRO;5061;1
RIO GRANDE DO SUL;5061;87
SANTA CATARINA;5061;30
SAO PAULO;5061;6
SERGIPE;5061;10
TOCANTINS;5061;4
MINAS GERAIS;5070;4
PARA;5070;1
PARANA;5070;3
RIO GRANDE DO SUL;5070;37
SANTA CATARINA;5070;1
SAO PAULO;5070;1
ALAGOAS;5088;1
MINAS GERAIS;5088;10
PARANA;5088;1
RIO GRANDE DO SUL;5088;17
SANTA CATARINA;5088;2
SERGIPE;5088;2
GOIAS;5096;1
MATO GROSSO;5096;1
MATO GROSSO DO SUL;5096;2
MINAS GERAIS;5096;8
PARANA;5096;10
RIO GRANDE DO SUL;5096;43
SANTA CATARINA;5096;8
SAO PAULO;5096;5
TOCANTINS;5096;1
CEARA;5100;1
MINAS GERAIS;5100;4
PARANA;5100;1
RIO GRANDE DO SUL;5100;2
SAO PAULO;5100;1
ALAGOAS;5118;98
AMAZONAS;5118;3
AMAPA;5118;3
BAHIA;5118;14
CEARA;5118;110
DISTRITO FEDERAL;5118;1
ESPIRITO SANTO;5118;3
GOIAS;5118;2
MARANHAO;5118;1
MATO GROSSO;5118;11
MATO GROSSO DO SUL;5118;43
MINAS GERAIS;5118;3440
PARA;5118;9
PARAIBA;5118;6
PARANA;5118;471
PERNAMBUCO;5118;10
PIAUI;5118;2
RIO DE JANEIRO;5118;6
RIO GRANDE DO NORTE;5118;4
RIO GRANDE DO SUL;5118;1536
RORAIMA;5118;1
SANTA CATARINA;5118;283
SAO PAULO;5118;67
SERGIPE;5118;15
TOCANTINS;5118;1
AMAPA;5126;1
MATO GROSSO DO SUL;5126;1
MINAS GERAIS;5126;85
PARANA;5126;29
RIO DE JANEIRO;5126;1
RIO GRANDE DO SUL;5126;171
SANTA CATARINA;5126;20
SAO PAULO;5126;12
ALAGOAS;5134;1
AMAPA;5134;1
BAHIA;5134;1
CEARA;5134;5
ESPIRITO SANTO;5134;1
MINAS GERAIS;5134;302
PARA;5134;1
PARANA;5134;17
PERNAMBUCO;5134;1
RIO GRANDE DO NORTE;5134;1
RIO GRANDE DO SUL;5134;83
RONDONIA;5134;1
SANTA CATARINA;5134;13
SAO PAULO;5134;6
AMAPA;5142;1
BAHIA;5142;1
CEARA;5142;11
DISTRITO FEDERAL;5142;2
ESPIRITO SANTO;5142;1
MATO GROSSO;5142;1
MATO GROSSO DO SUL;5142;9
MINAS GERAIS;5142;285
PARANA;5142;77
PERNAMBUCO;5142;1
RIO DE JANEIRO;5142;1
RIO GRANDE DO SUL;5142;193
RORAIMA;5142;1
SANTA CATARINA;5142;49
SAO PAULO;5142;15
AMAZONAS;5150;1
CEARA;5150;12
DISTRITO FEDERAL;5150;1
GOIAS;5150;1
MINAS GERAIS;5150;97
PARAIBA;5150;1
PARANA;5150;6
PIAUI;5150;1
RIO GRANDE DO NORTE;5150;1
RIO GRANDE DO SUL;5150;30
SANTA CATARINA;5150;1
SAO PAULO;5150;4
ALAGOAS;5169;28
AMAZONAS;5169;1
AMAPA;5169;2
BAHIA;5169;9
CEARA;5169;8
DISTRITO FEDERAL;5169;17
ESPIRITO SANTO;5169;2
GOIAS;5169;6
MARANHAO;5169;4
MATO GROSSO;5169;6
MATO GROSSO DO SUL;5169;84
MINAS GERAIS;5169;1801
PARA;5169;2
PARAIBA;5169;1
PARANA;5169;111
PERNAMBUCO;5169;32
PIAUI;5169;1
RIO DE JANEIRO;5169;1
RIO GRANDE DO SUL;5169;243
RONDONIA;5169;1
SANTA CATARINA;5169;58
SAO PAULO;5169;41
SERGIPE;5169;2
TOCANTINS;5169;7
MINAS GERAIS;5177;91
PARANA;5177;2
RIO GRANDE DO SUL;5177;23
SANTA CATARINA;5177;4
SERGIPE;5177;1
ACRE;5185;6
ALAGOAS;5185;338
AMAZONAS;5185;914
AMAPA;5185;259
BAHIA;5185;1191
CEARA;5185;314
DISTRITO FEDERAL;5185;182
ESPIRITO SANTO;5185;53
GOIAS;5185;227
MARANHAO;5185;52
MATO GROSSO;5185;93
MATO GROSSO DO SUL;5185;1104
MINAS GERAIS;5185;13555
PARA;5185;104
PARAIBA;5185;443
PARANA;5185;3686
PERNAMBUCO;5185;362
PIAUI;5185;242
RIO DE JANEIRO;5185;157
RIO GRANDE DO NORTE;5185;4299
RIO GRANDE DO SUL;5185;6732
RONDONIA;5185;34
RORAIMA;5185;280
SANTA CATARINA;5185;2754
SAO PAULO;5185;6585
SERGIPE;5185;886
TOCANTINS;5185;1119
ALAGOAS;5193;43
AMAZONAS;5193;35
AMAPA;5193;11
BAHIA;5193;38
CEARA;5193;41
DISTRITO FEDERAL;5193;4
ESPIRITO SANTO;5193;2
GOIAS;5193;6
MARANHAO;5193;4
MATO GROSSO;5193;8
MATO GROSSO DO SUL;5193;35
MINAS GERAIS;5193;1165
PARA;5193;14
PARAIBA;5193;11
PARANA;5193;277
PERNAMBUCO;5193;20
PIAUI;5193;8
RIO DE JANEIRO;5193;9
RIO GRANDE DO NORTE;5193;37
RIO GRANDE DO SUL;5193;383
RONDONIA;5193;2
RORAIMA;5193;5
SANTA CATARINA;5193;86
SAO PAULO;5193;253
SERGIPE;5193;40
TOCANTINS;5193;25
ALAGOAS;5207;57
AMAZONAS;5207;11
AMAPA;5207;3
BAHIA;5207;62
CEARA;5207;15
DISTRITO FEDERAL;5207;14
ESPIRITO SANTO;5207;5
GOIAS;5207;17
MARANHAO;5207;4
MATO GROSSO;5207;9
MATO GROSSO DO SUL;5207;59
MINAS GERAIS;5207;2310
PARA;5207;5
PARAIBA;5207;5
PARANA;5207;244
PERNAMBUCO;5207;138
PIAUI;5207;3
RIO DE JANEIRO;5207;5
RIO GRANDE DO NORTE;5207;104
RIO GRANDE DO SUL;5207;516
RONDONIA;5207;1
RORAIMA;5207;14
SANTA CATARINA;5207;123
SAO PAULO;5207;587
SERGIPE;5207;88
TOCANTINS;5207;11
ALAGOAS;5215;7
AMAZONAS;5215;29
AMAPA;5215;4
BAHIA;5215;3
DISTRITO FEDERAL;5215;2
GOIAS;5215;1
MARANHAO;5215;3
MATO GROSSO;5215;1
MATO GROSSO DO SUL;5215;7
MINAS GERAIS;5215;123
PARA;5215;2
PARAIBA;5215;1
PARANA;5215;27
PERNAMBUCO;5215;11
RIO DE JANEIRO;5215;1
RIO GRANDE DO NORTE;5215;4
RIO GRANDE DO SUL;5215;59
SANTA CATARINA;5215;7
SAO PAULO;5215;170
SERGIPE;5215;10
BAHIA;5223;2
MINAS GERAIS;5223;2
PERNAMBUCO;5223;1
RIO GRANDE DO NORTE;5223;2
RIO GRANDE DO SUL;5223;1
SAO PAULO;5223;3
SERGIPE;5223;1
ALAGOAS;5231;3
AMAZONAS;5231;2
BAHIA;5231;2
DISTRITO FEDERAL;5231;4
ESPIRITO SANTO;5231;2
MATO GROSSO;5231;2
MATO GROSSO DO SUL;5231;1
MINAS GERAIS;5231;51
PARA;5231;1
PARANA;5231;30
PERNAMBUCO;5231;2
RIO DE JANEIRO;5231;1
RIO GRANDE DO NORTE;5231;2
RIO GRANDE DO SUL;5231;35
SANTA CATARINA;5231;9
SAO PAULO;5231;48
SERGIPE;5231;8
TOCANTINS;5231;3
AMAZONAS;5240;1
MINAS GERAIS;5240;1
PARANA;5240;2
RIO GRANDE DO SUL;5240;2
SANTA CATARINA;5240;1
SAO PAULO;5240;3
ALAGOAS;5258;1
BAHIA;5258;1
MINAS GERAIS;5258;26
PARANA;5258;3
PERNAMBUCO;5258;1
RIO GRANDE DO SUL;5258;5
SANTA CATARINA;5258;10
SAO PAULO;5258;38
SERGIPE;5258;1
TOCANTINS;5258;1
MINAS GERAIS;5266;4
PARANA;5266;3
RIO DE JANEIRO;5266;1
RIO GRANDE DO SUL;5266;16
SAO PAULO;5266;24
ALAGOAS;5274;10
BAHIA;5274;3
CEARA;5274;9
DISTRITO FEDERAL;5274;3
GOIAS;5274;2
MARANHAO;5274;6
MATO GROSSO;5274;3
MATO GROSSO DO SUL;5274;40
MINAS GERAIS;5274;153
PARA;5274;9
PARAIBA;5274;1
PARANA;5274;137
PERNAMBUCO;5274;71
PIAUI;5274;1
RIO DE JANEIRO;5274;4
RIO GRANDE DO SUL;5274;305
SANTA CATARINA;5274;71
SAO PAULO;5274;34
SERGIPE;5274;3
TOCANTINS;5274;5
ALAGOAS;5282;3
BAHIA;5282;1
CEARA;5282;1
ESPIRITO SANTO;5282;1
MATO GROSSO DO SUL;5282;1
MINAS GERAIS;5282;14
PARANA;5282;8
PERNAMBUCO;5282;1
RIO GRANDE DO SUL;5282;7
RONDONIA;5282;1
SANTA CATARINA;5282;2
SERGIPE;5282;1
TOCANTINS;5282;1
MATO GROSSO DO SUL;5290;1
MINAS GERAIS;5290;2
PARANA;5290;4
RIO GRANDE DO SUL;5290;8
RONDONIA;5290;1
SANTA CATARINA;5290;3
SAO PAULO;5290;4
MATO GROSSO DO SUL;5304;1
MINAS GERAIS;5304;4
RIO GRANDE DO SUL;5304;2
SANTA CATARINA;5304;4
SAO PAULO;5304;2
ALAGOAS;5320;2
MATO GROSSO DO SUL;5320;1
MINAS GERAIS;5320;8
PARANA;5320;6
RIO DE JANEIRO;5320;1
RIO GRANDE DO SUL;5320;5
RONDONIA;5320;1
SAO PAULO;5320;4
BAHIA;5347;1
GOIAS;5347;1
MINAS GERAIS;5347;8
PARAIBA;5347;1
PARANA;5347;4
RIO GRANDE DO NORTE;5347;2
RIO GRANDE DO SUL;5347;17
RONDONIA;5347;1
SANTA CATARINA;5347;2
SAO PAULO;5347;8
SERGIPE;5347;1
BAHIA;5355;2
CEARA;5355;1
RIO GRANDE DO SUL;5355;1
SAO PAULO;5355;1
MINAS GERAIS;5363;2
AMAZONAS;5371;1
MINAS GERAIS;5371;30
PARANA;5371;8
PERNAMBUCO;5371;1
RIO GRANDE DO SUL;5371;11
SANTA CATARINA;5371;5
SAO PAULO;5371;20
SERGIPE;5371;2
ACRE;5380;1
ALAGOAS;5380;24
AMAZONAS;5380;231
AMAPA;5380;3
BAHIA;5380;56
CEARA;5380;93
DISTRITO FEDERAL;5380;4
ESPIRITO SANTO;5380;3
GOIAS;5380;10
MARANHAO;5380;2
MATO GROSSO;5380;7
MATO GROSSO DO SUL;5380;12
MINAS GERAIS;5380;246
PARA;5380;42
PARAIBA;5380;12
PARANA;5380;98
PERNAMBUCO;5380;24
PIAUI;5380;21
RIO DE JANEIRO;5380;7
RIO GRANDE DO NORTE;5380;191
RIO GRANDE DO SUL;5380;139
RONDONIA;5380;8
RORAIMA;5380;2
SANTA CATARINA;5380;17
SAO PAULO;5380;319
SERGIPE;5380;117
TOCANTINS;5380;4
AMAZONAS;5398;12
AMAPA;5398;1
BAHIA;5398;3
CEARA;5398;9
DISTRITO FEDERAL;5398;1
GOIAS;5398;1
MATO GROSSO;5398;1
MATO GROSSO DO SUL;5398;3
MINAS GERAIS;5398;32
PARA;5398;1
PARAIBA;5398;3
PARANA;5398;12
PERNAMBUCO;5398;1
RIO DE JANEIRO;5398;1
RIO GRANDE DO NORTE;5398;5
RIO GRANDE DO SUL;5398;37
RONDONIA;5398;1
SANTA CATARINA;5398;10
SAO PAULO;5398;25
SERGIPE;5398;5
TOCANTINS;5398;2
ALAGOAS;5401;7
AMAZONAS;5401;72
BAHIA;5401;48
CEARA;5401;30
MARANHAO;5401;2
MATO GROSSO DO SUL;5401;3
MINAS GERAIS;5401;40
PARA;5401;7
PARAIBA;5401;7
PARANA;5401;9
PERNAMBUCO;5401;22
PIAUI;5401;8
RIO DE JANEIRO;5401;2
RIO GRANDE DO NORTE;5401;306
RIO GRANDE DO SUL;5401;35
RONDONIA;5401;1
SANTA CATARINA;5401;2
SAO PAULO;5401;31
SERGIPE;5401;29
ACRE;5410;1
ALAGOAS;5410;15
AMAZONAS;5410;318
BAHIA;5410;18
CEARA;5410;17
DISTRITO FEDERAL;5410;2
ESPIRITO SANTO;5410;1
GOIAS;5410;3
MARANHAO;5410;1
MATO GROSSO;5410;2
MATO GROSSO DO SUL;5410;4
MINAS GERAIS;5410;73
PARA;5410;55
PARAIBA;5410;8
PARANA;5410;35
PERNAMBUCO;5410;23
PIAUI;5410;5
RIO DE JANEIRO;5410;4
RIO GRANDE DO NORTE;5410;298
RIO GRANDE DO SUL;5410;86
RONDONIA;5410;7
RORAIMA;5410;3
SANTA CATARINA;5410;132
SAO PAULO;5410;63
SERGIPE;5410;12
TOCANTINS;5410;19
ALAGOAS;5428;3
AMAZONAS;5428;1
AMAPA;5428;2
BAHIA;5428;10
CEARA;5428;1
DISTRITO FEDERAL;5428;7
ESPIRITO SANTO;5428;1
MATO GROSSO;5428;3
MATO GROSSO DO SUL;5428;1
MINAS GERAIS;5428;125
PARANA;5428;40
PERNAMBUCO;5428;5
RIO DE JANEIRO;5428;1
RIO GRANDE DO SUL;5428;57
RONDONIA;5428;1
SANTA CATARINA;5428;22
SAO PAULO;5428;22
SERGIPE;5428;2
MATO GROSSO;5436;1
MINAS GERAIS;5436;5
PARANA;5436;12
RIO GRANDE DO NORTE;5436;1
RIO GRANDE DO SUL;5436;9
SANTA CATARINA;5436;3
SAO PAULO;5436;19
ALAGOAS;5444;38
AMAZONAS;5444;1
BAHIA;5444;31
CEARA;5444;7
DISTRITO FEDERAL;5444;12
ESPIRITO SANTO;5444;3
GOIAS;5444;10
MATO GROSSO;5444;8
MATO GROSSO DO SUL;5444;14
MINAS GERAIS;5444;447
PARA;5444;17
PARAIBA;5444;5
PARANA;5444;186
PERNAMBUCO;5444;74
RIO DE JANEIRO;5444;6
RIO GRANDE DO NORTE;5444;3
RIO GRANDE DO SUL;5444;166
RORAIMA;5444;1
SANTA CATARINA;5444;31
SAO PAULO;5444;120
SERGIPE;5444;4
TOCANTINS;5444;3
ACRE;5452;5
ALAGOAS;5452;352
AMAZONAS;5452;1335
AMAPA;5452;11
BAHIA;5452;286
CEARA;5452;134
DISTRITO FEDERAL;5452;46
ESPIRITO SANTO;5452;31
GOIAS;5452;49
MARANHAO;5452;33
MATO GROSSO;5452;60
MATO GROSSO DO SUL;5452;196
MINAS GERAIS;5452;2122
PARA;5452;242
PARAIBA;5452;168
PARANA;5452;1012
PERNAMBUCO;5452;365
PIAUI;5452;304
RIO DE JANEIRO;5452;70
RIO GRANDE DO NORTE;5452;2471
RIO GRANDE DO SUL;5452;1422
RONDONIA;5452;24
RORAIMA;5452;21
SANTA CATARINA;5452;357
SAO PAULO;5452;4378
SERGIPE;5452;282
TOCANTINS;5452;59
ACRE;5460;2
ALAGOAS;5460;18
AMAZONAS;5460;73
AMAPA;5460;1
BAHIA;5460;17
CEARA;5460;19
DISTRITO FEDERAL;5460;3
ESPIRITO SANTO;5460;5
GOIAS;5460;17
MARANHAO;5460;2
MATO GROSSO;5460;9
MATO GROSSO DO SUL;5460;9
MINAS GERAIS;5460;258
PARA;5460;12
PARAIBA;5460;9
PARANA;5460;166
PERNAMBUCO;5460;46
PIAUI;5460;2
RIO DE JANEIRO;5460;8
RIO GRANDE DO NORTE;5460;139
RIO GRANDE DO SUL;5460;252
RONDONIA;5460;6
RORAIMA;5460;3
SANTA CATARINA;5460;64
SAO PAULO;5460;360
SERGIPE;5460;42
TOCANTINS;5460;6
ALAGOAS;5479;2
AMAZONAS;5479;130
AMAPA;5479;1
BAHIA;5479;35
CEARA;5479;50
DISTRITO FEDERAL;5479;6
GOIAS;5479;6
MARANHAO;5479;2
MATO GROSSO;5479;6
MATO GROSSO DO SUL;5479;8
MINAS GERAIS;5479;48
PARA;5479;5
PARAIBA;5479;33
PARANA;5479;32
PERNAMBUCO;5479;56
PIAUI;5479;11
RIO DE JANEIRO;5479;8
RIO GRANDE DO NORTE;5479;810
RIO GRANDE DO SUL;5479;44
RORAIMA;5479;4
SANTA CATARINA;5479;11
SAO PAULO;5479;60
SERGIPE;5479;56
TOCANTINS;5479;3
ACRE;5487;2
ALAGOAS;5487;44
AMAZONAS;5487;1497
AMAPA;5487;8
BAHIA;5487;111
CEARA;5487;135
DISTRITO FEDERAL;5487;7
ESPIRITO SANTO;5487;10
GOIAS;5487;12
MARANHAO;5487;25
MATO GROSSO;5487;7
MATO GROSSO DO SUL;5487;30
MINAS GERAIS;5487;545
PARA;5487;161
PARAIBA;5487;72
PARANA;5487;94
PERNAMBUCO;5487;135
PIAUI;5487;120
RIO DE JANEIRO;5487;15
RIO GRANDE DO NORTE;5487;918
RIO GRANDE DO SUL;5487;127
RONDONIA;5487;7
RORAIMA;5487;14
SANTA CATARINA;5487;25
SAO PAULO;5487;317
SERGIPE;5487;110
TOCANTINS;5487;8
AMAZONAS;5495;51
BAHIA;5495;1
MATO GROSSO;5495;1
MATO GROSSO DO SUL;5495;1
MINAS GERAIS;5495;4
PARA;5495;3
PARANA;5495;5
PIAUI;5495;3
RIO GRANDE DO NORTE;5495;4
RIO GRANDE DO SUL;5495;5
SANTA CATARINA;5495;1
SAO PAULO;5495;7
TOCANTINS;5495;1
ALAGOAS;5509;11
AMAZONAS;5509;143
BAHIA;5509;12
CEARA;5509;13
DISTRITO FEDERAL;5509;5
ESPIRITO SANTO;5509;5
GOIAS;5509;13
MARANHAO;5509;2
MATO GROSSO;5509;3
MATO GROSSO DO SUL;5509;4
MINAS GERAIS;5509;874
PARA;5509;43
PARAIBA;5509;5
PARANA;5509;48
PERNAMBUCO;5509;15
PIAUI;5509;5
RIO DE JANEIRO;5509;5
RIO GRANDE DO NORTE;5509;27
RIO GRANDE DO SUL;5509;100
RONDONIA;5509;2
SANTA CATARINA;5509;50
SAO PAULO;5509;177
SERGIPE;5509;59
TOCANTINS;5509;11
ALAGOAS;5517;1
AMAZONAS;5517;1
BAHIA;5517;1
MATO GROSSO DO SUL;5517;1
MINAS GERAIS;5517;26
PARA;5517;2
PARAIBA;5517;1
PARANA;5517;4
SAO PAULO;5517;4
SERGIPE;5517;9
ALAGOAS;5525;14
AMAZONAS;5525;50
AMAPA;5525;2
BAHIA;5525;42
CEARA;5525;27
DISTRITO FEDERAL;5525;22
ESPIRITO SANTO;5525;8
GOIAS;5525;21
MARANHAO;5525;2
MATO GROSSO;5525;12
MATO GROSSO DO SUL;5525;39
MINAS GERAIS;5525;435
PARA;5525;11
PARAIBA;5525;13
PARANA;5525;278
PERNAMBUCO;5525;38
PIAUI;5525;3
RIO DE JANEIRO;5525;17
RIO GRANDE DO NORTE;5525;91
RIO GRANDE DO SUL;5525;609
RONDONIA;5525;5
RORAIMA;5525;1
SANTA CATARINA;5525;132
SAO PAULO;5525;824
SERGIPE;5525;61
TOCANTINS;5525;24
SAO PAULO;5533;1
ACRE;5541;8
ALAGOAS;5541;125
AMAZONAS;5541;225
AMAPA;5541;27
BAHIA;5541;1372
CEARA;5541;220
DISTRITO FEDERAL;5541;139
ESPIRITO SANTO;5541;136
GOIAS;5541;207
MARANHAO;5541;40
MATO GROSSO;5541;174
MATO GROSSO DO SUL;5541;413
MINAS GERAIS;5541;13345
PARA;5541;120
PARAIBA;5541;224
PARANA;5541;6150
PERNAMBUCO;5541;1224
PIAUI;5541;107
RIO DE JANEIRO;5541;232
RIO GRANDE DO NORTE;5541;1015
RIO GRANDE DO SUL;5541;4668
RONDONIA;5541;43
RORAIMA;5541;11
SANTA CATARINA;5541;1005
SAO PAULO;5541;10422
SERGIPE;5541;382
TOCANTINS;5541;28
ACRE;5550;9
ALAGOAS;5550;297
AMAZONAS;5550;2371
AMAPA;5550;9
BAHIA;5550;375
CEARA;5550;260
DISTRITO FEDERAL;5550;56
ESPIRITO SANTO;5550;32
GOIAS;5550;71
MARANHAO;5550;66
MATO GROSSO;5550;61
MATO GROSSO DO SUL;5550;304
MINAS GERAIS;5550;3254
PARA;5550;135
PARAIBA;5550;200
PARANA;5550;955
PERNAMBUCO;5550;539
PIAUI;5550;498
RIO DE JANEIRO;5550;105
RIO GRANDE DO NORTE;5550;1518
RIO GRANDE DO SUL;5550;2107
RONDONIA;5550;29
RORAIMA;5550;33
SANTA CATARINA;5550;327
SAO PAULO;5550;3973
SERGIPE;5550;550
TOCANTINS;5550;34
ACRE;5568;5
ALAGOAS;5568;54
AMAZONAS;5568;48
AMAPA;5568;9
BAHIA;5568;122
CEARA;5568;40
DISTRITO FEDERAL;5568;32
ESPIRITO SANTO;5568;22
GOIAS;5568;46
MARANHAO;5568;15
MATO GROSSO;5568;39
MATO GROSSO DO SUL;5568;181
MINAS GERAIS;5568;2188
PARA;5568;38
PARAIBA;5568;6
PARANA;5568;801
PERNAMBUCO;5568;98
PIAUI;5568;82
RIO DE JANEIRO;5568;60
RIO GRANDE DO NORTE;5568;207
RIO GRANDE DO SUL;5568;1363
RONDONIA;5568;5
RORAIMA;5568;2
SANTA CATARINA;5568;194
SAO PAULO;5568;2341
SERGIPE;5568;73
TOCANTINS;5568;44
AMAZONAS;5576;10
CEARA;5576;4
MATO GROSSO DO SUL;5576;2
MINAS GERAIS;5576;10
PARANA;5576;5
PERNAMBUCO;5576;2
RIO GRANDE DO NORTE;5576;2
RIO GRANDE DO SUL;5576;10
SANTA CATARINA;5576;3
SAO PAULO;5576;18
SERGIPE;5576;2
AMAZONAS;5584;1
BAHIA;5584;1
CEARA;5584;1
MINAS GERAIS;5584;9
RIO GRANDE DO NORTE;5584;1
RIO GRANDE DO SUL;5584;2
SAO PAULO;5584;4
ALAGOAS;5592;1
AMAZONAS;5592;45
AMAPA;5592;2
BAHIA;5592;6
CEARA;5592;3
DISTRITO FEDERAL;5592;1
GOIAS;5592;4
MARANHAO;5592;3
MATO GROSSO DO SUL;5592;7
MINAS GERAIS;5592;59
PARA;5592;2
PARAIBA;5592;3
PARANA;5592;7
PERNAMBUCO;5592;27
PIAUI;5592;1
RIO DE JANEIRO;5592;2
RIO GRANDE DO NORTE;5592;25
RIO GRANDE DO SUL;5592;59
SANTA CATARINA;5592;3
SAO PAULO;5592;30
SERGIPE;5592;13
TOCANTINS;5592;2
BAHIA;5606;1
CEARA;5606;2
MATO GROSSO;5606;1
MINAS GERAIS;5606;10
PARANA;5606;6
PERNAMBUCO;5606;2
RIO GRANDE DO SUL;5606;5
SANTA CATARINA;5606;6
SAO PAULO;5606;5
SERGIPE;5606;2
TOCANTINS;5606;1
ALAGOAS;5614;2
BAHIA;5614;5
CEARA;5614;2
MARANHAO;5614;1
MINAS GERAIS;5614;259
PARA;5614;1
PARANA;5614;24
PERNAMBUCO;5614;7
RIO GRANDE DO SUL;5614;52
SANTA CATARINA;5614;12
SAO PAULO;5614;15
ACRE;5622;1
ALAGOAS;5622;7
AMAZONAS;5622;26
AMAPA;5622;3
BAHIA;5622;13
CEARA;5622;14
ESPIRITO SANTO;5622;1
GOIAS;5622;4
MARANHAO;5622;3
MATO GROSSO;5622;3
MATO GROSSO DO SUL;5622;17
MINAS GERAIS;5622;129
PARA;5622;4
PARAIBA;5622;1
PARANA;5622;77
PERNAMBUCO;5622;29
PIAUI;5622;18
RIO DE JANEIRO;5622;10
RIO GRANDE DO NORTE;5622;125
RIO GRANDE DO SUL;5622;106
RONDONIA;5622;1
SANTA CATARINA;5622;29
SAO PAULO;5622;174
SERGIPE;5622;24
TOCANTINS;5622;1
ALAGOAS;5630;28
AMAZONAS;5630;10
CEARA;5630;2
MATO GROSSO DO SUL;5630;3
MINAS GERAIS;5630;15
PARANA;5630;10
PERNAMBUCO;5630;26
PIAUI;5630;1
RIO DE JANEIRO;5630;1
RIO GRANDE DO NORTE;5630;11
RIO GRANDE DO SUL;5630;16
SANTA CATARINA;5630;6
SAO PAULO;5630;24
SERGIPE;5630;11
BAHIA;5649;1
MINAS GERAIS;5649;9
SAO PAULO;5649;1
AMAZONAS;5657;1
AMAPA;5657;1
BAHIA;5657;1
MATO GROSSO DO SUL;5657;1
MINAS GERAIS;5657;17
PARANA;5657;8
RIO GRANDE DO NORTE;5657;4
